"code_muni","year","soy","beef","coffee","cocoa","rubber","palm","soy_perc","beef_perc","coffee_perc","cocoa_perc","rubber_perc","palm_perc"
"2209708","2021",0,6006,0,0,0,0,0,0.0000267406354971242,0,0,0,0
"2209757","2021",600,6027,0,0,0,0,0.000015328040765231,0.0000268341342226386,0,0,0,0
"2209807","2021",2260,2443,0,0,0,0,0.0000577356202157033,0.0000108770184015109,0,0,0,0
"2209856","2021",0,1183,0,0,0,0,0,0.00000526709487064567,0,0,0,0
"2209872","2021",0,3174,0,0,0,0,0,0.0000141316645134652,0,0,0,0
"2209906","2021",0,8513,0,0,0,0,0,0.0000379026023954409,0,0,0,0
"2209955","2021",0,1477,0,0,0,0,0,0.00000657607702784755,0,0,0,0
"2209971","2021",0,2258,0,0,0,0,0,0.0000100533391529315,0,0,0,0
"2210003","2021",0,6485,0,0,0,0,0,0.0000288732969029055,0,0,0,0
"2210052","2021",0,9375,0,0,0,0,0,0.0000417405024617947,0,0,0,0
"2210102","2021",0,6010,0,0,0,0,0,0.0000267584447781745,0,0,0,0
"2210201","2021",0,3271,0,0,0,0,0,0.0000145635395789366,0,0,0,0
"2210300","2021",0,2786,0,0,0,0,0,0.0000124041642515797,0,0,0,0
"2210359","2021",0,1865,0,0,0,0,0,0.00000830357728973303,0,0,0,0
"2210375","2021",0,1495,0,0,0,0,0,0.0000066562187925742,0,0,0,0
"2210383","2021",0,2492,0,0,0,0,0,0.0000110951820943779,0,0,0,0
"2210391","2021",0,3408,0,0,0,0,0,0.0000151735074549116,0,0,0,0
"2210409","2021",0,15485,0,0,0,0,0,0.0000689441792662284,0,0,0,0
"2210508","2021",155,6372,0,0,0,0,0.00000395974386435134,0.0000283701847132326,0,0,0,0
"2210607","2021",0,4485,0,0,0,0,0,0.0000199686563777226,0,0,0,0
"2210623","2021",735,17048,0,0,0,0,0.0000187768499374079,0.0000759031558366588,0,0,0,0
"2210631","2021",30995,8100,0,0,0,0,0.000791821039197224,0.0000360637941269906,0,0,0,0
"2210656","2021",0,7051,0,0,0,0,0,0.0000313933101715322,0,0,0,0
"2210706","2021",0,7588,0,0,0,0,0,0.0000337842061525438,0,0,0,0
"2210805","2021",0,10050,0,0,0,0,0,0.0000447458186390439,0,0,0,0
"2210904","2021",0,3721,0,0,0,0,0,0.0000165670836971027,0,0,0,0
"2210938","2021",0,2084,0,0,0,0,0,0.00000927863542724056,0,0,0,0
"2210953","2021",0,2498,0,0,0,0,0,0.0000111218960159534,0,0,0,0
"2210979","2021",1200,1238,0,0,0,0,0.000030656081530462,0.0000055119724850882,0,0,0,0
"2211001","2021",0,10303,0,0,0,0,0,0.0000458722556654796,0,0,0,0
"2211100","2021",0,9998,0,0,0,0,0,0.0000445142979853892,0,0,0,0
"2211209","2021",154895,20398,0,0,0,0,0.00395706145721742,0.0000908184287163401,0,0,0,0
"2211308","2021",0,6556,0,0,0,0,0,0.0000291894116415495,0,0,0,0
"2211357","2021",0,2415,0,0,0,0,0,0.0000107523534341583,0,0,0,0
"2211407","2021",0,1667,0,0,0,0,0,0.00000742201787773993,0,0,0,0
"2211506","2021",0,2209,0,0,0,0,0,0.00000983517546006449,0,0,0,0
"2211605","2021",0,3354,0,0,0,0,0,0.0000149330821607317,0,0,0,0
"2211704","2021",0,3603,0,0,0,0,0,0.000016041709906117,0,0,0,0
"2300101","2021",0,9010,0,0,0,0,0,0.0000401154055659489,0,0,0,0
"2300150","2021",0,1200,0,0,0,0,0,0.00000534278431510973,0,0,0,0
"2300200","2021",0,5864,0,0,0,0,0,0.0000261084060198362,0,0,0,0
"2300309","2021",0,65150,0,0,0,0,0,0.000290068665107832,0,0,0,0
"2300408","2021",0,12604,0,0,0,0,0,0.0000561170445897025,0,0,0,0
"2300507","2021",0,910,3,0,0,0,0,0.00000405161143895821,0.00000163612565445026,0,0,0
"2300606","2021",0,3335,0,0,0,0,0,0.0000148484880757424,0,0,0,0
"2300705","2021",0,28482,0,0,0,0,0,0.000126810985719129,0,0,0,0
"2300754","2021",0,10579,0,0,0,0,0,0.0000471010960579548,0,0,0,0
"2300804","2021",0,3683,0,0,0,0,0,0.0000163978955271243,0,0,0,0
"2300903","2021",0,4870,0,0,0,0,0,0.0000216827996788203,0,0,0,0
"2301000","2021",0,9850,0,0,0,0,0,0.0000438553545865257,0,0,0,0
"2301109","2021",0,7155,0,0,0,0,0,0.0000318563514788417,0,0,0,0
"2301208","2021",0,10852,0,0,0,0,0,0.0000483165794896423,0,0,0,0
"2301257","2021",0,6080,0,0,0,0,0,0.0000270701071965559,0,0,0,0
"2301307","2021",0,15000,0,0,0,0,0,0.0000667848039388716,0,0,0,0
"2301406","2021",0,1245,28,0,0,0,0,0.00000554313872692634,0.0000152705061082024,0,0,0
"2301505","2021",0,9600,0,0,0,0,0,0.0000427422745208778,0,0,0,0
"2301604","2021",0,22000,0,0,0,0,0,0.0000979510457770116,0,0,0,0
"2301703","2021",0,26880,0,0,0,0,0,0.000119678368658458,0,0,0,0
"2301802","2021",0,8846,0,0,0,0,0,0.0000393852250428839,0,0,0,0
"2301851","2021",0,27985,0,0,0,0,0,0.000124598182548621,0,0,0,0
"2301901","2021",0,7550,0,0,0,0,0,0.0000336150179825654,0,0,0,0
"2301950","2021",0,3829,0,0,0,0,0,0.0000170479342854626,0,0,0,0
"2302008","2021",0,21745,0,0,0,0,0,0.0000968157041100508,0,0,0,0
"2302057","2021",0,1745,0,0,0,0,0,0.00000776929885822206,0,0,0,0
"2302107","2021",0,1560,10,0,0,0,0,0.00000694561960964264,0.00000545375218150087,0,0,0
"2302206","2021",0,10823,0,0,0,0,0,0.0000481874622020271,0,0,0,0
"2302305","2021",0,6192,0,0,0,0,0,0.0000275687670659662,0,0,0,0
"2302404","2021",0,32081,0,0,0,0,0,0.000142834886344196,0,0,0,0
"2302503","2021",0,41300,0,0,0,0,0,0.000183880826845026,0,0,0,0
"2302602","2021",0,6685,0,0,0,0,0,0.0000297637609554238,0,0,0,0
"2302701","2021",0,15000,0,0,0,0,0,0.0000667848039388716,0,0,0,0
"2302800","2021",0,22075,0,0,0,0,0,0.000098284969796706,0,0,0,0
"2302909","2021",0,2956,0,0,0,0,0,0.0000131610586962203,0,0,0,0
"2303006","2021",0,5537,0,0,0,0,0,0.0000246524972939688,0,0,0,0
"2303105","2021",0,14608,0,0,0,0,0,0.0000650394943959357,0,0,0,0
"2303204","2021",0,15595,0,0,0,0,0,0.0000694339344951135,0,0,0,0
"2303303","2021",0,22154,0,0,0,0,0,0.0000986367030974507,0,0,0,0
"2303402","2021",0,2160,0,0,0,0,0,0.0000096170117671975,0,0,0,0
"2303501","2021",0,6568,0,0,0,0,0,0.0000292428394847006,0,0,0,0
"2303600","2021",0,10784,0,0,0,0,0,0.0000480138217117861,0,0,0,0
"2303659","2021",0,6757,0,0,0,0,0,0.0000300843280143303,0,0,0,0
"2303709","2021",0,19390,0,0,0,0,0,0.000086330489891648,0,0,0,0
"2303808","2021",0,28936,0,0,0,0,0,0.000128832339118346,0,0,0,0
"2303907","2021",0,1692,0,0,0,0,0,0.00000753332588430471,0,0,0,0
"2303931","2021",0,9025,0,0,0,0,0,0.0000401821903698877,0,0,0,0
"2303956","2021",0,2467,0,0,0,0,0,0.0000109838740878131,0,0,0,0
"2304004","2021",0,10700,0,0,0,0,0,0.0000476398268097284,0,0,0,0
"2304103","2021",0,44837,0,0,0,0,0,0.000199628683613812,0,0,0,0
"2304202","2021",0,26500,0,0,0,0,0,0.000117986486958673,0,0,0,0
"2304236","2021",0,4200,0,0,0,0,0,0.000018699745102884,0,0,0,0
"2304251","2021",0,1548,0,0,0,0,0,0.00000689219176649155,0,0,0,0
"2304269","2021",0,13120,0,0,0,0,0,0.0000584144418451997,0,0,0,0
"2304277","2021",0,12372,0,0,0,0,0,0.0000550841062887813,0,0,0,0
"2304285","2021",0,959,0,0,0,0,0,0.00000426977513182519,0,0,0,0
"2304301","2021",0,16615,0,0,0,0,0,0.0000739753011629567,0,0,0,0
"2304350","2021",0,8350,0,0,0,0,0,0.0000371768741926385,0,0,0,0
"2304400","2021",0,828,0,0,0,0,0,0.00000368652117742571,0,0,0,0
"2304459","2021",0,1196,0,0,0,0,0,0.00000532497503405936,0,0,0,0
"2304509","2021",0,3595,0,0,0,0,0,0.0000160060913440162,0,0,0,0
"2304608","2021",0,3568,0,0,0,0,0,0.0000158858786969263,0,0,0,0
"2304657","2021",0,2649,0,0,0,0,0,0.0000117941963756047,0,0,0,0
"2304707","2021",0,17200,0,0,0,0,0,0.0000765799085165727,0,0,0,0
"2304806","2021",0,3374,0,0,0,0,0,0.0000150221285659835,0,0,0,0
"2304905","2021",0,4996,0,0,0,0,0,0.0000222437920319068,0,0,0,0
"2304954","2021",0,4605,0,0,0,0,0,0.0000205029348092336,0,0,0,0
"2305001","2021",0,7667,60,0,0,0,0,0.0000341359394532886,0.0000327225130890052,0,0,0
"2305100","2021",0,240,120,0,0,0,0,0.00000106855686302195,0.0000654450261780105,0,0,0
"2305209","2021",0,17000,0,0,0,0,0,0.0000756894444640544,0,0,0,0
"2305233","2021",0,4220,0,0,0,0,0,0.0000187887915081359,0,0,0,0
"2305266","2021",0,13985,0,0,0,0,0,0.0000622656988723413,0,0,0,0
"2305308","2021",260,3818,30,0,0,0,0.00000664215099826676,0.0000169989587625741,0.0000163612565445026,0,0,0
"2305332","2021",0,9436,0,0,0,0,0,0.0000420120939978128,0,0,0,0
"2305357","2021",0,3554,0,0,0,0,0,0.00001582354621325,0,0,0,0
"2305407","2021",0,44061,0,0,0,0,0,0.000196173683090041,0,0,0,0
"2305506","2021",0,66583,0,0,0,0,0,0.000296448840044126,0,0,0,0
"2305605","2021",0,41811,0,0,0,0,0,0.000186155962499211,0,0,0,0
"2305654","2021",0,6840,0,0,0,0,0,0.0000304538705961254,0,0,0,0
"2305704","2021",0,12493,0,0,0,0,0,0.0000556228370405548,0,0,0,0
"2305803","2021",0,10400,5,0,0,0,0,0.000046304130730951,0.00000272687609075044,0,0,0
"2305902","2021",0,13990,10,0,0,0,0,0.0000622879604736542,0.00000545375218150087,0,0,0
"2306009","2021",0,25680,0,0,0,0,0,0.000114335584343348,0,0,0,0
"2306108","2021",0,13548,0,0,0,0,0,0.0000603200349175888,0,0,0,0
"2306207","2021",0,2352,0,0,0,0,0,0.0000104718572576151,0,0,0,0
"2306256","2021",0,2023,0,0,0,0,0,0.00000900704389122248,0,0,0,0
"2306306","2021",0,8250,0,0,0,0,0,0.0000367316421663794,0,0,0,0
"2306405","2021",0,15371,0,0,0,0,0,0.000068436614756293,0,0,0,0
"2306504","2021",0,9589,0,0,0,0,0,0.0000426932989979893,0,0,0,0
"2306553","2021",0,6312,0,0,0,0,0,0.0000281030454974772,0,0,0,0
"2306603","2021",0,6453,0,0,0,0,0,0.0000287308226545025,0,0,0,0
"2306702","2021",0,48752,0,0,0,0,0,0.000217059517441858,0,0,0,0
"2306801","2021",0,15866,0,0,0,0,0,0.0000706405132862757,0,0,0,0
"2306900","2021",0,54218,0,0,0,0,0,0.000241395899997183,0,0,0,0
"2307007","2021",180,14997,0,0,0,0,0.00000459841222956929,0.0000667714469780838,0,0,0,0
"2307106","2021",0,14900,0,0,0,0,0,0.0000663395719126124,0,0,0,0
"2307205","2021",0,7150,0,0,0,0,0,0.0000318340898775288,0,0,0,0
"2307254","2021",0,729,0,0,0,0,0,0.00000324574147142916,0,0,0,0
"2307304","2021",0,11265,0,0,0,0,0,0.0000501553877580925,0,0,0,0
"2307403","2021",0,33976,0,0,0,0,0,0.000151272033241807,0,0,0,0
"2307502","2021",0,25900,0,0,0,0,0,0.000115315094801118,0,0,0,0
"2307601","2021",800,34416,0,7,0,0,0.0000204373876869746,0.000153231054157347,0,0.0000116507827661621,0,0
"2307635","2021",0,15574,0,0,0,0,0,0.000069340435769599,0,0,0,0
"2307650","2021",64,1470,0,0,0,0,0.00000163499101495797,0.00000654491078600941,0,0,0,0
"2307700","2021",0,16079,0,0,0,0,0,0.0000715888575022077,0,0,0,0
"2307809","2021",0,7260,0,0,0,0,0,0.0000323238451064138,0,0,0,0
"2307908","2021",0,2200,0,0,0,0,0,0.00000979510457770116,0,0,0,0
"2308005","2021",0,8000,5,0,0,0,0,0.0000356185621007315,0.00000272687609075044,0,0,0
"2308104","2021",0,45000,0,0,0,0,0,0.000200354411816615,0,0,0,0
"2308203","2021",0,680,4,0,0,0,0,0.00000302757777856218,0.00000218150087260035,0,0,0
"2308302","2021",0,20700,0,0,0,0,0,0.0000921630294356428,0,0,0,0
"2308351","2021",0,32542,0,0,0,0,0,0.000144887405985251,0,0,0,0
"2308377","2021",0,7849,0,0,0,0,0,0.0000349462617410802,0,0,0,0
"2308401","2021",0,15900,0,0,0,0,0,0.0000707918921752039,0,0,0,0
"2308500","2021",0,32517,0,0,0,0,0,0.000144776097978686,0,0,0,0
"2308609","2021",0,11016,0,0,0,0,0,0.0000490467600127073,0,0,0,0
"2308708","2021",0,90940,0,0,0,0,0,0.000404894004680065,0,0,0,0
"2308807","2021",0,3550,0,0,0,0,0,0.0000158057369321996,0,0,0,0
"2308906","2021",0,5498,0,0,0,0,0,0.0000244788568037277,0,0,0,0
"2309003","2021",0,3517,0,0,0,0,0,0.0000156588103635341,0,0,0,0
"2309102","2021",0,710,600,0,0,0,0,0.00000316114738643992,0.000327225130890052,0,0,0
"2309201","2021",0,11000,0,0,0,0,0,0.0000489755228885058,0,0,0,0
"2309300","2021",0,10324,0,0,0,0,0,0.000045965754390994,0,0,0,0
"2309409","2021",0,13800,0,0,0,0,0,0.0000614420196237618,0,0,0,0
"2309458","2021",0,10118,0,0,0,0,0,0.0000450485764169002,0,0,0,0
"2309508","2021",0,19884,0,0,0,0,0,0.0000885299361013682,0,0,0,0
"2309607","2021",0,5369,0,0,0,0,0,0.0000239045074898534,0,0,0,0
"2309706","2021",0,2364,0,0,0,0,0,0.0000105252851007662,0,0,0,0
"2309805","2021",0,980,30,0,0,0,0,0.00000436327385733961,0.0000163612565445026,0,0,0
"2309904","2021",0,1998,0,0,0,0,0,0.00000889573588465769,0,0,0,0
"2310001","2021",0,3517,0,0,0,0,0,0.0000156588103635341,0,0,0,0
"2310100","2021",0,3105,0,0,0,0,0,0.0000138244544153464,0,0,0,0
"2310209","2021",0,3725,0,0,0,0,0,0.0000165848929781531,0,0,0,0
"2310258","2021",0,5204,0,0,0,0,0,0.0000231698746465258,0,0,0,0
"2310308","2021",0,23124,0,0,0,0,0,0.000102955453752164,0,0,0,0
"2310407","2021",0,3211,0,0,0,0,0,0.0000142964003631811,0,0,0,0
"2310506","2021",0,30102,0,0,0,0,0,0.000134023744544527,0,0,0,0
"2310605","2021",0,6453,0,0,0,0,0,0.0000287308226545025,0,0,0,0
"2310704","2021",0,16960,0,0,0,0,0,0.0000755113516535508,0,0,0,0
"2310803","2021",0,7636,0,0,0,0,0,0.0000339979175251482,0,0,0,0
"2310852","2021",0,2997,0,0,0,0,0,0.0000133436038269865,0,0,0,0
"2310902","2021",0,18775,0,0,0,0,0,0.0000835923129301542,0,0,0,0
"2310951","2021",0,5500,0,0,0,0,0,0.0000244877614442529,0,0,0,0
"2311009","2021",0,4880,0,0,0,0,0,0.0000217273228814462,0,0,0,0
"2311108","2021",0,16300,0,0,0,0,0,0.0000725728202802404,0,0,0,0
"2311207","2021",0,12000,0,0,0,0,0,0.0000534278431510973,0,0,0,0
"2311231","2021",0,11926,0,0,0,0,0,0.0000530983714516655,0,0,0,0
"2311264","2021",0,15290,0,0,0,0,0,0.0000680759768150231,0,0,0,0
"2311306","2021",0,42512,0,0,0,0,0,0.000189277039003287,0,0,0,0
"2311355","2021",0,39000,0,0,0,0,0,0.000173640490241066,0,0,0,0
"2311405","2021",0,82945,0,0,0,0,0,0.000369297704180647,0,0,0,0
"2311504","2021",0,4402,0,0,0,0,0,0.0000195991137959275,0,0,0,0
"2311603","2021",0,2125,0,0,0,0,0,0.00000946118055800681,0,0,0,0
"2311702","2021",0,4500,2,0,0,0,0,0.0000200354411816615,0.00000109075043630017,0,0,0
"2311801","2021",0,23541,0,2,0,0,0,0.000104812071301665,0,0.00000332879507604632,0,0
"2311900","2021",0,16102,0,0,0,0,0,0.0000716912608682473,0,0,0,0
"2311959","2021",0,11000,0,0,0,0,0,0.0000489755228885058,0,0,0,0
"2312007","2021",0,20570,0,0,0,0,0,0.0000915842278015059,0,0,0,0
"2312106","2021",0,10350,0,0,0,0,0,0.0000460815147178214,0,0,0,0
"2312205","2021",0,39995,0,0,0,0,0,0.000178070548902345,0,0,0,0
"2312304","2021",0,7150,200,0,0,0,0,0.0000318340898775288,0.000109075043630017,0,0,0
"2312403","2021",0,5980,0,0,0,0,0,0.0000266248751702968,0,0,0,0
"2312502","2021",0,7560,0,0,0,0,0,0.0000336595411851913,0,0,0,0
"2312601","2021",0,2135,0,0,0,0,0,0.00000950570376063272,0,0,0,0
"2312700","2021",0,29425,0,0,0,0,0,0.000131009523726753,0,0,0,0
"2312809","2021",0,2671,0,0,0,0,0,0.0000118921474213817,0,0,0,0
"2312908","2021",0,37228,0,0,0,0,0,0.000165750978735754,0,0,0,0
"2313005","2021",0,36852,0,0,0,0,0,0.00016407690631702,0,0,0,0
"2313104","2021",0,22161,0,0,0,0,0,0.0000986678693392889,0,0,0,0
"2313203","2021",0,21080,0,0,0,0,0,0.0000938549111354275,0,0,0,0
"2313252","2021",0,7300,0,0,0,0,0,0.0000325019379169175,0,0,0,0
"2313302","2021",0,46700,0,0,0,0,0,0.00020792335626302,0,0,0,0
"2313351","2021",0,6985,0,0,0,0,0,0.0000310994570342012,0,0,0,0
"2313401","2021",110,7025,252,0,0,0,0.00000281014080695901,0.0000312775498447048,0.000137434554973822,0,0,0
"2313500","2021",0,9841,0,0,0,0,0,0.0000438152837041623,0,0,0,0
"2313559","2021",0,2532,0,0,0,0,0,0.0000112732749048815,0,0,0,0
"2313609","2021",0,4835,16,0,0,0,0,0.0000215269684696296,0.0000087260034904014,0,0,0
"2313708","2021",0,9709,0,0,0,0,0,0.0000432275774295003,0,0,0,0
"2313757","2021",0,8366,0,0,0,0,0,0.00003724811131684,0,0,0,0
"2313807","2021",0,1689,2,0,0,0,0,0.00000751996892351694,0.00000109075043630017,0,0,0
"2313906","2021",0,4318,0,0,0,0,0,0.0000192251188938698,0,0,0,0
"2313955","2021",0,3544,0,0,0,0,0,0.0000157790230106241,0,0,0,0
"2314003","2021",0,28642,0,0,0,0,0,0.000127523356961144,0,0,0,0
"2314102","2021",0,9240,30,0,0,0,0,0.0000411394392263449,0.0000163612565445026,0,0,0
"2400109","2021",0,14450,0,0,0,0,0,0.0000643360277944463,0,0,0,0
"2400208","2021",0,10743,0,0,0,0,0,0.0000478312765810198,0,0,0,0
"2400307","2021",0,7121,0,0,0,0,0,0.0000317049725899136,0,0,0,0
"2400406","2021",0,1320,0,0,0,0,0,0.0000058770627466207,0,0,0,0
"2400505","2021",0,10500,0,0,0,0,0,0.0000467493627572101,0,0,0,0
"2400604","2021",0,3025,0,0,0,0,0,0.0000134682687943391,0,0,0,0
"2400703","2021",0,2212,0,0,0,0,0,0.00000984853242085226,0,0,0,0
"2400802","2021",0,9400,0,0,0,0,0,0.0000418518104683595,0,0,0,0
"2400901","2021",0,4565,0,0,0,0,0,0.0000203248419987299,0,0,0,0
"2401008","2021",0,19152,0,0,0,0,0,0.0000852708376691512,0,0,0,0
"2401107","2021",0,798,0,0,0,0,0,0.00000355295156954797,0,0,0,0
"2401206","2021",0,1400,0,0,0,0,0,0.00000623324836762801,0,0,0,0
"2401305","2021",0,17520,0,0,0,0,0,0.000078004651000602,0,0,0,0
"2401404","2021",0,550,0,0,0,0,0,0.00000244877614442529,0,0,0,0
"2401453","2021",0,4763,0,0,0,0,0,0.000021206401410723,0,0,0,0
"2401503","2021",0,1300,0,0,0,0,0,0.00000578801634136887,0,0,0,0
"2401602","2021",0,5006,0,0,0,0,0,0.0000222883152345327,0,0,0,0
"2401651","2021",0,2950,0,0,0,0,0,0.0000131343447746447,0,0,0,0
"2401701","2021",0,4870,0,0,0,0,0,0.0000216827996788203,0,0,0,0
"2401800","2021",0,7500,0,0,0,0,0,0.0000333924019694358,0,0,0,0
"2401859","2021",0,866,0,0,0,0,0,0.00000385570934740418,0,0,0,0
"2401909","2021",0,2399,0,0,0,0,0,0.0000106811163099569,0,0,0,0
"2402006","2021",0,43100,0,0,0,0,0,0.000191895003317691,0,0,0,0
"2402105","2021",0,3100,0,0,0,0,0,0.0000138021928140335,0,0,0,0
"2402204","2021",0,3600,0,0,0,0,0,0.0000160283529453292,0,0,0,0
"2402303","2021",0,18115,0,0,0,0,0,0.0000806537815568439,0,0,0,0
"2402402","2021",0,3430,0,0,0,0,0,0.0000152714585006886,0,0,0,0
"2402501","2021",0,4860,0,0,0,0,0,0.0000216382764761944,0,0,0,0
"2402600","2021",0,21500,0,0,0,0,0,0.0000957248856457159,0,0,0,0
"2402709","2021",0,4000,0,0,0,0,0,0.0000178092810503658,0,0,0,0
"2402808","2021",0,2980,0,0,0,0,0,0.0000132679143825225,0,0,0,0
"2402907","2021",0,2225,0,0,0,0,0,0.00000990641258426595,0,0,0,0
"2403004","2021",0,12739,0,0,0,0,0,0.0000567181078251523,0,0,0,0
"2403103","2021",0,12053,0,0,0,0,0,0.0000536638161250146,0,0,0,0
"2403202","2021",0,6200,0,0,0,0,0,0.0000276043856280669,0,0,0,0
"2403251","2021",0,1140,0,0,0,0,0,0.00000507564509935424,0,0,0,0
"2403301","2021",0,4030,0,0,0,0,0,0.0000179428506582435,0,0,0,0
"2403400","2021",0,1753,0,0,0,0,0,0.00000780491742032279,0,0,0,0
"2403509","2021",0,4100,0,0,0,0,0,0.0000182545130766249,0,0,0,0
"2403608","2021",0,1145,0,0,0,0,0,0.0000050979067006672,0,0,0,0
"2403707","2021",0,1837,0,0,0,0,0,0.00000817891232238047,0,0,0,0
"2403756","2021",0,2654,NA,NA,NA,NA,0,0.0000118164579769177,NA,NA,NA,NA
"2403806","2021",0,12001,0,0,0,0,0,0.0000534322954713598,0,0,0,0
"2403905","2021",0,4460,0,0,0,0,0,0.0000198573483711578,0,0,0,0
"2404002","2021",0,2500,0,0,0,0,0,0.0000111308006564786,0,0,0,0
"2404101","2021",0,411,0,0,0,0,0,0.00000182990362792508,0,0,0,0
"2404200","2021",0,8000,0,0,0,0,0,0.0000356185621007315,0,0,0,0
"2404309","2021",0,3682,0,0,0,0,0,0.0000163934432068617,0,0,0,0
"2404408","2021",0,598,0,0,0,0,0,0.00000266248751702968,0,0,0,0
"2404507","2021",0,1388,0,0,0,0,0,0.00000617982052447692,0,0,0,0
"2404606","2021",0,11850,0,0,0,0,0,0.0000527599951117085,0,0,0,0
"2404705","2021",0,6415,0,0,0,0,0,0.0000285616344845241,0,0,0,0
"2404804","2021",0,3900,0,0,0,0,0,0.0000173640490241066,0,0,0,0
"2404853","2021",0,2650,0,0,0,0,0,0.0000117986486958673,0,0,0,0
"2404903","2021",0,4218,0,0,0,0,0,0.0000187798868676107,0,0,0,0
"2405009","2021",0,1600,0,0,0,0,0,0.0000071237124201463,0,0,0,0
"2405108","2021",0,3000,0,0,0,0,0,0.0000133569607877743,0,0,0,0
"2405207","2021",0,6098,0,0,0,0,0,0.0000271502489612826,0,0,0,0
"2405306","2021",0,5067,0,0,0,0,0,0.0000225599067705508,0,0,0,0
"2405405","2021",0,3400,0,0,0,0,0,0.0000151378888928109,0,0,0,0
"2405504","2021",0,7980,0,0,0,0,0,0.0000355295156954797,0,0,0,0
"2405603","2021",0,23600,0,0,0,0,0,0.000105074758197158,0,0,0,0
"2405702","2021",0,12719,0,0,0,0,0,0.0000566290614199005,0,0,0,0
"2405801","2021",0,14653,0,0,0,0,0,0.0000652398488077523,0,0,0,0
"2405900","2021",0,1259,0,0,0,0,0,0.00000560547121060262,0,0,0,0
"2406007","2021",0,6000,0,0,0,0,0,0.0000267139215755486,0,0,0,0
"2406106","2021",0,31819,0,0,0,0,0,0.000141668378435397,0,0,0,0
"2406155","2021",0,2270,0,0,0,0,0,0.0000101067669960826,0,0,0,0
"2406205","2021",0,1800,0,0,0,0,0,0.00000801417647266459,0,0,0,0
"2406304","2021",0,6000,0,0,0,0,0,0.0000267139215755486,0,0,0,0
"2406403","2021",0,2750,0,0,0,0,0,0.0000122438807221265,0,0,0,0
"2406502","2021",0,5935,0,0,0,0,0,0.0000264245207584802,0,0,0,0
"2406601","2021",0,3500,0,0,0,0,0,0.00001558312091907,0,0,0,0
"2406700","2021",0,5957,0,0,0,0,0,0.0000265224718042572,0,0,0,0
"2406809","2021",0,1995,0,0,0,0,0,0.00000888237892386992,0,0,0,0
"2406908","2021",0,1940,0,0,0,0,0,0.00000863750130942739,0,0,0,0
"2407005","2021",0,1300,0,0,0,0,0,0.00000578801634136887,0,0,0,0
"2407104","2021",0,13360,0,0,0,0,0,0.0000594829987082216,0,0,0,0
"2407203","2021",0,1809,0,0,0,0,0,0.00000805424735502791,0,0,0,0
"2407252","2021",0,2520,0,0,0,0,0,0.0000112198470617304,0,0,0,0
"2407302","2021",0,8175,0,0,0,0,0,0.000036397718146685,0,0,0,0
"2407401","2021",0,1533,0,0,0,0,0,0.00000682540696255267,0,0,0,0
"2407500","2021",0,950,0,0,0,0,0,0.00000422970424946187,0,0,0,0
"2407609","2021",0,6550,0,0,0,0,0,0.0000291626977199739,0,0,0,0
"2407708","2021",0,7203,0,0,0,0,0,0.0000320700628514461,0,0,0,0
"2407807","2021",0,12100,0,0,0,0,0,0.0000538730751773564,0,0,0,0
"2407906","2021",0,900,0,0,0,0,0,0.00000400708823633229,0,0,0,0
"2408003","2021",0,16970,0,0,0,0,0,0.0000755558748561767,0,0,0,0
"2408102","2021",0,271,0,0,0,0,0,0.00000120657879116228,0,0,0,0
"2408201","2021",0,5210,0,0,0,0,0,0.0000231965885681014,0,0,0,0
"2408300","2021",0,25600,0,0,0,0,0,0.000113979398722341,0,0,0,0
"2408409","2021",0,4780,0,0,0,0,0,0.0000212820908551871,0,0,0,0
"2408508","2021",0,7178,0,0,0,0,0,0.0000319587548448813,0,0,0,0
"2408607","2021",0,2500,0,0,0,0,0,0.0000111308006564786,0,0,0,0
"2408706","2021",0,5417,0,0,0,0,0,0.0000241182188624578,0,0,0,0
"2408805","2021",0,4178,0,0,0,0,0,0.000018601794057107,0,0,0,0
"2408904","2021",0,10829,0,0,0,0,0,0.0000482141761236027,0,0,0,0
"2408953","2021",0,925,0,0,0,0,0,0.00000411839624289708,0,0,0,0
"2409100","2021",0,3050,0,0,0,0,0,0.0000135795768009039,0,0,0,0
"2409209","2021",0,2790,0,0,0,0,0,0.0000124219735326301,0,0,0,0
"2409308","2021",0,8920,0,0,0,0,0,0.0000397146967423156,0,0,0,0
"2409332","2021",0,6880,0,0,0,0,0,0.0000306319634066291,0,0,0,0
"2409407","2021",0,10980,0,0,0,0,0,0.000048886476483254,0,0,0,0
"2409506","2021",0,1668,0,0,0,0,0,0.00000742647019800252,0,0,0,0
"2409605","2021",0,3500,0,0,0,0,0,0.00001558312091907,0,0,0,0
"2409704","2021",0,5320,0,0,0,0,0,0.0000236863437969864,0,0,0,0
"2409803","2021",0,10641,0,0,0,0,0,0.0000473771399142355,0,0,0,0
"2409902","2021",0,3445,0,0,0,0,0,0.0000153382433046275,0,0,0,0
"2410009","2021",0,2400,0,0,0,0,0,0.0000106855686302195,0,0,0,0
"2410108","2021",0,8200,0,0,0,0,0,0.0000365090261532498,0,0,0,0
"2410207","2021",0,1705,0,0,0,0,0,0.0000075912060477184,0,0,0,0
"2410256","2021",0,770,0,0,0,0,0,0.00000342828660219541,0,0,0,0
"2410306","2021",0,3000,0,0,0,0,0,0.0000133569607877743,0,0,0,0
