"CD_MUN","year","deforestation","freq","terra","trabalhoescravo","embargoes","perc_area","consolidated","consolidated_sa"
3136108,"2022",0,0,0,0,0,0,0,0
3136207,"2021",0,0,0,0,0,0,0,0
3136207,"2022",0,0,0,0,0.00284900284900285,0,0.00056980056980057,0.00056980056980057
3136306,"2021",0.0213130887108112,0,0,0.0140562248995984,0,0,0.0088423284026024,0.0088423284026024
3136306,"2022",0.00939125544777169,0,0,0.0140562248995984,0.0056980056980057,0.0462878280390686,0.00582909720907515,0.00582909720907515
3136405,"2021",0,0,0,0,0,0,0,0
3136405,"2022",0.00127934767327429,0,0,0,0,0.247612531892647,0.000255869534654857,0.000255869534654857
3136504,"2021",0.000534233094334317,0,0,0,0,0,0.000133558273583579,0.000133558273583579
3136504,"2022",0.000421762969211303,0,0,0,0,0.00424613194587194,0.0000843525938422607,0.0000843525938422607
3136520,"2021",0.000224940250246028,0,0,0,0,0,0.0000562350625615071,0.0000562350625615071
3136520,"2022",0.00091381976662449,0,0,0,0,0,0.000182763953324898,0.000182763953324898
3136553,"2021",0.0000421762969211303,0,0,0,0,0,0.0000105440742302826,0.0000105440742302826
3136553,"2022",0.0000421762969211303,0,0,0,0,0,0.00000843525938422607,0.00000843525938422607
3136579,"2021",0,0,0.0232558139534884,0,0,0,0.00581395348837209,0.00581395348837209
3136579,"2022",0,0,0,0,0,0,0,0
3136603,"2021",0.0000281175312807536,0,0,0,0,0,0.00000702938282018839,0.00000702938282018839
3136603,"2022",0,0,0,0,0.0056980056980057,0.0635015933332397,0.00113960113960114,0.00113960113960114
3136652,"2021",0,0,0,0,0,0,0,0
3136652,"2022",0,0,0,0,0.00284900284900285,0.000740848616760641,0.00056980056980057,0.00056980056980057
3136702,"2021",0.0000562350625615071,0,0,0,0,0,0.0000140587656403768,0.0000140587656403768
3136702,"2022",0.000126528890763391,0,0,0,0.0256410256410256,0.000665984836890552,0.00515351090635781,0.00515351090635781
3136801,"2021",0.000520174328693941,0,0,0,0,0,0.000130043582173485,0.000130043582173485
3136801,"2022",0,0,0,0,0,0,0,0
3136900,"2021",0,0,0,0,0,0,0,0
3136900,"2022",0.0000140587656403768,0,0,0,0,0,0.00000281175312807536,0.00000281175312807536
3136959,"2021",0.00549697736538732,0,0,0,0,0,0.00137424434134683,0.00137424434134683
3136959,"2022",0.0039364543793055,0,0,0,0,0.206597251724331,0.000787290875861099,0.000787290875861099
3137007,"2021",0.000267116547167159,0,0,0,0,0,0.0000667791367917897,0.0000667791367917897
3137007,"2022",0.00087164346970336,0,0,0,0,0.00630314638351254,0.000174328693940672,0.000174328693940672
3137106,"2021",0,0,0,0,0,0,0,0
3137106,"2022",0,0,0,0,0,0,0,0
3137205,"2021",0,0,0,0,0,0,0,0
3137205,"2022",0,0,0,0,0,0,0,0
3137304,"2021",0.00210881484605652,0,0,0.00200803212851406,0,0,0.00102921174364264,0.00102921174364264
3137304,"2022",0,0,0,0.00200803212851406,0,0,0.000401606425702811,0.000401606425702811
3137403,"2021",0,0,0,0,0,0,0,0
3137403,"2022",0.000379586672290173,0,0,0.0461847389558233,0,0,0.00931286512562269,0.00931286512562269
3137502,"2021",0,0,0,0,0,0,0,0
3137502,"2022",0,0,0,0.00401606425702811,0,0,0.000803212851405622,0.000803212851405622
3137536,"2021",0.00184169829888936,0,0,0,0,0,0.000460424574722339,0.000460424574722339
3137536,"2022",0.000815408407141853,0,0,0,0.00284900284900285,0.115248550009354,0.00073288225122894,0.00073288225122894
3137601,"2021",0,0,0,0,0,0,0,0
3137601,"2022",0,0,0,0,0.00854700854700855,0.0909696805412714,0.00170940170940171,0.00170940170940171
3137700,"2021",0,0,0,0,0,0,0,0
3137700,"2022",0.000463939266132434,0,0,0,0,0,0.0000927878532264867,0.0000927878532264867
3137809,"2021",0,0,0,0,0,0,0,0
3137809,"2022",0,0,0,0,0.00284900284900285,0.0105513826657719,0.00056980056980057,0.00056980056980057
3137908,"2021",0,0,0,0,0,0,0,0
3137908,"2022",0.000112470125123014,0,0,0,0,0,0.0000224940250246028,0.0000224940250246028
3138005,"2021",0,0,0,0,0,0,0,0
3138005,"2022",0,0,0,0,0.0113960113960114,0,0.00227920227920228,0.00227920227920228
3138104,"2021",0.00995360607338676,0,0,0,0,0,0.00248840151834669,0.00248840151834669
3138104,"2022",0.00961619569801771,0,0,0.0502008032128514,0,0.000142086755568288,0.0119633997821738,0.0119633997821738
3138203,"2021",0,0,0,0,0,0,0,0
3138203,"2022",0.0000140587656403768,0,0,0,0,0,0.00000281175312807536,0.00000281175312807536
3138302,"2021",0.0000421762969211303,0,0,0,0,0,0.0000105440742302826,0.0000105440742302826
3138302,"2022",0.0000281175312807536,0,0,0,0,0,0.00000562350625615071,0.00000562350625615071
3138351,"2021",0.00358498523829608,0,0,0,0,0,0.000896246309574019,0.000896246309574019
3138351,"2022",0,0,0,0,0,0.13764011589873,0,0
3138401,"2021",0.0000562350625615071,0,0,0,0,0,0.0000140587656403768,0.0000140587656403768
3138401,"2022",0.000154646422044145,0,0,0,0,0,0.0000309292844088289,0.0000309292844088289
3138500,"2021",0,0,0,0,0,0,0,0
3138500,"2022",0.0000421762969211303,0,0,0,0,0,0.00000843525938422607,0.00000843525938422607
3138609,"2021",0,0,0,0,0,0,0,0
3138609,"2022",0.0000421762969211303,0,0,0,0,0,0.00000843525938422607,0.00000843525938422607
3138625,"2021",0,0,0,0,0,0,0,0
3138625,"2022",0,0,0,0,0,0.0470902590580247,0,0
3138658,"2021",0.000365527906649796,0,0,0,0,0,0.000091381976662449,0.000091381976662449
3138658,"2022",0.0000562350625615071,0,0,0,0,0,0.0000112470125123014,0.0000112470125123014
3138674,"2021",0.0000140587656403768,0,0,0,0,0,0.00000351469141009419,0.00000351469141009419
3138674,"2022",0.0000140587656403768,0,0,0,0,0.000636122640090013,0.00000281175312807536,0.00000281175312807536
3138682,"2021",0.00504709686489526,0,0,0,0,0,0.00126177421622382,0.00126177421622382
3138682,"2022",0.000702938282018839,0,0,0,0,0,0.000140587656403768,0.000140587656403768
3138708,"2021",0,0,0,0,0,0,0,0
3138708,"2022",0.0000281175312807536,0,0,0,0,0,0.00000562350625615071,0.00000562350625615071
3138807,"2021",0,0,0,0,0,0,0,0
3138807,"2022",0.000379586672290173,0,0,0,0,0,0.0000759173344580346,0.0000759173344580346
3138906,"2021",0.0000421762969211303,0,0,0,0,0,0.0000105440742302826,0.0000105440742302826
3138906,"2022",0.000267116547167159,0,0,0,0,0,0.0000534233094334317,0.0000534233094334317
3139003,"2021",0,0,0,0.0321285140562249,0,0,0.00803212851405622,0.00803212851405622
3139003,"2022",0.0000140587656403768,0,0,0,0,0,0.00000281175312807536,0.00000281175312807536
3139102,"2021",0,0,0,0,0,0,0,0
3139102,"2022",0,0,0,0,0,0,0,0
3139201,"2021",0.000970054829185997,0,0,0,0,0,0.000242513707296499,0.000242513707296499
3139201,"2022",0.00154646422044145,0,0,0,0,0,0.000309292844088289,0.000309292844088289
3139250,"2021",0.000112470125123014,0,0,0,0,0,0.0000281175312807536,0.0000281175312807536
3139250,"2022",0.000731055813299592,0,0,0,0,0.230589995259889,0.000146211162659918,0.000146211162659918
3139300,"2021",0.00659356108533671,0,0,0,0,0,0.00164839027133418,0.00164839027133418
3139300,"2022",0.00521580205257978,0,0,0,0,0.105139029144481,0.00104316041051596,0.00104316041051596
3139409,"2021",0.0000140587656403768,0,0,0,0,0,0.00000351469141009419,0.00000351469141009419
3139409,"2022",0.000154646422044145,0,0,0,0.0056980056980057,0,0.00117053042400997,0.00117053042400997
3139508,"2021",0,0,0,0,0,0,0,0
3139508,"2022",0,0,0,0.0140562248995984,0,0,0.00281124497991968,0.00281124497991968
3139607,"2021",0.000112470125123014,0,0,0,0,0,0.0000281175312807536,0.0000281175312807536
3139607,"2022",0.000520174328693941,0,0,0,0,0.000966716990155848,0.000104034865738788,0.000104034865738788
3139706,"2021",0.0000421762969211303,0,0,0,0,0,0.0000105440742302826,0.0000105440742302826
3139706,"2022",0.000154646422044145,0,0,0,0,0,0.0000309292844088289,0.0000309292844088289
3139805,"2021",0.000351469141009419,0,0,0,0,0,0.0000878672852523548,0.0000878672852523548
3139805,"2022",0.0000281175312807536,0,0,0,0.0056980056980057,0.00529669185500895,0.00114522464585729,0.00114522464585729
3139904,"2021",0,0,0,0,0,0,0,0
3139904,"2022",0,0,0,0,0,0,0,0
3140001,"2021",0.000716997047659215,0.666666666666667,0,0.00200803212851406,0,0,0.16734792396071,0.16734792396071
3140001,"2022",0.000154646422044145,0.0833333333333333,0,0,0.00284900284900285,0.0380085189064967,0.0172673965208761,0.0172673965208761
3140100,"2021",0,0,0,0,0,0,0,0
3140100,"2022",0.0000281175312807536,0,0,0,0,0.00251341406121071,0.00000562350625615071,0.00000562350625615071
3140159,"2021",0,0,0,0,0,0,0,0
3140159,"2022",0,0,0,0,0,0,0,0
3140209,"2021",0,0,0,0,0,0,0,0
3140209,"2022",0,0,0,0,0,0,0,0
3140308,"2021",0,0,0,0,0,0,0,0
3140308,"2022",0.000238999015886405,0,0,0,0,0.554016589342474,0.000047799803177281,0.000047799803177281
3140407,"2021",0,0,0,0,0,0,0,0
3140407,"2022",0,0,0,0,0,0.00156969122482054,0,0
3140506,"2021",0.000604526922536201,0,0,0,0,0,0.00015113173063405,0.00015113173063405
3140506,"2022",0,0,0,0,0,0.0401749249952475,0,0
3140530,"2021",0,0,0,0,0,0,0,0
3140530,"2022",0.0000140587656403768,0,0,0,0,0,0.00000281175312807536,0.00000281175312807536
3140555,"2021",0.00116687754815127,0,0,0,0,0,0.000291719387037818,0.000291719387037818
3140555,"2022",0.0000281175312807536,0,0,0,0,0,0.00000562350625615071,0.00000562350625615071
3140605,"2021",0.000463939266132434,0,0,0,0,0,0.000115984816533108,0.000115984816533108
3140605,"2022",0.0000843525938422607,0,0,0,0,0,0.0000168705187684521,0.0000168705187684521
3140704,"2021",0,0,0,0,0,0,0,0
3140704,"2022",0.0000140587656403768,0,0,0,0,0,0.00000281175312807536,0.00000281175312807536
3140803,"2021",0,0,0,0,0,0,0,0
3140803,"2022",0.0000421762969211303,0,0,0,0,0,0.00000843525938422607,0.00000843525938422607
3140852,"2021",0.00307886967524251,0,0,0,0,0,0.000769717418810628,0.000769717418810628
3140852,"2022",0.00213693237733727,0,0,0,0,0.344177125558081,0.000427386475467454,0.000427386475467454
3140902,"2021",0,0,0,0,0,0,0,0
3140902,"2022",0.0000702938282018839,0,0,0,0,0,0.0000140587656403768,0.0000140587656403768
3141009,"2021",0.000520174328693941,0,0,0,0,0,0.000130043582173485,0.000130043582173485
3141009,"2022",0.00047799803177281,0,0,0,0,0.0945731313482626,0.0000955996063545621,0.0000955996063545621
3141108,"2021",0.000238999015886405,0,0,0,0,0,0.0000597497539716013,0.0000597497539716013
3141108,"2022",0,0,0,0,0.0113960113960114,0.00947927347171531,0.00227920227920228,0.00227920227920228
3141207,"2021",0,0,0,0,0,0,0,0
3141207,"2022",0,0,0,0,0,0,0,0
3141306,"2021",0,0,0,0,0,0,0,0
3141306,"2022",0,0,0,0,0,0,0,0
3141405,"2021",0.00104034865738788,0,0,0,0,0,0.00026008716434697,0.00026008716434697
3141405,"2022",0.000787290875861099,0,0,0,0,0.0160153921174573,0.00015745817517222,0.00015745817517222
3141504,"2021",0,0,0,0,0,0,0,0
3141504,"2022",0.0000984113594826374,0,0,0,0,0,0.0000196822718965275,0.0000196822718965275
3141603,"2021",0,0,0,0,0,0,0,0
3141603,"2022",0,0,0,0,0,0,0,0
3141702,"2021",0,0,0,0,0,0,0,0
3141702,"2022",0,0,0,0,0,0,0,0
3141801,"2021",0.00129340643891466,0,0,0.0100401606425703,0,0,0.00283339177037124,0.00283339177037124
3141801,"2022",0.000927878532264867,0,0,0,0,0.00355356561286447,0.000185575706452973,0.000185575706452973
3141900,"2021",0,0,0,0,0,0,0,0
3141900,"2022",0,0,0,0,0,0,0,0
3142007,"2021",0.00579221144383523,0,0,0,0,0,0.00144805286095881,0.00144805286095881
3142007,"2022",0.00153240545480107,0,0,0,0,0,0.000306481090960214,0.000306481090960214
3142106,"2021",0,0,0,0,0,0,0,0
3142106,"2022",0.0000281175312807536,0,0,0,0.0056980056980057,0.0608688134949334,0.00114522464585729,0.00114522464585729
3142205,"2021",0,0,0,0,0,0,0,0
3142205,"2022",0,0,0,0,0.00284900284900285,0,0.00056980056980057,0.00056980056980057
3142254,"2021",0.000154646422044145,0,0,0,0,0,0.0000386616055110361,0.0000386616055110361
3142254,"2022",0.000112470125123014,0,0,0,0,0.00107686890169984,0.0000224940250246028,0.0000224940250246028
3142304,"2021",0,0,0,0,0,0,0,0
3142304,"2022",0,0,0,0,0,0.124102773207523,0,0
3142403,"2021",0,0,0,0,0,0,0,0
3142403,"2022",0,0,0,0,0,0,0,0
3142502,"2021",0,0,0,0,0,0,0,0
3142502,"2022",0,0,0,0,0,0,0,0
3142601,"2021",0.0000984113594826374,0,0,0,0,0,0.0000246028398706594,0.0000246028398706594
3142601,"2022",0,0,0,0,0,0,0,0
3142700,"2021",0.0035709264726557,0,0,0,0,0,0.000892731618163925,0.000892731618163925
3142700,"2022",0.00538450724026431,0,0,0,0,0.0507136865426062,0.00107690144805286,0.00107690144805286
3142809,"2021",0.00104034865738788,0,0,0,0,0,0.00026008716434697,0.00026008716434697
3142809,"2022",0.00248840151834669,0,0,0,0,0.00161356369682517,0.000497680303669338,0.000497680303669338
3142908,"2021",0.00508927316181639,0,0,0,0,0,0.0012723182904541,0.0012723182904541
3142908,"2022",0.00104034865738788,0,0,0,0,0.102101120138657,0.000208069731477576,0.000208069731477576
3143005,"2021",0,0,0,0,0,0,0,0
3143005,"2022",0,0,0,0.0100401606425703,0,0,0.00200803212851406,0.00200803212851406
3143104,"2021",0.000506115563053564,0,0,0,0,0,0.000126528890763391,0.000126528890763391
3143104,"2022",0.000267116547167159,0,0,0,0,0,0.0000534233094334317,0.0000534233094334317
3143153,"2021",0.00109658371994939,0,0,0,0,0,0.000274145929987347,0.000274145929987347
3143153,"2022",0.000168705187684521,0,0,0,0,0.00898668447552127,0.0000337410375369043,0.0000337410375369043
3143203,"2021",0,0,0,0,0,0,0,0
3143203,"2022",0,0,0,0,0,0,0,0
3143302,"2021",0.00721214677351329,0,0,0,0,0,0.00180303669337832,0.00180303669337832
3143302,"2022",0.0123154787009701,0,0,0,0,0.0312602810429724,0.00246309574019401,0.00246309574019401
3143401,"2021",0,0,0,0,0,0,0,0
3143401,"2022",0,0,0,0,0,0,0,0
3143450,"2021",0.00226346126810066,0,0,0,0,0,0.000565865317025165,0.000565865317025165
3143450,"2022",0,0,0,0,0,0.203213447981778,0,0
3143500,"2021",0.00123717137635316,0,0,0,0,0,0.000309292844088289,0.000309292844088289
3143500,"2022",0,0,0,0,0,0.0068718164123597,0,0
3143609,"2021",0,0,0,0,0,0,0,0
3143609,"2022",0.000787290875861099,0,0,0,0,0,0.00015745817517222,0.00015745817517222
3143708,"2021",0,0,0,0,0,0,0,0
3143708,"2022",0,0,0,0,0,0.121926756855587,0,0
3143807,"2021",0,0,0,0,0,0,0,0
3143807,"2022",0,0,0,0,0,0,0,0
3143906,"2021",0,0,0.116279069767442,0,0,0,0.0290697674418605,0.0290697674418605
3143906,"2022",0,0,0,0,0.108262108262108,0.00493531268164208,0.0216524216524217,0.0216524216524217
3144003,"2021",0.0000140587656403768,0,0,0,0,0,0.00000351469141009419,0.00000351469141009419
3144003,"2022",0.00112470125123014,0,0,0,0.0056980056980057,0,0.00136454138984717,0.00136454138984717
3144102,"2021",0,0,0,0,0,0,0,0
3144102,"2022",0.0000140587656403768,0,0,0,0,0,0.00000281175312807536,0.00000281175312807536
3144201,"2021",0.0000421762969211303,0,0,0,0,0,0.0000105440742302826,0.0000105440742302826
3144201,"2022",0.0000140587656403768,0,0,0,0,0.00303829771980195,0.00000281175312807536,0.00000281175312807536
3144300,"2021",0,0,0,0,0,0,0,0
3144300,"2022",0.000126528890763391,0,0,0,0,0.00118200495077998,0.0000253057781526782,0.0000253057781526782
3144359,"2021",0,0.0833333333333333,0,0,0,0,0.0208333333333333,0.0208333333333333
3144359,"2022",0.000168705187684521,0,0,0,0,0,0.0000337410375369043,0.0000337410375369043
3144375,"2021",0,0,0,0,0,0,0,0
3144375,"2022",0,0,0,0,0,0.121535887294367,0,0
3144409,"2021",0,0,0,0,0,0,0,0
3144409,"2022",0,0,0,0,0,0,0,0
3144508,"2021",0,0,0,0,0,0,0,0
3144508,"2022",0.000126528890763391,0,0,0,0,0,0.0000253057781526782,0.0000253057781526782
3144607,"2021",0,0,0,0,0,0,0,0
3144607,"2022",0.000295234078447912,0,0,0,0,0,0.0000590468156895825,0.0000590468156895825
3144656,"2021",0.00292422325319837,0,0,0,0,0,0.000731055813299592,0.000731055813299592
3144656,"2022",0.0019963447209335,0,0,0,0.0199430199430199,0,0.00438787293279069,0.00438787293279069
3144672,"2021",0,0,0,0,0,0,0,0
3144672,"2022",0.000309292844088289,0,0,0,0,0,0.0000618585688176578,0.0000618585688176578
3144706,"2021",0.0000702938282018839,0,0,0,0,0,0.000017573457050471,0.000017573457050471
3144706,"2022",0.0000421762969211303,0,0,0.00200803212851406,0,0,0.000410041685087037,0.000410041685087037
3144805,"2021",0.000281175312807536,0,0,0,0,0,0.0000702938282018839,0.0000702938282018839
3144805,"2022",0,0,0,0.106425702811245,0,0.0527786985959053,0.021285140562249,0.021285140562249
3144904,"2021",0,0,0,0,0,0,0,0
3144904,"2022",0.000323351609728666,0,0,0,0.00284900284900285,0.0000134985424722492,0.000634470891746303,0.000634470891746303
3145000,"2021",0,0,0,0,0,0,0,0
3145000,"2022",0,0,0,0.14859437751004,0,0.00408755384472576,0.029718875502008,0.029718875502008
3145059,"2021",0,0,0,0,0,0,0,0
3145059,"2022",0.0000281175312807536,0,0,0,0,0.0701169666041999,0.00000562350625615071,0.00000562350625615071
3145109,"2021",0,0,0,0,0,0,0,0
3145109,"2022",0,0,0,0,0,0,0,0
3145208,"2021",0.000253057781526782,0,0,0,0,0,0.0000632644453816955,0.0000632644453816955
3145208,"2022",0,0,0,0,0.0142450142450142,0,0.00284900284900285,0.00284900284900285
3145307,"2021",0.00642485589765219,0,0,0,0,0,0.00160621397441305,0.00160621397441305
3145307,"2022",0.00380992548854211,0,0,0,0,0.0123420435386874,0.000761985097708421,0.000761985097708421
3145356,"2021",0.000984113594826374,0,0,0,0,0,0.000246028398706594,0.000246028398706594
3145356,"2022",0.00171516940812597,0,0,0,0,0,0.000343033881625193,0.000343033881625193
3145372,"2021",0.000927878532264867,0,0,0,0,0,0.000231969633066217,0.000231969633066217
3145372,"2022",0.000224940250246028,0,0,0,0,0.00465098205950887,0.0000449880500492057,0.0000449880500492057
3145406,"2021",0,0,0,0,0,0,0,0
3145406,"2022",0,0,0,0,0,0,0,0
3145455,"2021",0.000421762969211303,0,0,0,0,0,0.000105440742302826,0.000105440742302826
3145455,"2022",0.0000421762969211303,0,0,0.0763052208835341,0,0.234933293408287,0.0152694794360911,0.0152694794360911
3145505,"2021",0,0,0,0,0,0,0,0
3145505,"2022",0,0,0,0,0.00854700854700855,0,0.00170940170940171,0.00170940170940171
3145604,"2021",0,0,0,0,0,0,0,0
3145604,"2022",0.0000140587656403768,0,0,0,0,0,0.00000281175312807536,0.00000281175312807536
3145703,"2021",0.000281175312807536,0,0,0,0,0,0.0000702938282018839,0.0000702938282018839
3145703,"2022",0,0,0,0,0.00284900284900285,0,0.00056980056980057,0.00056980056980057
3145802,"2021",0,0,0,0,0,0,0,0
3145802,"2022",0.0000281175312807536,0,0,0,0,0,0.00000562350625615071,0.00000562350625615071
3145851,"2021",0,0,0,0,0,0,0,0
3145851,"2022",0,0,0,0,0,0,0,0
3145877,"2021",0,0,0,0,0,0,0,0
3145877,"2022",0,0,0,0,0.0113960113960114,0,0.00227920227920228,0.00227920227920228
3145901,"2021",0,0,0,0,0,0,0,0
3145901,"2022",0,0,0,0,0.00284900284900285,0.280481759155075,0.00056980056980057,0.00056980056980057
3146008,"2021",0,0,0,0,0,0,0,0
3146008,"2022",0.0000281175312807536,0,0,0,0,0,0.00000562350625615071,0.00000562350625615071
3146107,"2021",0.0000984113594826374,0.0833333333333333,0.0465116279069767,0,0,0,0.0324858431499482,0.0324858431499482
3146107,"2022",0.000506115563053564,0,0,0,0.00284900284900285,0.111749828355687,0.000671023682411283,0.000671023682411283
3146206,"2021",0,0,0,0,0,0,0,0
3146206,"2022",0.0000562350625615071,0,0,0,0.00284900284900285,0.0291405386981216,0.000581047582312871,0.000581047582312871
3146255,"2021",0,0,0,0,0,0,0,0
3146255,"2022",0,0,0,0,0,0,0,0
3146305,"2021",0.000590468156895825,0,0,0,0,0,0.000147617039223956,0.000147617039223956
3146305,"2022",0.000253057781526782,0,0,0,0,0.0423874998343811,0.0000506115563053564,0.0000506115563053564
3146404,"2021",0,0,0,0,0,0,0,0
3146404,"2022",0,0,0,0,0.00284900284900285,0,0.00056980056980057,0.00056980056980057
3146503,"2021",0,0,0,0,0,0,0,0
3146503,"2022",0.0000140587656403768,0,0,0,0,0.000630607546881956,0.00000281175312807536,0.00000281175312807536
3146552,"2021",0.00670603121045972,0,0,0,0,0,0.00167650780261493,0.00167650780261493
3146552,"2022",0.00709967664839027,0,0,0,0,0.411572850413683,0.00141993532967805,0.00141993532967805
3146602,"2021",0,0,0,0,0,0,0,0
3146602,"2022",0,0,0,0,0,0,0,0
3146701,"2021",0,0,0,0,0,0,0,0
3146701,"2022",0.000253057781526782,0,0,0,0,0.000278890764139041,0.0000506115563053564,0.0000506115563053564
3146750,"2021",0,0,0,0,0,0,0,0
3146750,"2022",0.0000702938282018839,0,0,0,0.00284900284900285,0,0.000583859335440947,0.000583859335440947
3146909,"2021",0.000449880500492057,0,0,0,0,0,0.000112470125123014,0.000112470125123014
3146909,"2022",0.0000421762969211303,0,0,0,0,0,0.00000843525938422607,0.00000843525938422607
3147006,"2021",0.00324757486292703,0,0,0.0180722891566265,0,0,0.00532996600488839,0.00532996600488839
3147006,"2022",0.00664979614789821,0,0,0,0.0712250712250712,0.057645243694452,0.0155749734745939,0.0155749734745939
3147105,"2021",0.0000140587656403768,0,0,0,0,0,0.00000351469141009419,0.00000351469141009419
3147105,"2022",0.0000421762969211303,0,0,0,0.0056980056980057,0.00689141906400977,0.00114803639898537,0.00114803639898537
3147204,"2021",0,0,0,0,0,0,0,0
3147204,"2022",0.0000421762969211303,0,0,0,0,0,0.00000843525938422607,0.00000843525938422607
3147303,"2021",0,0,0,0,0,0,0,0
3147303,"2022",0,0,0,0,0,0.00712603588796229,0,0
3147402,"2021",0,0.0833333333333333,0.0232558139534884,0,0,0,0.0266472868217054,0.0266472868217054
3147402,"2022",0,0,0,0,0,0.00410043230518053,0,0
3147501,"2021",0,0,0,0,0,0,0,0
3147501,"2022",0,0,0,0,0,0,0,0
3147600,"2021",0,0,0,0,0,0,0,0
3147600,"2022",0,0,0,0,0.00284900284900285,0.0162771631121115,0.00056980056980057,0.00056980056980057
3147709,"2021",0.0000281175312807536,0,0,0,0,0,0.00000702938282018839,0.00000702938282018839
3147709,"2022",0.000182763953324898,0,0,0,0,0,0.0000365527906649796,0.0000365527906649796
3147808,"2021",0,0,0,0,0,0,0,0
3147808,"2022",0.0000140587656403768,0,0,0,0,0.00052971339767659,0.00000281175312807536,0.00000281175312807536
3147907,"2021",0,0,0,0,0,0,0,0
3147907,"2022",0.0000281175312807536,0,0,0,0,0,0.00000562350625615071,0.00000562350625615071
3147956,"2021",0.00163081681428371,0,0,0,0,0,0.000407704203570926,0.000407704203570926
3147956,"2022",0.0018135807676086,0,0,0,0,0,0.000362716153521721,0.000362716153521721
3148004,"2021",0.000210881484605652,0,0.0232558139534884,0.0783132530120482,0,0,0.0254449871125356,0.0254449871125356
3148004,"2022",0,0,0,0.0783132530120482,0,0.00723714752060387,0.0156626506024096,0.0156626506024096
3148103,"2021",0.000224940250246028,0,0,0.0923694779116466,0,0,0.0231486045404732,0.0231486045404732
3148103,"2022",0.00119499507943203,0,0,0,0,0.00833495619225644,0.000238999015886405,0.000238999015886405
3148202,"2021",0,0,0,0,0,0,0,0
3148202,"2022",0,0,0,0,0.00284900284900285,0,0.00056980056980057,0.00056980056980057
3148301,"2021",0,0,0,0,0,0,0,0
3148301,"2022",0,0,0,0,0,0,0,0
3148400,"2021",0.000267116547167159,0,0,0,0,0,0.0000667791367917897,0.0000667791367917897
3148400,"2022",0.000745114578939969,0,0,0,0,0,0.000149022915787994,0.000149022915787994
3148509,"2021",0,0,0,0,0,0,0,0
3148509,"2022",0.000660761985097708,0,0,0,0,0,0.000132152397019542,0.000132152397019542
3148608,"2021",0.000857584704062983,0,0,0,0,0,0.000214396176015746,0.000214396176015746
3148608,"2022",0.00047799803177281,0,0,0,0.00284900284900285,0,0.000665400176155132,0.000665400176155132
3148707,"2021",0.0018135807676086,0,0,0,0,0,0.000453395191902151,0.000453395191902151
3148707,"2022",0.00116687754815127,0,0,0,0.00854700854700855,0.0253528666537795,0.00194277721903196,0.00194277721903196
3148756,"2021",0.0000843525938422607,0,0,0,0,0,0.0000210881484605652,0.0000210881484605652
3148756,"2022",0.0000843525938422607,0,0,0,0,0.0539690764537271,0.0000168705187684521,0.0000168705187684521
3148806,"2021",0,0,0,0,0,0,0,0
3148806,"2022",0,0,0,0,0,0,0,0
3148905,"2021",0.0000421762969211303,0,0,0,0,0,0.0000105440742302826,0.0000105440742302826
3148905,"2022",0.00109658371994939,0,0,0,0,0,0.000219316743989878,0.000219316743989878
3149002,"2021",0,0,0,0,0,0,0,0
3149002,"2022",0,0,0,0,0.0142450142450142,0,0.00284900284900285,0.00284900284900285
3149101,"2021",0,0,0,0,0,0,0,0
3149101,"2022",0,0,0,0,0,0,0,0
3149150,"2021",0.00272740053423309,0,0.0465116279069767,0,0,0,0.0123097571103025,0.0123097571103025
3149150,"2022",0.00386616055110361,0,0.0232558139534884,0,0,0.0154355204348166,0.0054243949009184,0.0054243949009184
3149200,"2021",0,0,0,0,0,0,0,0
3149200,"2022",0,0,0,0,0,0,0,0
3149309,"2021",0,0,0.0232558139534884,0,0,0,0.00581395348837209,0.00581395348837209
3149309,"2022",0,0,0,0,0,0.0691395730542182,0,0
3149408,"2021",0,0,0,0,0,0,0,0
3149408,"2022",0.0000140587656403768,0,0,0,0,0,0.00000281175312807536,0.00000281175312807536
3149507,"2021",0.0000281175312807536,0,0,0,0,0,0.00000702938282018839,0.00000702938282018839
3149507,"2022",0,0,0,0,0,0,0,0
3149606,"2021",0,0,0,0,0,0,0,0
3149606,"2022",0,0,0,0,0,0.0458430617035413,0,0
3149705,"2021",0,0,0,0.00200803212851406,0,0,0.000502008032128514,0.000502008032128514
3149705,"2022",0,0,0,0,0,0,0,0
3149804,"2021",0.00224940250246028,0,0,0,0,0,0.000562350625615071,0.000562350625615071
3149804,"2022",0.000604526922536201,0,0,0.0542168674698795,0,0.0258337055690178,0.0109642788784831,0.0109642788784831
3149903,"2021",0,0,0,0,0,0,0,0
3149903,"2022",0,0,0,0,0,0,0,0
3149952,"2021",0.000618585688176578,0.0833333333333333,0,0,0,0,0.0209879797553775,0.0209879797553775
3149952,"2022",0.000309292844088289,0,0,0,0.00284900284900285,0.0431852150514436,0.000631659138618228,0.000631659138618228
3150000,"2021",0,0,0,0,0,0,0,0
3150000,"2022",0.000576409391255448,0,0,0,0,0.0000684359316648625,0.00011528187825109,0.00011528187825109
3150109,"2021",0,0,0,0,0,0,0,0
3150109,"2022",0.0000140587656403768,0,0,0,0,0,0.00000281175312807536,0.00000281175312807536
3150158,"2021",0,0,0,0,0,0,0,0
3150158,"2022",0.0000843525938422607,0,0,0.0100401606425703,0,0,0.00202490264728251,0.00202490264728251
