Estado,Município(s),Nome do Conflito,Data,Famílias,Categoria
Mato Grosso,Novo Mundo,FEaszp. eArarnaçúan/aG/Pl.r éN-hAasnsdenutamento Boa,14/07/2021,100,Sem Terra
Mato Grosso,Novo São Joaquim,T. I. Sangradouro/Volta Grande/Xavante,22/09/2021,221,Indígenas
Mato Grosso,Novo São Joaquim,T. I. Sangradouro/Volta Grande/Xavante,27/10/2021,20,Indígenas
Mato Grosso,Paranaíta,Com. Boa Esperança,05/04/2021,50,Pequeno proprietário
Mato Grosso,Peixoto Azevedo,Gleba do Gama/Lt.12/P. A. Renascer,30/06/2021,35,Sem Terra
Mato Grosso,Poconé,Com. Quilombola Jejum,23/03/2021,18,Quilombola
Mato Grosso,Poconé,Com. Nossa Senhora de Lurdes,03/12/2021,12,Pequeno proprietário
Mato Grosso,Porto dos Gaúchos,Faz. Aliança,31/03/2021,,Posseiro
Mato Grosso,Porto dos Gaúchos,Faz. Aliança,01/05/2021,1,Posseiro
Mato Grosso,Porto Esperidião,T.I. Portal do Encantado,01/01/2021,262,Indígenas
Mato Grosso,Querência,T.I. Wawi,30/06/2021,115,Indígenas
Mato Grosso,Rondolândia,T.I. Zoró,31/07/2021,178,Indígenas
Mato Grosso,Rondolândia,T. I. Roosevelt,29/11/2021,454,Indígenas
Mato Grosso,Rondonópolis,T. I. Tadarimana,03/08/2021,175,Indígenas
Mato Grosso,Rondonópolis,T. I. Tadarimana,20/09/2021,175,Indígenas
Mato Grosso,Santa Terezinha,Gl. Carlos Pelisioli/Faz. São Sebastião,25/08/2021,60,Sem Terra
Mato Grosso,Santa Terezinha,Gl. Carlos Pelisioli/Faz. São Sebastião,20/09/2021,60,Sem Terra
Mato Grosso,São Félix do Araguaia,T. I. Marãiwatsédé/Xavante,22/09/2021,195,Indígenas
Mato Grosso,São Félix do Araguaia,T. I. Marãiwatsédé/Xavante,29/11/2021,195,Indígenas
Mato Grosso,Tangará da Serra,TAaspsierantp. uAãntônio Conselheiro/Faz.,15/07/2021,667,Assentado
Mato Grosso,Tangará da Serra,T.I Pareci/Paresí,05/08/2021,230,Indígenas
Mato Grosso,Tangará da Serra,TAaspsierantp. uAãntônio Conselheiro/Faz.,01/11/2021,667,Assentado
Mato Grosso,Tapurah,Assent. Tapurah/Itanhangá,19/02/2021,240,Posseiro
Mato Grosso,Tapurah,Assent. Tapurah/Itanhangá,09/03/2021,246,Assentado
Mato Grosso,Várzea Grande,Assentamento Sadia III/São Miguel,11/12/2021,149,Assentado
Mato Grosso do Sul,Amambai,T. I. Amambai,12/01/2021,2009,Indígenas
Mato Grosso do Sul,Amambai,Acamp. Tekoha Guaiviry/MS-386,16/03/2021,60,Indígenas
Mato Grosso do Sul,Amambai,T. I. Amambai,08/08/2021,2009,Indígenas
Mato Grosso do Sul,Amambai,Com. Indígena Guapo'y,02/10/2021,2000,Indígenas
Mato Grosso do Sul,Aquidauana,T. I. Taunay Ipegue/Faz. Esperança/Com. Arara Azul e Esperança,30/04/2021,78,Indígenas
Mato Grosso do Sul,Bela Vista,Assentamento Santa Maria,22/08/2021,,Assentado
Mato Grosso do Sul,Bela Vista,T. I. Pirakuá,23/08/2021,136,Indígenas
Mato Grosso do Sul,Bela Vista,Assentamento Caracol,29/10/2021,3,Assentado
Mato Grosso do Sul,Caarapó,T. I. Guyraroká,26/03/2021,26,Indígenas
Mato Grosso do Sul,Campo Grande,Assentamento Associação Pantanal,12/07/2021,1,Assentado
Mato Grosso do Sul,Corumbá,Comunidade no Forte Coimbra,03/03/2021,30,Pescador
Mato Grosso do Sul,Corumbá,oCsa rTarinlhdoasz adl/aE nFterrer oov iMa oNrroor odeos tAezeite e,20/08/2021,7,Pequeno proprietário
Mato Grosso do Sul,Corumbá,Comunidade no Forte Coimbra,27/08/2021,30,Pescador
Mato Grosso do Sul,Corumbá,Com. Antônio Maria Coelho,20/09/2021,35,Extrativista
Mato Grosso do Sul,Corumbá,Comunidade Paraguai Mirim,21/09/2021,38,Ribeirinho
Mato Grosso do Sul,Corumbá,Região da Baía do Tuiuiú,27/09/2021,2,Ribeirinho
Mato Grosso do Sul,Corumbá,Com. Porto Esperança,28/09/2021,48,Ribeirinho
Mato Grosso do Sul,Corumbá,Região de Encontro do Rio Mirandacom o Rio Paraguai/Perto do Distritode Albuquerque,16/10/2021,,Pescador
Mato Grosso do Sul,Corumbá,Com. Barra de São Lourenço,24/11/2021,25,Ribeirinho
Mato Grosso do Sul,Douradina,Ita'y Ka'aguyrusu/Ita'y Kagurusu,29/12/2021,86,Indígenas
Mato Grosso do Sul,Dourados,Pakurity,17/03/2021,10,Indígenas
Mato Grosso do Sul,Dourados,Retomada Avaete e Aratikuty,31/08/2021,135,Indígenas
Mato Grosso do Sul,Dourados,Retomada Avaete e Aratikuty,04/09/2021,135,Indígenas
Mato Grosso do Sul,Dourados,Retomada Avaete e Aratikuty,06/09/2021,135,Indígenas
Mato Grosso do Sul,Dourados,Retomada Avaete e Aratikuty,11/11/2021,135,Indígenas
Mato Grosso do Sul,Dourados,Retomada Avaete e Aratikuty,12/11/2021,135,Indígenas
Mato Grosso do Sul,Laguna Carapã,T. I. Rancho Jacaré,19/08/2021,100,Indígenas
Mato Grosso do Sul,Laguna Carapã,T. I. Rancho Jacaré,19/10/2021,100,Indígenas
Mato Grosso do Sul,Laguna Carapã,T. I. Rancho Jacaré,21/11/2021,100,Indígenas
Mato Grosso do Sul,Miranda,T. I. Lalima,12/09/2021,377,Indígenas
Mato Grosso do Sul,Miranda,Área de Preservação Permanente/Margens do Rio Miranda,29/09/2021,,Pescador
Mato Grosso do Sul,Porto Murtinho,Ponte Sobre o Córrego Progresso,20/08/2021,,Pequeno proprietário
Mato Grosso do Sul,Porto Murtinho,T. I. Kadiweu,30/08/2021,424,Indígenas
Mato Grosso do Sul,Sidrolândia,Assentamento Eldorado,24/07/2021,100,Assentado
Mato Grosso do Sul,Terenos,Assentamento Santa Mônica,19/09/2021,300,Assentado
Minas Gerais,Araçuaí,Com. Quilombola Baú,31/10/2021,35,Quilombola
Minas Gerais,Arinos,Assentamento Santa Terezinha,21/09/2021,41,Assentado
Minas Gerais,Arinos,Assentamento Carlos Lamarca,21/09/2021,84,Assentado
Minas Gerais,Arinos,Assentamento Chico Mendes,21/09/2021,282,Assentado
Minas Gerais,Belo Horizonte,T. I. Pataxó/Projeto Minas-Rio/Anglo,05/04/2021,23,Indígenas
Minas Gerais,Belo Vale,Com. Quil. Chacrinha dos Pretos eBoa Sorte/Romp. Barragem Mina doFeijão/Vale,04/05/2021,70,Quilombola
Minas Gerais,Minas Novas,Jequitinhonha,20/04/2021,24,Quilombola
Minas Gerais,Berizal,CBoelma . ViQsutialombola Vila São João/Faz.,20/11/2021,118,"Quilombola, Sem Terra"
Minas Gerais,Bonfim,Comunidade de Aroucas,31/03/2021,30,Pequeno proprietário
Minas Gerais,Brumadinho,CBoarmr.a gReurma lM dinea  Pidroe sF/eRijoãmop. da,31/01/2021,30,Pequeno proprietário
Minas Gerais,Brumadinho,RCoomm.p .R udraa lB Paorrnateg edma s MAinlam odrroe iFmeijaãso/,31/12/2021,200,Pequeno proprietário
Minas Gerais,Cantagalo,Com. Quilombola São Félix,11/03/2021,33,Quilombola
Minas Gerais,Caratinga,Com. de Caratinga/Rompimento daBarragem da Samarco/Vale/BHPBilliton,16/09/2021,,Pequeno proprietário
Minas Gerais,Cônego Marinho,Comunidade Limoeiro,04/09/2021,,Pequeno proprietário
Minas Gerais,Córrego Danta,Fazenda Planalto,23/01/2021,50,Sem Terra
Minas Gerais,Divino,FCaozmenundiad aTediex eCiraar aBnagroblianchean ade Cima/,22/09/2021,2,Pequeno proprietário
Minas Gerais,Divinópolis,Fazenda na Comunidade Costa,27/10/2021,5,Sem Terra
Minas Gerais,Felisburgo,Com. Quilombola Tanque,21/11/2021,4,Quilombola
Minas Gerais,Fortuna de Minas,Com. Quilombola Beira do Córrego/Rompimento da Barragem Mina doFeijão/Vale/Ferro,12/11/2021,60,Quilombola
Minas Gerais,Fruta de Leite,Com. Geraizeira de Martinópolis/AJREnérgetica Grupo Floresta Minas,10/07/2021,1,Geraizeiro
Minas Gerais,Gameleiras,Faz. Santa Cecília,22/11/2021,100,"Posseiro, Sem Terra"
Minas Gerais,Grão Mogol,Acampamento São Francisco,04/10/2021,46,Sem Terra
Minas Gerais,Guiricema,Comunidade Serrote,07/10/2021,,Pequeno proprietário
Minas Gerais,Gurinhatã,Faz. Córrego da Jacuba/Acamp. Arco-,27/08/2021,60,Sem Terra
Minas Gerais,Itabira,Comunidade Quilombola Morro deSanto Antônio,12/05/2021,45,Quilombola
Minas Gerais,Januária,Com. Quil. Croatá/Rio São Francisco/Romp. da Barragem Mina do Feijão/Vale,13/07/2021,35,Quilombola
Minas Gerais,Januária,Com. Quilombola Gameleira Januária/Faz. Itapiraçaba,13/08/2021,100,Quilombola
Minas Gerais,Januária,Comunidade Tejuco,14/09/2021,,Pequeno proprietário
Minas Gerais,Januária,Comunidade Sangradouro Grande,05/11/2021,,Quilombola
Minas Gerais,Joaíma,Acampamento Olhos D’Água,15/04/2021,20,Sem Terra
Minas Gerais,Josenópolis,Comunidade Corralim,10/09/2021,21,Geraizeiro
Minas Gerais,Muriaé,Comunidade Pirapanema,07/10/2021,,Pequeno proprietário
Minas Gerais,Muriaé,Comunidade Santa Rosa,07/10/2021,,Pequeno proprietário
Minas Gerais,Muriaé,CCoBAm. dos Mendes 10/ Mineradora,07/10/2021,6,Pequeno proprietário
Minas Gerais,Muriaé,Comunidade Estiva,07/10/2021,,Pequeno proprietário
Minas Gerais,Muriaé,Comunidade Grama,07/10/2021,,Pequeno proprietário
Minas Gerais,Ouro Preto,CDooumt.o rA/nMtiônnai od Pee Trieimrab/oBpaerrbaag/Veamle,13/01/2021,78,Pequeno proprietário
Minas Gerais,Ouro Preto,Comunidade Maciel,23/09/2021,43,Pequeno proprietário
Minas Gerais,Paraopeba,VCaollmo.u rQecuilombola de Pontinha/,31/03/2021,400,Quilombola
Minas Gerais,Patos de Minas,FQauzil..  nSoã oD iSsteribtaos tdiãe oBoassara/Com.,13/10/2021,130,Quilombola
Minas Gerais,Pedras de Maria da Cruz,FVaeznednad/ aA cAaramppuaimm/eCnotom .T eTrrraad iPcrioomnaelt iddaa,05/11/2021,300,"Pescador, Posseiro, Vazanteiro"
Minas Gerais,Pedras de Maria da Cruz,FVaeznednad/ aA cAaramppuaimm/eCnotom .T eTrrraad iPcrioomnaelt iddaa,08/11/2021,300,"Quilombola, Sem Terra, Vazanteiro"
Minas Gerais,Pedro Leopoldo,Comunidade Quilombola Pimentel,03/05/2021,87,Quilombola
Minas Gerais,Pompéu,UHE Pompeu/T.I. Kaxixó,05/05/2021,57,Indígenas
Minas Gerais,Rosário da Limeira,CGoramçuansidade Nossa Senhora das,07/10/2021,,Pequeno proprietário
Minas Gerais,Rosário da Limeira,Comunidade São João Batista,07/10/2021,,Pequeno proprietário
Minas Gerais,Rosário da Limeira,Comunidade São Lourenço/Placas,07/10/2021,,Pequeno proprietário
Minas Gerais,Rosário da Limeira,Comunidade Independência,07/10/2021,,Pequeno proprietário
Minas Gerais,Rosário da Limeira,Comunidade Santa Isabel,07/10/2021,,Pequeno proprietário
Minas Gerais,Rosário da Limeira,Comunidade Babilônia,07/10/2021,,Pequeno proprietário
Minas Gerais,Salto da Divisa,Com. Cabeceira do Piabanha,07/12/2021,8,Extrativista
Minas Gerais,São João das Missões,T. I. Xakriabá,24/06/2021,2000,Indígenas
Minas Gerais,São João das Missões,T. I. Xakriabá,31/08/2021,2000,Indígenas
Minas Gerais,São Joaquim de Bicas,hMãa-thaã edo Japonês/Pataxó e Pataxó Hã-,10/06/2021,20,Indígenas
Minas Gerais,São Joaquim de Bicas,hMãa-thaã edo Japonês/Pataxó e Pataxó Hã-,10/08/2021,20,Indígenas
Minas Gerais,Senhora do Porto,Com. Quilombola Moinho Velho,11/03/2021,15,Quilombola
Minas Gerais,Tombos,Comunidades das Antilhas,20/05/2021,8,Pequeno proprietário
Minas Gerais,Vargem Alegre,Comunidade São Tiago,07/10/2021,,Pequeno proprietário
Minas Gerais,Vargem Alegre,Comunidade São Pedro do Rio Preto,07/10/2021,,Pequeno proprietário
Minas Gerais,Vargem Alegre,Comunidade Dores da Vitória,07/10/2021,,Pequeno proprietário
Minas Gerais,Visconde do Rio Branco,CBoenmáurinoidade de Resistência Olga,10/01/2021,35,Sem Terra
Para,Acará,CBoalms.a sQuil. Alto Acará/ Com. Quil.,08/07/2021,180,Quilombola
Para,Acará,CBoalms.a sQuil. Alto Acará/ Com. Quil.,26/07/2021,650,Quilombola
Para,Acará,Acamp. Olga Benário/Faz. Laranjeiras,29/07/2021,,Sem Terra
Para,Acará,Com. Bucaia/Ramal São Lourenço/BBF/Biopalma,01/10/2021,60,Sem Terra
Para,Alenquer,Quil. Pacoval/Barragem Rio Curuá/Igarapé Canacupá,12/05/2021,236,Quilombola
Para,Altamira,T.I. Baú/Kayapó,05/03/2021,47,Indígenas
Para,Altamira,T. I. Panará,05/03/2021,136,Indígenas
Para,Altamira,T.I. Baú/Kayapó,01/04/2021,47,Indígenas
Para,Altamira,T. I. Cachoeira Seca do Iriri/ÍndiosArara/UHE Belo Monte/Belo SunMineradora/PAC,10/05/2021,22,Indígenas
Para,Altamira,T. I. Xipáia Kuruáia/UHE Belo Monte/,10/05/2021,40,Indígenas
Para,Altamira,T.I. Kararaô,10/05/2021,15,Indígenas
Para,Altamira,T.I. Koatinemo,10/05/2021,46,Indígenas
Para,Altamira,T. I. Trincheira-Bacajá/Índios Xikrin/UHE Belo Monte/Mineradora Belo Sun/,10/05/2021,187,Indígenas
Para,Altamira,T.I. Menkragnoti,18/06/2021,316,Indígenas
Para,Altamira,T. I. Trincheira-Bacajá/Índios Xikrin/UHE Belo Monte/Mineradora Belo Sun/,18/06/2021,187,Indígenas
Para,Altamira,TÁrrieuan fdo ed Por oXtiençgãuo/ TAermrab idenot aMl-eiAoPA,31/07/2021,2000,Extrativista
Para,Altamira,T.I. Araweté Igarapé Ipixuna,31/08/2021,117,Indígenas
Para,Altamira,T.I. Menkragnoti,09/11/2021,316,Indígenas
Para,Altamira,T.I. Araweté Igarapé Ipixuna,03/12/2021,117,Indígenas
Para,Ananindeua,Com. Quilombola do Abacatal,01/07/2021,121,Quilombola
Para,Anapu,Gl. Bacajá/Lotes 96 e 97/Fazs. BomJesus e Berrante,31/01/2021,90,Sem Terra
Para,Anapu,Gl. Bacajá/Lotes 96 e 97/Fazs. BomJesus e Berrante,13/02/2021,90,Sem Terra
Para,Anapu,Gleba Bacajá/PDS Esperança/Assassinato da Ir. Dorothy,02/03/2021,178,Assentado
Para,Anapu,T. I. Paquiçamba/Juruna/UHE BeloMonte/PAC,09/03/2021,45,Indígenas
Para,Anapu,Gl. Bacajá/Lotes 96 e 97/Fazs. BomJesus e Berrante,15/03/2021,90,Sem Terra
Para,Anapu,Gl. Bacajá/Lotes 96 e 97/Fazs. BomJesus e Berrante,26/03/2021,90,Sem Terra
Para,Anapu,Gl. Bacajá/Lotes 96 e 97/Fazs. BomJesus e Berrante,28/04/2021,90,Sem Terra
Para,Anapu,Gl. Belo Monte/PDS Virola Jatobá/Dorothy,09/08/2021,160,Assentado
Para,Anapu,Gl. Bacajá/Lotes 96 e 97/Fazs. BomJesus e Berrante,09/08/2021,90,Sem Terra
Para,Anapu,Gleba Bacajá/PDS Esperança/Assassinato da Ir. Dorothy,09/08/2021,178,Assentado
Para,Anapu,Gl. Bacajá/Lote 46/ Faz. Sta. Luzia,09/08/2021,42,Sem Terra
Para,Aurora do Pará,T.I. Tembé/Marakaxi,12/03/2021,,Indígenas
Para,Barcarena,Com. Quilombola Sítio Conceição/Hydro Alunorte,06/05/2021,7,Quilombola
Para,Barcarena,Com. Quilombola Sítio Conceição/Hydro Alunorte,27/09/2021,7,Quilombola
Para,Barcarena,Com. Quilombola Sítio Conceição/Hydro Alunorte,14/10/2021,7,Quilombola
Para,Brasil Novo,T.I. Arara,10/05/2021,75,Indígenas
Para,Breu Branco,Acampamento Fazenda Tigre,17/05/2021,150,Sem Terra
Para,Breu Branco,Faz. Chama/Acamp. Irmã Dorothy,21/07/2021,,Sem Terra
Para,Breves,Com. São Sebastião/Resex Mapuá,17/12/2021,100,Ribeirinho
Para,Canaã dos Carajás,ACrciastmalpi.n oAlto da Serra/Parte da Faz.,01/04/2021,80,Sem Terra
Para,Canaã dos Carajás,"P. A. Carajás I, II, III/ Proj. MineraçãoSossego/CVRD",01/04/2021,300,Assentado
Para,Canaã dos Carajás,Acamp. Grotão do Mutum/ComplexoSão Luís/P. A. Carajás/Vale/ProjetoS11D,01/04/2021,350,Sem Terra
Para,Canaã dos Carajás,Acamp. Eduardo Galeano/Retiro doZequinha/Comp. São Luís/P. A.Carajás/Vale,24/10/2021,200,Sem Terra
Para,Cumaru do Norte,T. I. Kayapó,23/02/2021,1137,Indígenas
Para,Cumaru do Norte,T. I. Kayapó,23/08/2021,1137,Indígenas
Para,Curionópolis,Faz. Surubim/Acamp. Osmir Venutoda Silva,07/01/2021,35,Sem Terra
Para,Goianésia do Pará,Faz. Iguaíba/Ocupação Iguaíba,23/03/2021,60,Sem Terra
Para,Goianésia do Pará,FEaszp. eTrraiânnçagulo/Acamp. Nova,01/04/2021,92,Sem Terra
Para,Goianésia do Pará,Faz. Iguaíba/Ocupação Iguaíba,01/04/2021,60,Sem Terra
Para,Goianésia do Pará,FEaszp. eTrraiânnçagulo/Acamp. Nova,02/04/2021,92,Sem Terra
Para,Goianésia do Pará,FEaszp. eTrraiânnçagulo/Acamp. Nova,03/04/2021,92,Sem Terra
Para,Goianésia do Pará,FEaszp. eTrraiânnçagulo/Acamp. Nova,05/04/2021,92,Sem Terra
Para,Igarapé-Miri,Comunidade Itamimbuca,03/01/2021,,Ribeirinho
Para,Irituia,AGlc. aPmapu.  RQeuminotino Lira/Faz. Cambará/,28/01/2021,170,Sem Terra
Para,Itaituba,Intimidação a Agente Pastoral,04/02/2021,,Agente pastoral
Para,Itaituba,PAE Mangabal e Montanha/PCH'sTapajós,24/06/2021,,Assentado
Para,Itaituba,TT.a Ip. ajSóaswré Muybu/Munduruku/PCHs,12/08/2021,42,Indígenas
Para,Itaituba,TPaApEa jMóasngabal e Montanha/PCH's,20/09/2021,101,Assentado
Para,Itaituba,TT.a Ip. ajSóaswré Muybu/Munduruku/PCHs,07/10/2021,42,Indígenas
Para,Itaituba,Gleba Arraia II,08/10/2021,,Posseiro
Para,Itaituba,Reserva Indígena Praia do Índio,12/11/2021,28,Indígenas
Para,Jacareacanga,T. I. Munduruku/UHE Tapajós/PAC,19/02/2021,1630,Indígenas
Para,Jacareacanga,T. I. Munduruku/UHE Tapajós/PAC,23/02/2021,1630,Indígenas
Para,Jacareacanga,T. I. Munduruku/UHE Tapajós/PAC,14/03/2021,1630,Indígenas
Para,Jacareacanga,T. I. Munduruku/UHE Tapajós/PAC,17/03/2021,1630,Indígenas
Para,Jacareacanga,T. I. Munduruku/UHE Tapajós/PAC,19/03/2021,1630,Indígenas
Para,Jacareacanga,T. I. Munduruku/UHE Tapajós/PAC,25/03/2021,1630,Indígenas
Para,Jacareacanga,T. I. Munduruku/UHE Tapajós/PAC,18/04/2021,1630,Indígenas
Para,Jacareacanga,T. I. Munduruku/UHE Tapajós/PAC,22/04/2021,1630,Indígenas
Para,Jacareacanga,T. I. Munduruku/UHE Tapajós/PAC,10/05/2021,1630,Indígenas
Para,Jacareacanga,T. I. Munduruku/UHE Tapajós/PAC,26/05/2021,1630,Indígenas
Para,Jacareacanga,T. I. Munduruku/UHE Tapajós/PAC,09/06/2021,1630,Indígenas
Para,Jacareacanga,T. I. Munduruku/UHE Tapajós/PAC,14/06/2021,1630,Indígenas
Para,Jacareacanga,T.I. Sai-Cinza,13/07/2021,435,Indígenas
Para,Jacareacanga,T. I. Munduruku/UHE Tapajós/PAC,09/09/2021,1630,Indígenas
Para,Jacareacanga,T.I. Sai-Cinza,01/12/2021,435,Indígenas
Para,Jacareacanga,T. I. Munduruku/UHE Tapajós/PAC,01/12/2021,1630,Indígenas
Para,Juruti,Assent. Agroextrativista Juruti Velho eSocó/Alcoa,15/07/2021,2000,Castanheiro
Para,Marabá,T.I. Tuwa Apekuokawera,29/04/2021,101,Indígenas
Para,Marabá,P. A. Diamante,02/05/2021,40,Ribeirinho
Para,Marabá,Com. Ribeirinha Lago dos Macacos,02/05/2021,197,Ribeirinho
Para,Marabá,Comp. da Faz. Três Poderes/Faz.Fortaleza/Cedro/Acamp. HeleniraRezende,29/11/2021,150,Sem Terra
Para,Moju,Território Quilombola do Jambuaçu,04/03/2021,788,Quilombola
Para,Mojuí dos Campos,Comunidade Jatobá,19/11/2021,38,Posseiro
Para,Monte Alegre,JPaAcEa rLeacgaop áG/rPaansdsae/gCeomm .e  Aoludteriaas/,10/03/2021,8500,Assentado
Para,Monte Alegre,JPaAcEa rLeacgaop áG/rPaansdsae/gCeomm .e  Aoludteriaas/,15/04/2021,8500,Assentado
Para,Monte Alegre,JPaAcEa rLeacgaop áG/rPaansdsae/gCeomm .e  Aoludteriaas/,19/11/2021,8500,Assentado
Para,Nova Ipixuna,Fazenda Muriaé,13/01/2021,125,Sem Terra
Para,Nova Ipixuna,Fazenda Muriaé,21/01/2021,50,Sem Terra
Para,Nova Ipixuna,Fazenda Tinelli/Acamp. São Vinícius,14/06/2021,28,Sem Terra
Para,Nova Ipixuna,Fazenda Tinelli/Acamp. São Vinícius,03/11/2021,80,Sem Terra
Para,Nova Ipixuna,Fazenda Tinelli/Acamp. São Vinícius,16/11/2021,80,Sem Terra
Para,Nova Ipixuna,Fazenda Tinelli/Acamp. São Vinícius,17/11/2021,80,Sem Terra
Para,Nova Ipixuna,Fazenda Tinelli/Acamp. São Vinícius,18/11/2021,80,Sem Terra
Para,Novo Progresso,PDS Terra Nossa,05/06/2021,300,Assentado
Para,Novo Progresso,T. I. Kayapó/Mebengokré/Menkrãgnoti,18/06/2021,100,Indígenas
Para,Novo Progresso,PDS Terra Nossa,27/10/2021,300,Assentado
Para,Oriximiná,T. I. Kaxuyana e Tunayana/Quil.Cachoeira Porteira/Flota Trombetas eFaro/Barreira Sanitária,16/07/2021,144,Indígenas
Para,Ourilândia do Norte,TPerentsiadtievnat ed ed aA sFseatasgsirni-aPdAo a Vice-,31/03/2021,,Sindicalista
Para,Ourilândia do Norte,TPerentsiadtievnat ed ed aA sFseatasgsirni-aPdAo a Vice-,21/06/2021,,Sindicalista
Para,Ourilândia do Norte,Ocupação Fazenda 1200,28/07/2021,70,Sem Terra
Para,Ourilândia do Norte,Ocupação Fazenda 1200,04/09/2021,70,Sem Terra
Para,Paragominas,T. I. Alto Rio Guamá/Tembé,31/01/2021,500,Indígenas
Para,Paragominas,T. I. Alto Rio Guamá/Tembé,12/02/2021,500,Indígenas
Para,Paragominas,T. I. Alto Rio Guamá/Tembé,31/05/2021,500,Indígenas
Para,Paragominas,T. I. Alto Rio Guamá/Tembé,13/09/2021,500,Indígenas
Para,Paragominas,Com. Amanayé/T.I. Sarauá,29/09/2021,46,Indígenas
Para,Paragominas,Com. Amanayé/T.I. Sarauá,18/10/2021,46,Indígenas
Para,Paragominas,T. I. Alto Rio Guamá/Tembé,18/11/2021,500,Indígenas
Para,Pau D'Arco,Faz. Santa Lúcia/Acamp. Nova Vida/Jane Júlia,01/01/2021,200,Sem Terra
Para,Pau D'Arco,Faz. Santa Lúcia/Acamp. Nova Vida/Jane Júlia,26/01/2021,200,Sem Terra
Para,Pau D'Arco,Faz. Santa Lúcia/Acamp. Nova Vida/Jane Júlia,06/03/2021,200,Sem Terra
Para,Portel,dOacsu pÁagçuãaos Águas Boas e Encontro,02/02/2021,100,Sem Terra
Para,Prainha,Resex Renascer e Entorno/Com. Sta.Maria do Uruará e Outras,19/11/2021,800,Extrativista
Para,Rurópolis,PAC Araipacupu,26/05/2021,361,Assentado
Para,Rurópolis,PAC Araipacupu,07/08/2021,361,Assentado
Para,Santa Maria das Barreiras,T.I. Karajá Santana do Araguaia,06/07/2021,69,Indígenas
Para,Santarém,SGtl.a .P aClcaorvaa/lP/CAoE rtCau-rCuoár dIIa/Raisan/PDS,09/03/2021,170,Assentado
Para,Santarém,PRAesCex Tapajós-Arapiuns/UHE Tapajós/,26/04/2021,4168,Indígenas
Para,Santarém,PRAesCex Tapajós-Arapiuns/UHE Tapajós/,04/05/2021,4168,Indígenas
Para,Santarém,PRAesCex Tapajós-Arapiuns/UHE Tapajós/,06/05/2021,4168,"Indígenas, Posseiro"
Para,Santarém,Comunidade Prosperidade/Alter do,11/06/2021,30,Posseiro
Para,Santarém,Com. Quil. do Murumuru,28/06/2021,80,Quilombola
Para,Santarém,CAroamp. eQmuãilombola Saracura e,28/06/2021,150,Quilombola
Para,Santarém,Com. Quilombola Maria Valentina,28/06/2021,104,Quilombola
Para,Santarém,Com. Quil. Pérola do Maicá,28/06/2021,15,Quilombola
Para,Santarém,Com. Quilombola de Murumurutuba,28/06/2021,,Quilombola
Para,Santarém,Quilombo Bom Jardim,28/06/2021,70,Quilombola
Para,Santarém,T. I. Munduruku/Planalto Santareno,28/06/2021,150,Indígenas
Para,Santarém,Com. Perema,27/07/2021,47,Sem Terra
Para,Santarém,P. A. Ituqui,19/11/2021,,Pescador
Para,Santarém,Com. Terra Nova,19/11/2021,280,Posseiro
Para,Santarém,Com. Coroca/PAE Lago Grande,19/11/2021,,Assentado
Para,Santarém,SGtl.a .P aClcaorvaa/lP/CAoE rtCau-rCuoár dIIa/Raisan/PDS,19/11/2021,150,Assentado
Para,São Félix do Xingu,T. I. Apyterena/Apyterewa/Parakanã,31/01/2021,182,Indígenas
Para,São Félix do Xingu,Assent. Belauto/Faz. Jaguara,31/01/2021,412,Assentado
Para,São Félix do Xingu,FSaãzo.  FTeélrirxa/ SRãoox aM/iCgoueml. Terra Roxa/Faz.,09/04/2021,22,Sem Terra
Para,São Félix do Xingu,T. I. Apyterena/Apyterewa/Parakanã,24/07/2021,182,Indígenas
Para,São Félix do Xingu,CNoovmop lOeexsot eDivino Pai Eterno/Acamp.,31/07/2021,150,Sem Terra
Para,São Félix do Xingu,T. I. Apyterena/Apyterewa/Parakanã,01/09/2021,182,Indígenas
Para,São Félix do Xingu,CNoovmop lOeexsot eDivino Pai Eterno/Acamp.,22/10/2021,150,Sem Terra
Para,São Félix do Xingu,CNoovmop lOeexsot eDivino Pai Eterno/Acamp.,25/10/2021,150,Sem Terra
Para,São Félix do Xingu,CNoovmop lOeexsot eDivino Pai Eterno/Acamp.,26/10/2021,150,Sem Terra
Para,São Geraldo do Araguaia,T.I. Sororó,20/09/2021,96,Indígenas
Para,São João do Araguaia,Faz. Novo Pará/Assent. Moresch,07/10/2021,50,Assentado
Para,Senador José Porfírio,T. I. Ituna/Itatá,02/03/2021,,Indígenas
Para,Senador José Porfírio,T. I. Arara da Volta Grande do Xingu,09/03/2021,36,Indígenas
Para,Senador José Porfírio,T. I. Ituna/Itatá,09/04/2021,,Indígenas
Para,Senador José Porfírio,Garimpos Grota Seca/Galo/OuroVerde/Vila da Ressaca/T. I. Arara eJuruna/Mineradora Belo Sun/PAC,09/12/2021,670,Assentado
Para,Tomé-Açu,T. I. Tembé/Turé-Mariquita I e II,26/07/2021,47,Indígenas
Para,Tucumã,Faz. Santa Clara/Assent. Maria Preta,30/08/2021,100,Assentado
Para,Tucuruí,Acamp. João Canuto/Faz. Arumatheua,10/02/2021,50,Sem Terra
Para,Tucuruí,Acamp. Pau Preto/Faz. Araçagi,11/02/2021,32,Sem Terra
Para,Tucuruí,Acamp. Pau Preto/Faz. Araçagi,30/05/2021,50,Sem Terra
