"municipio","Estado","Município.s.","Data","Famílias","Categoria","ano","CD_MUN"
"MT_Apiacás","MT","Apiacás","15/12/2022",192,"Indígenas",2022,5100805
"MT_Aripuanã","MT","Aripuanã","30/06/2022",62,"Indígenas",2022,5101407
"MT_Aripuanã","MT","Aripuanã","30/09/2022",300,"Posseiro",2022,5101407
"MT_Aripuanã","MT","Aripuanã","29/11/2021",62,"Indígenas",2021,5101407
"MT_Barão de Melgaço","MT","Barão de Melgaço","26/04/2022",80,"Indígenas",2022,5101605
"MT_Barão de Melgaço","MT","Barão de Melgaço","23/07/2021",80,"Indígenas",2021,5101605
"MT_Barra do Bugres","MT","Barra do Bugres","23/02/2022",1,"Quilombola",2022,5101704
"MT_Barra do Bugres","MT","Barra do Bugres","23/02/2022",1,"Quilombola",2022,5101704
"MT_Barra do Bugres","MT","Barra do Bugres","23/02/2022",1,"Quilombola",2022,5101704
"MT_Barra do Bugres","MT","Barra do Bugres","23/02/2022",63,"Quilombola",2022,5101704
"MT_Barra do Bugres","MT","Barra do Bugres","23/02/2022",1,"Quilombola",2022,5101704
"MT_Barra do Bugres","MT","Barra do Bugres","23/02/2022",1,"Quilombola",2022,5101704
"MT_Barra do Bugres","MT","Barra do Bugres","23/02/2022",1,"Quilombola",2022,5101704
"MT_Barra do Bugres","MT","Barra do Bugres","23/02/2022",1,"Quilombola",2022,5101704
"MT_Barra do Bugres","MT","Barra do Bugres","23/02/2022",1,"Quilombola",2022,5101704
"MT_Barra do Bugres","MT","Barra do Bugres","23/02/2022",1,"Quilombola",2022,5101704
"MT_Barra do Garças","MT","Barra do Garças","23/02/2021",20,"Indígenas",2021,5101803
"MT_Barra do Garças","MT","Barra do Garças","25/05/2021",20,"Indígenas",2021,5101803
"MT_Bom Jesus do Araguaia","MT","Bom Jesus do Araguaia","19/09/2021",601,"Assentado",2021,5101852
"MT_Brasnorte","MT","Brasnorte","27/09/2021",169,"Indígenas",2021,5101902
"MT_Brasnorte","MT","Brasnorte","15/12/2022",63,"Indígenas",2022,5101902
"MT_Brasnorte","MT","Brasnorte","11/05/2022",58,"Indígenas",2022,5101902
"MT_Brasnorte","MT","Brasnorte","29/11/2021",63,"Indígenas",2021,5101902
"MT_Cáceres","MT","Cáceres","23/02/2022",1,"Quilombola",2022,5102504
"MT_Cáceres","MT","Cáceres","23/02/2022",1,"Quilombola",2022,5102504
"MT_Cáceres","MT","Cáceres","23/02/2022",1,"Quilombola",2022,5102504
"MT_Cáceres","MT","Cáceres","23/02/2022",1,"Quilombola",2022,5102504
"MT_Cáceres","MT","Cáceres","23/02/2022",1,"Quilombola",2022,5102504
"MT_Cáceres","MT","Cáceres","12/05/2022",1,"Quilombola",2022,5102504
"MT_Cáceres","MT","Cáceres","23/02/2022",1,"Quilombola",2022,5102504
"MT_Campinápolis","MT","Campinápolis","07/08/2022",300,"Indígenas",2022,5102603
"MT_Campinápolis","MT","Campinápolis","14/10/2021",300,"Indígenas",2021,5102603
"MT_Campinápolis","MT","Campinápolis","28/04/2022",955,"Indígenas",2022,5102603
"MT_Campinápolis","MT","Campinápolis","05/08/2021",955,"Indígenas",2021,5102603
"MT_Campo Novo do Parecis","MT","Campo Novo do Parecis","30/07/2022",102,"Indígenas",2022,5102637
"MT_Canarana","MT","Canarana","04/08/2022",48,"Indígenas",2022,5102702
"MT_Canarana","MT","Canarana","31/08/2021",440,"Indígenas",2021,5102702
"MT_Carlinda","MT","Carlinda","17/08/2021",108,"Assentado",2021,5102793
"MT_Chapada dos Guimarães","MT","Chapada dos Guimarães","23/02/2022",1,"Quilombola",2022,5103007
"MT_Chapada dos Guimarães","MT","Chapada dos Guimarães","23/02/2022",1,"Quilombola",2022,5103007
"MT_Chapada dos Guimarães","MT","Chapada dos Guimarães","23/02/2022",1,"Quilombola",2022,5103007
"MT_Cláudia","MT","Cláudia","17/01/2022",140,"Sem Terra",2022,5103056
"MT_Cláudia","MT","Cláudia","31/08/2021",140,"Assentado",2021,5103056
"MT_Cláudia","MT","Cláudia","11/03/2022",140,"Assentado",2022,5103056
"MT_Cláudia","MT","Cláudia","18/08/2022",606,"Indígenas",2022,5103056
"MT_Cláudia","MT","Cláudia","18/08/2022",140,"Assentado",2022,5103056
"MT_Cláudia","MT","Cláudia","17/02/2022",140,"Assentado",2022,5103056
"MT_Colniza","MT","Colniza","27/10/2021",4,"Indígenas",2021,5103254
"MT_Colniza","MT","Colniza","09/02/2022",4,"Indígenas",2022,5103254
"MT_Colniza","MT","Colniza","25/10/2021",4,"Indígenas",2021,5103254
"MT_Colniza","MT","Colniza","26/10/2021",4,"Indígenas",2021,5103254
"MT_Colniza","MT","Colniza","17/09/2021",4,"Indígenas",2021,5103254
"MT_Colniza","MT","Colniza","19/08/2021",4,"Indígenas",2021,5103254
"MT_Colniza","MT","Colniza","31/07/2022",4,"Indígenas",2022,5103254
"MT_Colniza","MT","Colniza","14/09/2021",4,"Indígenas",2021,5103254
"MT_Colniza","MT","Colniza","31/01/2021",4,"Indígenas",2021,5103254
"MT_Colniza","MT","Colniza","31/08/2021",80,"Extrativista",2021,5103254
"MT_Colniza","MT","Colniza","07/08/2022",80,"Extrativista",2022,5103254
"MT_Colniza","MT","Colniza","19/05/2022",1,"Extrativista",2022,5103254
"MT_Colniza","MT","Colniza","06/12/2021",80,"Extrativista",2021,5103254
"MT_Colniza","MT","Colniza","02/06/2022",80,"Extrativista",2022,5103254
"MT_Colniza","MT","Colniza","28/10/2021",4,"Indígenas",2021,5103254
"MT_Colniza","MT","Colniza","25/11/2022",1,"Trabalhador Rural",2022,5103254
"MT_Colniza","MT","Colniza","09/02/2022",80,"Extrativista",2022,5103254
"MT_Colniza","MT","Colniza","25/03/2022",4,"Indígenas",2022,5103254
"MT_Comodoro","MT","Comodoro","28/06/2022",16,"Indígenas",2022,5103304
"MT_Comodoro","MT","Comodoro","30/06/2022",17,"Indígenas",2022,5103304
"MT_Comodoro","MT","Comodoro","06/12/2021",17,"Indígenas",2021,5103304
"MT_Cotriguaçu","MT","Cotriguaçu","04/12/2022",80,"Sem Terra",2022,5103379
"MT_Cotriguaçu","MT","Cotriguaçu","07/09/2022",80,"Sem Terra",2022,5103379
"MT_Cotriguaçu","MT","Cotriguaçu","12/09/2022",30,"Sem Terra",2022,5103379
"MT_Cotriguaçu","MT","Cotriguaçu","16/11/2021",70,"Sem Terra",2021,5103379
"MT_Cotriguaçu","MT","Cotriguaçu","14/07/2022",80,"Sem Terra",2022,5103379
"MT_Cotriguaçu","MT","Cotriguaçu","14/09/2022",30,"Sem Terra",2022,5103379
"MT_Cotriguaçu","MT","Cotriguaçu","16/08/2022",80,"Sem Terra",2022,5103379
"MT_Cotriguaçu","MT","Cotriguaçu","30/06/2022",80,"Sem Terra",2022,5103379
"MT_Cuiabá","MT","Cuiabá","23/02/2022",1,"Quilombola",2022,5103403
"MT_Cuiabá","MT","Cuiabá","23/02/2022",1,"Quilombola",2022,5103403
"MT_Cuiabá","MT","Cuiabá","26/11/2021",NA,"Indígenas",2021,5103403
"MT_Cuiabá","MT","Cuiabá","23/02/2022",1,"Quilombola",2022,5103403
"MT_Feliz Natal","MT","Feliz Natal","30/11/2021",500,"Assentado",2021,5103700
"MT_Gaúcha do Norte","MT","Gaúcha do Norte","23/08/2021",5,"Indígenas",2021,5103858
"MT_Glória D'Oeste","MT","Glória D'Oeste","10/02/2021",10,"Sem Terra",2021,5103957
"MT_Jaciara","MT","Jaciara","30/06/2022",198,"Sem Terra",2022,5104807
"MT_Jaciara","MT","Jaciara","11/01/2021",140,"Sem Terra",2021,5104807
"MT_Jaciara","MT","Jaciara","25/01/2021",198,"Sem Terra",2021,5104807
"MT_Juara","MT","Juara","24/08/2022",35,"Assentado",2022,5105101
"MT_Juína","MT","Juína","23/11/2021",88,"Indígenas",2021,5105150
"MT_Juína","MT","Juína","22/06/2022",88,"Indígenas",2022,5105150
"MT_Juína","MT","Juína","20/09/2021",200,"Indígenas",2021,5105150
"MT_Juína","MT","Juína","15/07/2022",88,"Indígenas",2022,5105150
"MT_Juína","MT","Juína","06/04/2022",33,"Indígenas",2022,5105150
"MT_Juína","MT","Juína","31/07/2021",88,"Indígenas",2021,5105150
"MT_Luciara","MT","Luciara","20/01/2022",100,"Indígenas",2022,5105309
"MT_Luciara","MT","Luciara","03/02/2022",1,"Indígenas",2022,5105309
"MT_Luciara","MT","Luciara","18/02/2022",122,"Indígenas",2022,5105309
"MT_Luciara","MT","Luciara","01/10/2021",30,"Retireiro",2021,5105309
"MT_Marcelândia","MT","Marcelândia","17/07/2022",1875,"Indígenas",2022,5105580
"MT_Matupá","MT","Matupá","12/04/2022",400,"Indígenas",2022,5105606
"MT_Matupá","MT","Matupá","19/11/2021",NA,"Indígenas",2021,5105606
"MT_Matupá","MT","Matupá","12/07/2021",400,"Indígenas",2021,5105606
"MT_Matupá","MT","Matupá","12/07/2021",135,"Indígenas",2021,5105606
"MT_Nossa Senhora do Livramento","MT","Nossa Senhora do Livramento","27/09/2022",20,"Posseiro",2022,5106109
"MT_Nossa Senhora do Livramento","MT","Nossa Senhora do Livramento","23/02/2022",1,"Quilombola",2022,5106109
"MT_Nossa Senhora do Livramento","MT","Nossa Senhora do Livramento","17/08/2021",418,"Quilombola",2021,5106109
"MT_Nossa Senhora do Livramento","MT","Nossa Senhora do Livramento","23/02/2022",1,"Quilombola",2022,5106109
"MT_Nossa Senhora do Livramento","MT","Nossa Senhora do Livramento","23/02/2022",20,"Quilombola",2022,5106109
"MT_Nossa Senhora do Livramento","MT","Nossa Senhora do Livramento","23/02/2022",1,"Quilombola",2022,5106109
"MT_Nossa Senhora do Livramento","MT","Nossa Senhora do Livramento","22/08/2021",20,"Posseiro",2021,5106109
"MT_Nossa Senhora do Livramento","MT","Nossa Senhora do Livramento","23/02/2022",1,"Quilombola",2022,5106109
"MT_Nova Bandeirantes","MT","Nova Bandeirantes","26/07/2021",NA,"Pequeno proprietário",2021,5106158
"MT_Nova Bandeirantes","MT","Nova Bandeirantes","20/08/2022",15,"Assentado",2022,5106158
"MT_Nova Lacerda","MT","Nova Lacerda","28/09/2021",47,"Indígenas",2021,5106182
"MT_Nova Lacerda","MT","Nova Lacerda","06/12/2021",47,"Indígenas",2021,5106182
"MT_Nova Lacerda","MT","Nova Lacerda","19/03/2022",47,"Indígenas",2022,5106182
"MT_Nova Lacerda","MT","Nova Lacerda","26/01/2021",7,"Indígenas",2021,5106182
"MT_Nova Lacerda","MT","Nova Lacerda","12/03/2021",47,"Indígenas",2021,5106182
"MT_Nova Mutum","MT","Nova Mutum","12/09/2022",1,"Pequeno proprietário",2022,5106224
"MT_Nova Mutum","MT","Nova Mutum","12/09/2022",1,"Pequeno proprietário",2022,5106224
"MT_Nova Mutum","MT","Nova Mutum","12/09/2022",1,"Pequeno proprietário",2022,5106224
"MT_Nova Mutum","MT","Nova Mutum","12/09/2022",1,"Pequeno proprietário",2022,5106224
"MT_Nova Mutum","MT","Nova Mutum","12/09/2022",1,"Pequeno proprietário",2022,5106224
"MT_Nova Mutum","MT","Nova Mutum","12/09/2022",1,"Pequeno proprietário",2022,5106224
"MT_Nova Ubiratã","MT","Nova Ubiratã","12/06/2021",NA,"Indígenas",2021,5106240
"MT_Nova Ubiratã","MT","Nova Ubiratã","05/08/2021",1875,"Indígenas",2021,5106240
"MT_Nova Ubiratã","MT","Nova Ubiratã","30/09/2021",1875,"Indígenas",2021,5106240
"MT_Nova Ubiratã","MT","Nova Ubiratã","30/06/2021",1875,"Indígenas",2021,5106240
"MT_Nova Ubiratã","MT","Nova Ubiratã","17/08/2021",1875,"Indígenas",2021,5106240
"MT_Novo Mundo","MT","Novo Mundo","27/02/2022",60,"Sem Terra",2022,5106265
"MT_Novo Mundo","MT","Novo Mundo","31/05/2021",100,"Sem Terra",2021,5106265
"MT_Novo Mundo","MT","Novo Mundo","31/08/2022",100,"Sem Terra",2022,5106265
"MT_Novo Mundo","MT","Novo Mundo","31/03/2022",96,"Assentado",2022,5106265
"MT_Novo Mundo","MT","Novo Mundo","14/07/2021",100,"Sem Terra",2021,5106265
"MT_Novo Mundo","MT","Novo Mundo","31/01/2021",NA,"Sem Terra",2021,5106265
"MT_Novo Santo Antônio","MT","Novo Santo Antônio","23/02/2022",1,"Quilombola",2022,5106315
"MT_Novo São Joaquim","MT","Novo São Joaquim","27/10/2021",20,"Indígenas",2021,5106281
"MT_Novo São Joaquim","MT","Novo São Joaquim","27/07/2022",221,"Indígenas",2022,5106281
"MT_Novo São Joaquim","MT","Novo São Joaquim","22/09/2021",221,"Indígenas",2021,5106281
"MT_Paranaíta","MT","Paranaíta","05/04/2021",50,"Pequeno proprietário",2021,5106299
"MT_Peixoto Azevedo","MT","Peixoto Azevedo","30/06/2021",35,"Sem Terra",2021,5106422
"MT_Poconé","MT","Poconé","23/02/2022",1,"Quilombola",2022,5106505
"MT_Poconé","MT","Poconé","23/02/2022",1,"Quilombola",2022,5106505
"MT_Poconé","MT","Poconé","23/02/2022",1,"Quilombola",2022,5106505
"MT_Poconé","MT","Poconé","23/02/2022",1,"Quilombola",2022,5106505
"MT_Poconé","MT","Poconé","23/02/2022",1,"Quilombola",2022,5106505
"MT_Poconé","MT","Poconé","03/12/2021",12,"Pequeno proprietário",2021,5106505
"MT_Poconé","MT","Poconé","23/02/2022",1,"Quilombola",2022,5106505
"MT_Poconé","MT","Poconé","23/02/2022",1,"Quilombola",2022,5106505
"MT_Poconé","MT","Poconé","23/03/2021",18,"Quilombola",2021,5106505
"MT_Poconé","MT","Poconé","23/02/2022",1,"Quilombola",2022,5106505
"MT_Poconé","MT","Poconé","23/02/2022",18,"Quilombola",2022,5106505
"MT_Poconé","MT","Poconé","23/02/2022",1,"Quilombola",2022,5106505
"MT_Poconé","MT","Poconé","23/02/2022",19,"Quilombola",2022,5106505
"MT_Poconé","MT","Poconé","23/02/2022",1,"Quilombola",2022,5106505
"MT_Poconé","MT","Poconé","23/02/2022",1,"Quilombola",2022,5106505
"MT_Poconé","MT","Poconé","23/02/2022",1,"Quilombola",2022,5106505
"MT_Poconé","MT","Poconé","23/02/2022",1,"Quilombola",2022,5106505
"MT_Poconé","MT","Poconé","23/02/2022",1,"Quilombola",2022,5106505
"MT_Poconé","MT","Poconé","23/02/2022",1,"Quilombola",2022,5106505
"MT_Poconé","MT","Poconé","23/02/2022",1,"Quilombola",2022,5106505
"MT_Poconé","MT","Poconé","23/02/2022",1,"Quilombola",2022,5106505
"MT_Poconé","MT","Poconé","23/02/2022",1,"Quilombola",2022,5106505
"MT_Poconé","MT","Poconé","23/02/2022",1,"Quilombola",2022,5106505
"MT_Poconé","MT","Poconé","23/02/2022",1,"Quilombola",2022,5106505
"MT_Poconé","MT","Poconé","23/02/2022",1,"Quilombola",2022,5106505
"MT_Poconé","MT","Poconé","23/02/2022",1,"Quilombola",2022,5106505
"MT_Poconé","MT","Poconé","23/02/2022",1,"Quilombola",2022,5106505
"MT_Poconé","MT","Poconé","23/02/2022",1,"Quilombola",2022,5106505
"MT_Porto dos Gaúchos","MT","Porto dos Gaúchos","01/05/2021",1,"Posseiro",2021,5106802
"MT_Porto dos Gaúchos","MT","Porto dos Gaúchos","31/03/2021",NA,"Posseiro",2021,5106802
"MT_Porto Esperidião","MT","Porto Esperidião","21/06/2022",262,"Indígenas",2022,5106828
"MT_Porto Esperidião","MT","Porto Esperidião","05/07/2022",262,"Indígenas",2022,5106828
"MT_Porto Esperidião","MT","Porto Esperidião","01/01/2021",262,"Indígenas",2021,5106828
"MT_Porto Estrela","MT","Porto Estrela","23/02/2022",1,"Quilombola",2022,5106851
"MT_Querência","MT","Querência","30/06/2021",115,"Indígenas",2021,5107065
"MT_Rondolândia","MT","Rondolândia","30/06/2022",178,"Indígenas",2022,5107578
"MT_Rondolândia","MT","Rondolândia","31/07/2021",178,"Indígenas",2021,5107578
"MT_Rondolândia","MT","Rondolândia","28/02/2022",178,"Indígenas",2022,5107578
"MT_Rondolândia","MT","Rondolândia","19/04/2022",344,"Indígenas",2022,5107578
"MT_Rondolândia","MT","Rondolândia","29/11/2021",454,"Indígenas",2021,5107578
"MT_Rondonópolis","MT","Rondonópolis","07/03/2022",155,"Indígenas",2022,5107602
"MT_Rondonópolis","MT","Rondonópolis","03/08/2021",175,"Indígenas",2021,5107602
"MT_Rondonópolis","MT","Rondonópolis","30/09/2022",155,"Indígenas",2022,5107602
"MT_Rondonópolis","MT","Rondonópolis","20/09/2021",175,"Indígenas",2021,5107602
"MT_Santa Terezinha","MT","Santa Terezinha","25/08/2021",60,"Sem Terra",2021,5107776
"MT_Santa Terezinha","MT","Santa Terezinha","20/09/2021",60,"Sem Terra",2021,5107776
"MT_Santa Terezinha","MT","Santa Terezinha","07/08/2022",20,"Sem Terra",2022,5107776
"MT_Santa Terezinha","MT","Santa Terezinha","01/09/2022",20,"Sem Terra",2022,5107776
"MT_Santa Terezinha","MT","Santa Terezinha","20/08/2022",20,"Sem Terra",2022,5107776
"MT_Santa Terezinha","MT","Santa Terezinha","10/09/2022",20,"Sem Terra",2022,5107776
"MT_Santa Terezinha","MT","Santa Terezinha","04/10/2022",20,"Sem Terra",2022,5107776
"MT_Santo Antônio do Leverger","MT","Santo Antônio do Leverger","07/03/2022",127,"Indígenas",2022,5107800
"MT_Santo Antônio do Leverger","MT","Santo Antônio do Leverger","23/02/2022",22,"Quilombola",2022,5107800
"MT_Santo Antônio do Leverger","MT","Santo Antônio do Leverger","23/02/2022",1,"Quilombola",2022,5107800
"MT_São Félix do Araguaia","MT","São Félix do Araguaia","29/11/2021",195,"Indígenas",2021,5107859
"MT_São Félix do Araguaia","MT","São Félix do Araguaia","01/02/2022",195,"Indígenas",2022,5107859
"MT_São Félix do Araguaia","MT","São Félix do Araguaia","30/06/2022",195,"Indígenas",2022,5107859
"MT_São Félix do Araguaia","MT","São Félix do Araguaia","17/03/2022",195,"Indígenas",2022,5107859
"MT_São Félix do Araguaia","MT","São Félix do Araguaia","22/09/2021",195,"Indígenas",2021,5107859
"MT_Sapezal","MT","Sapezal","20/12/2022",15,"Indígenas",2022,5107875
"MT_Sinop","MT","Sinop","02/12/2022",37,"Pequeno proprietário",2022,5107909
"MT_Sorriso","MT","Sorriso","02/09/2022",25,"Assentado",2022,5107925
"MT_Sorriso","MT","Sorriso","02/09/2022",219,"Assentado",2022,5107925
"MT_Tangará da Serra","MT","Tangará da Serra","30/06/2022",230,"Indígenas",2022,5107958
"MT_Tangará da Serra","MT","Tangará da Serra","05/08/2021",230,"Indígenas",2021,5107958
"MT_Tangará da Serra","MT","Tangará da Serra","01/11/2021",667,"Assentado",2021,5107958
"MT_Tangará da Serra","MT","Tangará da Serra","15/07/2021",667,"Assentado",2021,5107958
"MT_Tangará da Serra","MT","Tangará da Serra","08/03/2022",667,"Assentado",2022,5107958
"MT_Tapurah","MT","Tapurah","09/03/2021",246,"Assentado",2021,5108006
"MT_Tapurah","MT","Tapurah","19/02/2021",240,"Posseiro",2021,5108006
"MT_Várzea Grande","MT","Várzea Grande","11/12/2021",149,"Assentado",2021,5108402
"MT_Várzea Grande","MT","Várzea Grande","23/02/2022",1,"Quilombola",2022,5108402
"MT_Vila Bela da Santíssima Trindade","MT","Vila Bela da Santíssima Trindade","23/02/2022",1,"Quilombola",2022,5105507
"MT_Vila Bela da Santíssima Trindade","MT","Vila Bela da Santíssima Trindade","23/02/2022",1,"Quilombola",2022,5105507
"MT_Vila Bela da Santíssima Trindade","MT","Vila Bela da Santíssima Trindade","23/02/2022",1,"Quilombola",2022,5105507
"MT_Vila Bela da Santíssima Trindade","MT","Vila Bela da Santíssima Trindade","23/02/2022",1,"Quilombola",2022,5105507
"MT_Vila Bela da Santíssima Trindade","MT","Vila Bela da Santíssima Trindade","23/02/2022",1,"Quilombola",2022,5105507
"PA_Abaetetuba","PA","Abaetetuba","26/01/2022",188,"Assentado",2022,1500107
"PA_Acará","PA","Acará","09/03/2022",15,"Quilombola",2022,1500206
"PA_Acará","PA","Acará","01/10/2021",60,"Sem Terra",2021,1500206
"PA_Acará","PA","Acará","29/07/2021",NA,"Sem Terra",2021,1500206
"PA_Acará","PA","Acará","29/10/2022",650,"Quilombola",2022,1500206
"PA_Acará","PA","Acará","15/12/2022",15,"Quilombola",2022,1500206
"PA_Acará","PA","Acará","21/04/2022",650,"Quilombola",2022,1500206
"PA_Acará","PA","Acará","07/02/2022",15,"Quilombola",2022,1500206
"PA_Acará","PA","Acará","26/07/2021",650,"Quilombola",2021,1500206
"PA_Acará","PA","Acará","12/07/2022",15,"Quilombola",2022,1500206
"PA_Acará","PA","Acará","08/08/2022",650,"Quilombola",2022,1500206
"PA_Acará","PA","Acará","08/07/2021",180,"Quilombola",2021,1500206
"PA_Afuá","PA","Afuá","17/06/2022",169,"Assentado",2022,1500305
"PA_Alenquer","PA","Alenquer","22/12/2022",236,"Quilombola",2022,1500404
"PA_Alenquer","PA","Alenquer","12/05/2021",236,"Quilombola",2021,1500404
"PA_Almeirim","PA","Almeirim","31/08/2022",1,"Posseiro",2022,1500503
"PA_Almeirim","PA","Almeirim","31/01/2022",3,"Posseiro",2022,1500503
"PA_Almeirim","PA","Almeirim","31/08/2022",1,"Posseiro",2022,1500503
"PA_Almeirim","PA","Almeirim","31/08/2022",1,"Posseiro",2022,1500503
"PA_Almeirim","PA","Almeirim","28/02/2022",3,"Posseiro",2022,1500503
"PA_Almeirim","PA","Almeirim","31/08/2022",50,"Posseiro",2022,1500503
"PA_Almeirim","PA","Almeirim","31/08/2022",1,"Posseiro",2022,1500503
"PA_Altamira","PA","Altamira","05/08/2022",187,"Indígenas",2022,1500602
"PA_Altamira","PA","Altamira","24/08/2022",2000,"Extrativista",2022,1500602
"PA_Altamira","PA","Altamira","29/08/2022",22,"Indígenas",2022,1500602
"PA_Altamira","PA","Altamira","19/09/2022",47,"Indígenas",2022,1500602
"PA_Altamira","PA","Altamira","14/04/2022",51,"Ribeirinho",2022,1500602
"PA_Altamira","PA","Altamira","30/05/2022",187,"Indígenas",2022,1500602
"PA_Altamira","PA","Altamira","24/08/2022",55,"Extrativista",2022,1500602
"PA_Altamira","PA","Altamira","24/07/2022",187,"Indígenas",2022,1500602
"PA_Altamira","PA","Altamira","22/07/2022",22,"Indígenas",2022,1500602
"PA_Altamira","PA","Altamira","24/08/2022",1,"Extrativista",2022,1500602
"PA_Altamira","PA","Altamira","03/12/2021",117,"Indígenas",2021,1500602
"PA_Altamira","PA","Altamira","05/03/2021",136,"Indígenas",2021,1500602
"PA_Altamira","PA","Altamira","01/04/2021",47,"Indígenas",2021,1500602
"PA_Altamira","PA","Altamira","05/03/2021",47,"Indígenas",2021,1500602
"PA_Altamira","PA","Altamira","18/05/2022",47,"Indígenas",2022,1500602
"PA_Altamira","PA","Altamira","07/05/2022",22,"Indígenas",2022,1500602
"PA_Altamira","PA","Altamira","22/12/2022",47,"Indígenas",2022,1500602
"PA_Altamira","PA","Altamira","12/09/2022",316,"Indígenas",2022,1500602
"PA_Altamira","PA","Altamira","31/07/2021",2000,"Extrativista",2021,1500602
"PA_Altamira","PA","Altamira","10/05/2021",40,"Indígenas",2021,1500602
"PA_Altamira","PA","Altamira","09/11/2021",316,"Indígenas",2021,1500602
"PA_Altamira","PA","Altamira","18/06/2021",187,"Indígenas",2021,1500602
"PA_Altamira","PA","Altamira","22/12/2022",136,"Indígenas",2022,1500602
"PA_Altamira","PA","Altamira","10/05/2021",187,"Indígenas",2021,1500602
"PA_Altamira","PA","Altamira","10/05/2021",46,"Indígenas",2021,1500602
"PA_Altamira","PA","Altamira","31/08/2021",117,"Indígenas",2021,1500602
"PA_Altamira","PA","Altamira","14/04/2022",50,"Indígenas",2022,1500602
"PA_Altamira","PA","Altamira","21/05/2022",22,"Indígenas",2022,1500602
"PA_Altamira","PA","Altamira","10/05/2021",22,"Indígenas",2021,1500602
"PA_Altamira","PA","Altamira","23/09/2022",47,"Indígenas",2022,1500602
"PA_Altamira","PA","Altamira","18/06/2021",316,"Indígenas",2021,1500602
"PA_Altamira","PA","Altamira","10/05/2021",15,"Indígenas",2021,1500602
"PA_Ananindeua","PA","Ananindeua","01/07/2021",121,"Quilombola",2021,1500800
"PA_Anapu","PA","Anapu","09/08/2021",42,"Sem Terra",2021,1500859
"PA_Anapu","PA","Anapu","09/08/2021",178,"Assentado",2021,1500859
"PA_Anapu","PA","Anapu","09/08/2021",90,"Sem Terra",2021,1500859
"PA_Anapu","PA","Anapu","15/03/2021",90,"Sem Terra",2021,1500859
"PA_Anapu","PA","Anapu","19/08/2022",54,"Sem Terra",2022,1500859
"PA_Anapu","PA","Anapu","31/01/2021",90,"Sem Terra",2021,1500859
"PA_Anapu","PA","Anapu","13/02/2021",90,"Sem Terra",2021,1500859
"PA_Anapu","PA","Anapu","09/03/2021",45,"Indígenas",2021,1500859
"PA_Anapu","PA","Anapu","29/11/2022",73,"Sem Terra",2022,1500859
"PA_Anapu","PA","Anapu","09/08/2021",160,"Assentado",2021,1500859
"PA_Anapu","PA","Anapu","28/04/2021",90,"Sem Terra",2021,1500859
"PA_Anapu","PA","Anapu","22/06/2022",54,"Sem Terra",2022,1500859
"PA_Anapu","PA","Anapu","02/03/2021",178,"Assentado",2021,1500859
"PA_Anapu","PA","Anapu","11/05/2022",54,"Sem Terra",2022,1500859
"PA_Anapu","PA","Anapu","26/03/2021",90,"Sem Terra",2021,1500859
"PA_Augusto Corrêa","PA","Augusto Corrêa","03/11/2022",1,"Pequeno proprietário",2022,1500909
"PA_Aurora do Pará","PA","Aurora do Pará","12/03/2021",NA,"Indígenas",2021,1500958
"PA_Aveiro","PA","Aveiro","03/08/2022",120,"Posseiro",2022,1501006
"PA_Aveiro","PA","Aveiro","04/04/2022",120,"Posseiro",2022,1501006
"PA_Baião","PA","Baião","22/12/2022",1,"Quilombola",2022,1501204
"PA_Barcarena","PA","Barcarena","27/09/2021",7,"Quilombola",2021,1501303
"PA_Barcarena","PA","Barcarena","14/10/2021",7,"Quilombola",2021,1501303
"PA_Barcarena","PA","Barcarena","06/05/2021",7,"Quilombola",2021,1501303
"PA_Belterra","PA","Belterra","22/09/2022",241,"Assentado",2022,1501451
"PA_Belterra","PA","Belterra","22/09/2022",240,"Assentado",2022,1501451
"PA_Brasil Novo","PA","Brasil Novo","10/05/2021",75,"Indígenas",2021,1501725
"PA_Breu Branco","PA","Breu Branco","23/05/2022",51,"Sem Terra",2022,1501782
"PA_Breu Branco","PA","Breu Branco","08/11/2022",150,"Sem Terra",2022,1501782
"PA_Breu Branco","PA","Breu Branco","17/05/2021",150,"Sem Terra",2021,1501782
"PA_Breu Branco","PA","Breu Branco","30/06/2022",150,"Sem Terra",2022,1501782
"PA_Breu Branco","PA","Breu Branco","21/07/2021",NA,"Sem Terra",2021,1501782
"PA_Breu Branco","PA","Breu Branco","12/07/2022",19,"Sem Terra",2022,1501782
"PA_Breves","PA","Breves","17/12/2021",100,"Ribeirinho",2021,1501808
"PA_Breves","PA","Breves","27/04/2022",100,"Ribeirinho",2022,1501808
"PA_Canaã dos Carajás","PA","Canaã dos Carajás","01/04/2021",300,"Assentado",2021,1502152
"PA_Canaã dos Carajás","PA","Canaã dos Carajás","01/04/2021",80,"Sem Terra",2021,1502152
"PA_Canaã dos Carajás","PA","Canaã dos Carajás","24/10/2021",200,"Sem Terra",2021,1502152
"PA_Canaã dos Carajás","PA","Canaã dos Carajás","01/04/2021",350,"Sem Terra",2021,1502152
"PA_Capitão Poço","PA","Capitão Poço","06/05/2022",39,"Assentado",2022,1502301
"PA_Capitão Poço","PA","Capitão Poço","03/05/2022",57,"Assentado",2022,1502301
"PA_Cumaru do Norte","PA","Cumaru do Norte","13/06/2022",1137,"Indígenas",2022,1502764
