"Ano","Geocodigo","Valor","Tipo"
"2011",1504505,1,"embargos_outros"
"2011",1504703,18,"embargos_outros"
"2011",1504976,25,"embargos_outros"
"2011",1505031,42,"embargos_outros"
"2011",1505064,47,"embargos_outros"
"2011",1505106,5,"embargos_outros"
"2011",1505304,2,"embargos_outros"
"2011",1505437,2,"embargos_outros"
"2011",1505486,60,"embargos_outros"
"2011",1505502,6,"embargos_outros"
"2011",1505536,1,"embargos_outros"
"2011",1505650,6,"embargos_outros"
"2011",1505809,7,"embargos_outros"
"2011",1505908,2,"embargos_outros"
"2011",1506104,1,"embargos_outros"
"2011",1506138,3,"embargos_outros"
"2011",1506187,9,"embargos_outros"
"2011",1506195,7,"embargos_outros"
"2011",1506203,7,"embargos_outros"
"2011",1506500,2,"embargos_outros"
"2011",1506583,7,"embargos_outros"
"2011",1506708,28,"embargos_outros"
"2011",1506807,7,"embargos_outros"
"2011",1507102,2,"embargos_outros"
"2011",1507151,2,"embargos_outros"
"2011",1507300,118,"embargos_outros"
"2011",1507953,12,"embargos_outros"
"2011",1508001,3,"embargos_outros"
"2011",1508050,20,"embargos_outros"
"2011",1508084,2,"embargos_outros"
"2011",1508100,10,"embargos_outros"
"2011",1508126,4,"embargos_outros"
"2011",1508159,6,"embargos_outros"
"2011",1508209,2,"embargos_outros"
"2011",1508308,1,"embargos_outros"
"2011",1508357,4,"embargos_outros"
"2011",1508407,1,"embargos_outros"
"2011",1600055,2,"embargos_outros"
"2011",1600105,2,"embargos_outros"
"2011",1600154,1,"embargos_outros"
"2011",1600204,2,"embargos_outros"
"2011",1600238,1,"embargos_outros"
"2011",1600253,1,"embargos_outros"
"2011",1600279,3,"embargos_outros"
"2011",1600303,5,"embargos_outros"
"2011",1600402,1,"embargos_outros"
"2011",1600501,12,"embargos_outros"
"2011",1600535,9,"embargos_outros"
"2011",1700707,2,"embargos_outros"
"2011",1701002,1,"embargos_outros"
"2011",1701051,3,"embargos_outros"
"2011",1702000,11,"embargos_outros"
"2011",1702109,1,"embargos_outros"
"2011",1702208,1,"embargos_outros"
"2011",1702406,2,"embargos_outros"
"2011",1703008,2,"embargos_outros"
"2011",1703057,1,"embargos_outros"
"2011",1703107,3,"embargos_outros"
"2011",1703701,1,"embargos_outros"
"2011",1703867,1,"embargos_outros"
"2011",1703909,2,"embargos_outros"
"2011",1705102,2,"embargos_outros"
"2011",1706100,1,"embargos_outros"
"2011",1707009,1,"embargos_outros"
"2011",1707207,1,"embargos_outros"
"2011",1707306,2,"embargos_outros"
"2011",1707702,9,"embargos_outros"
"2011",1708205,3,"embargos_outros"
"2011",1709500,8,"embargos_outros"
"2011",1711902,1,"embargos_outros"
"2011",1712009,3,"embargos_outros"
"2011",1712454,1,"embargos_outros"
"2011",1713205,2,"embargos_outros"
"2011",1713304,5,"embargos_outros"
"2011",1715002,1,"embargos_outros"
"2011",1715101,1,"embargos_outros"
"2011",1715705,4,"embargos_outros"
"2011",1716109,1,"embargos_outros"
"2011",1716307,2,"embargos_outros"
"2011",1716505,1,"embargos_outros"
"2011",1716604,8,"embargos_outros"
"2011",1717008,1,"embargos_outros"
"2011",1717800,1,"embargos_outros"
"2011",1718204,3,"embargos_outros"
"2011",1718451,1,"embargos_outros"
"2011",1718659,2,"embargos_outros"
"2011",1718758,1,"embargos_outros"
"2011",1718840,1,"embargos_outros"
"2011",1718865,2,"embargos_outros"
"2011",1720309,1,"embargos_outros"
"2011",1720937,1,"embargos_outros"
"2011",1721000,6,"embargos_outros"
"2011",1721109,1,"embargos_outros"
"2011",2100055,8,"embargos_outros"
"2011",2100154,2,"embargos_outros"
"2011",2100436,1,"embargos_outros"
"2011",2100709,6,"embargos_outros"
"2011",2100808,1,"embargos_outros"
"2011",2100907,2,"embargos_outros"
"2011",2100956,2,"embargos_outros"
"2011",2101400,7,"embargos_outros"
"2011",2101905,1,"embargos_outros"
"2011",2101970,1,"embargos_outros"
"2011",2102002,8,"embargos_outros"
"2011",2102036,2,"embargos_outros"
"2011",2102101,1,"embargos_outros"
"2011",2102325,6,"embargos_outros"
"2011",2102804,3,"embargos_outros"
"2011",2102903,5,"embargos_outros"
"2011",2103158,2,"embargos_outros"
"2011",2103174,2,"embargos_outros"
"2011",2103208,4,"embargos_outros"
"2011",2104057,1,"embargos_outros"
"2011",2104099,3,"embargos_outros"
"2011",2104800,2,"embargos_outros"
"2011",2105302,14,"embargos_outros"
"2011",2105401,5,"embargos_outros"
"2011",2105427,4,"embargos_outros"
"2011",2106375,1,"embargos_outros"
"2011",2106508,2,"embargos_outros"
"2011",2106755,1,"embargos_outros"
"2011",2107357,1,"embargos_outros"
"2011",2108108,1,"embargos_outros"
"2011",2108603,1,"embargos_outros"
"2011",2109551,1,"embargos_outros"
"2011",2109601,5,"embargos_outros"
"2011",2109908,1,"embargos_outros"
"2011",2110005,4,"embargos_outros"
"2011",2110658,1,"embargos_outros"
"2011",2111201,1,"embargos_outros"
"2011",2111300,7,"embargos_outros"
"2011",2111409,1,"embargos_outros"
"2011",2111607,1,"embargos_outros"
"2011",2111763,2,"embargos_outros"
"2011",2112001,1,"embargos_outros"
"2011",2112407,1,"embargos_outros"
"2011",2112605,1,"embargos_outros"
"2011",2112704,1,"embargos_outros"
"2011",2112902,2,"embargos_outros"
"2011",2114007,5,"embargos_outros"
"2011",2201309,2,"embargos_outros"
"2011",2202406,1,"embargos_outros"
"2011",2202901,1,"embargos_outros"
"2011",2203206,2,"embargos_outros"
"2011",2203255,1,"embargos_outros"
"2011",2204709,1,"embargos_outros"
"2011",2205805,2,"embargos_outros"
"2011",2205953,1,"embargos_outros"
"2011",2206696,1,"embargos_outros"
"2011",2207009,3,"embargos_outros"
"2011",2207702,1,"embargos_outros"
"2011",2208304,1,"embargos_outros"
"2011",2209856,1,"embargos_outros"
"2011",2210706,1,"embargos_outros"
"2011",2211001,1,"embargos_outros"
"2011",2300309,3,"embargos_outros"
"2011",2300705,1,"embargos_outros"
"2011",2301000,5,"embargos_outros"
"2011",2301109,18,"embargos_outros"
"2011",2301208,1,"embargos_outros"
"2011",2301406,1,"embargos_outros"
"2011",2302206,2,"embargos_outros"
"2011",2302404,2,"embargos_outros"
"2011",2303501,3,"embargos_outros"
"2011",2303709,5,"embargos_outros"
"2011",2303956,11,"embargos_outros"
"2011",2304202,1,"embargos_outros"
"2011",2304236,2,"embargos_outros"
"2011",2304285,1,"embargos_outros"
"2011",2304400,5,"embargos_outros"
"2011",2304459,2,"embargos_outros"
"2011",2304657,1,"embargos_outros"
"2011",2304954,1,"embargos_outros"
"2011",2305357,2,"embargos_outros"
"2011",2305407,1,"embargos_outros"
"2011",2305506,5,"embargos_outros"
"2011",2306256,1,"embargos_outros"
"2011",2306405,2,"embargos_outros"
"2011",2306553,3,"embargos_outros"
"2011",2307304,1,"embargos_outros"
"2011",2307403,3,"embargos_outros"
"2011",2307700,1,"embargos_outros"
"2011",2308203,1,"embargos_outros"
"2011",2309508,27,"embargos_outros"
"2011",2310308,3,"embargos_outros"
"2011",2310902,2,"embargos_outros"
"2011",2311207,1,"embargos_outros"
"2011",2311306,2,"embargos_outros"
"2011",2311355,1,"embargos_outros"
"2011",2311405,2,"embargos_outros"
"2011",2311900,3,"embargos_outros"
"2011",2312304,1,"embargos_outros"
"2011",2312700,2,"embargos_outros"
"2011",2312908,12,"embargos_outros"
"2011",2313203,3,"embargos_outros"
"2011",2313401,6,"embargos_outros"
"2011",2313500,1,"embargos_outros"
"2011",2314102,1,"embargos_outros"
"2011",2400208,1,"embargos_outros"
"2011",2400703,4,"embargos_outros"
"2011",2401008,1,"embargos_outros"
"2011",2401107,3,"embargos_outros"
"2011",2401206,3,"embargos_outros"
"2011",2401404,6,"embargos_outros"
"2011",2402006,1,"embargos_outros"
"2011",2402204,3,"embargos_outros"
"2011",2402501,1,"embargos_outros"
"2011",2402709,1,"embargos_outros"
"2011",2403103,1,"embargos_outros"
"2011",2403251,2,"embargos_outros"
"2011",2403509,1,"embargos_outros"
"2011",2403608,1,"embargos_outros"
"2011",2404101,1,"embargos_outros"
"2011",2404200,1,"embargos_outros"
"2011",2404853,1,"embargos_outros"
"2011",2405702,1,"embargos_outros"
"2011",2407104,2,"embargos_outros"
"2011",2407203,1,"embargos_outros"
"2011",2408003,3,"embargos_outros"
"2011",2408102,4,"embargos_outros"
"2011",2408201,5,"embargos_outros"
"2011",2408953,1,"embargos_outros"
"2011",2409803,1,"embargos_outros"
"2011",2410702,1,"embargos_outros"
"2011",2411601,1,"embargos_outros"
"2011",2412005,2,"embargos_outros"
"2011",2413201,1,"embargos_outros"
"2011",2413300,1,"embargos_outros"
"2011",2413359,2,"embargos_outros"
"2011",2414209,4,"embargos_outros"
"2011",2414407,2,"embargos_outros"
"2011",2500304,1,"embargos_outros"
"2011",2500700,1,"embargos_outros"
"2011",2500775,1,"embargos_outros"
"2011",2501104,1,"embargos_outros"
"2011",2501351,1,"embargos_outros"
"2011",2501708,4,"embargos_outros"
"2011",2502102,2,"embargos_outros"
"2011",2502508,8,"embargos_outros"
"2011",2502805,5,"embargos_outros"
"2011",2503100,1,"embargos_outros"
"2011",2503209,1,"embargos_outros"
"2011",2503308,1,"embargos_outros"
"2011",2503704,4,"embargos_outros"
"2011",2503902,1,"embargos_outros"
"2011",2504009,1,"embargos_outros"
"2011",2504405,1,"embargos_outros"
"2011",2504603,5,"embargos_outros"
"2011",2504801,14,"embargos_outros"
"2011",2506301,1,"embargos_outros"
"2011",2506400,1,"embargos_outros"
"2011",2506608,1,"embargos_outros"
"2011",2506905,1,"embargos_outros"
"2011",2507002,3,"embargos_outros"
"2011",2507309,1,"embargos_outros"
"2011",2507507,6,"embargos_outros"
"2011",2508604,3,"embargos_outros"
"2011",2508901,1,"embargos_outros"
"2011",2509057,2,"embargos_outros"
"2011",2509156,3,"embargos_outros"
"2011",2509206,4,"embargos_outros"
"2011",2509305,3,"embargos_outros"
"2011",2509701,1,"embargos_outros"
"2011",2509800,2,"embargos_outros"
"2011",2510006,3,"embargos_outros"
"2011",2510402,1,"embargos_outros"
"2011",2510808,4,"embargos_outros"
"2011",2511004,3,"embargos_outros"
"2011",2511202,1,"embargos_outros"
"2011",2511301,4,"embargos_outros"
"2011",2511400,1,"embargos_outros"
"2011",2512101,1,"embargos_outros"
"2011",2512309,29,"embargos_outros"
"2011",2512408,1,"embargos_outros"
"2011",2512507,2,"embargos_outros"
"2011",2513505,1,"embargos_outros"
"2011",2513604,2,"embargos_outros"
"2011",2513703,24,"embargos_outros"
"2011",2513802,1,"embargos_outros"
"2011",2514503,1,"embargos_outros"
"2011",2516201,2,"embargos_outros"
"2011",2516300,1,"embargos_outros"
"2011",2516508,2,"embargos_outros"
"2011",2516904,1,"embargos_outros"
"2011",2517100,2,"embargos_outros"
"2011",2600104,1,"embargos_outros"
"2011",2601102,2,"embargos_outros"
"2011",2602001,2,"embargos_outros"
"2011",2605202,1,"embargos_outros"
"2011",2605301,3,"embargos_outros"
"2011",2606903,1,"embargos_outros"
"2011",2607208,1,"embargos_outros"
"2011",2607307,2,"embargos_outros"
"2011",2608107,5,"embargos_outros"
"2011",2609808,1,"embargos_outros"
"2011",2610004,1,"embargos_outros"
"2011",2610400,1,"embargos_outros"
"2011",2610905,2,"embargos_outros"
"2011",2611101,18,"embargos_outros"
"2011",2611903,1,"embargos_outros"
"2011",2612604,1,"embargos_outros"
"2011",2613503,1,"embargos_outros"
"2011",2614105,1,"embargos_outros"
"2011",2614857,1,"embargos_outros"
"2011",2615409,3,"embargos_outros"
"2011",2700300,2,"embargos_outros"
"2011",2700607,3,"embargos_outros"
"2011",2702306,2,"embargos_outros"
"2011",2703601,1,"embargos_outros"
"2011",2704005,1,"embargos_outros"
"2011",2704302,2,"embargos_outros"
"2011",2704708,1,"embargos_outros"
"2011",2706307,1,"embargos_outros"
"2011",2706505,1,"embargos_outros"
"2011",2706604,1,"embargos_outros"
"2011",2706802,1,"embargos_outros"
"2011",2707107,1,"embargos_outros"
"2011",2707404,1,"embargos_outros"
"2011",2707701,1,"embargos_outros"
"2011",2708600,17,"embargos_outros"
"2011",2708808,1,"embargos_outros"
"2011",2709400,1,"embargos_outros"
"2011",2800407,2,"embargos_outros"
"2011",2801207,6,"embargos_outros"
"2011",2802106,1,"embargos_outros"
"2011",2802304,1,"embargos_outros"
"2011",2803203,2,"embargos_outros"
"2011",2804805,1,"embargos_outros"
"2011",2804904,3,"embargos_outros"
"2011",2805406,1,"embargos_outros"
"2011",2806602,1,"embargos_outros"
"2011",2806701,1,"embargos_outros"
"2011",2807600,1,"embargos_outros"
"2011",2900801,4,"embargos_outros"
"2011",2900900,2,"embargos_outros"
"2011",2901403,1,"embargos_outros"
"2011",2901957,1,"embargos_outros"
"2011",2902500,1,"embargos_outros"
"2011",2902609,1,"embargos_outros"
"2011",2902906,1,"embargos_outros"
"2011",2903201,19,"embargos_outros"
"2011",2903409,4,"embargos_outros"
"2011",2903904,4,"embargos_outros"
"2011",2904753,2,"embargos_outros"
"2011",2905206,4,"embargos_outros"
"2011",2905602,4,"embargos_outros"
"2011",2905701,6,"embargos_outros"
"2011",2905800,2,"embargos_outros"
"2011",2906303,8,"embargos_outros"
"2011",2906501,2,"embargos_outros"
"2011",2906709,4,"embargos_outros"
"2011",2906824,1,"embargos_outros"
"2011",2906907,1,"embargos_outros"
"2011",2907103,9,"embargos_outros"
"2011",2907202,2,"embargos_outros"
"2011",2907301,2,"embargos_outros"
"2011",2910404,10,"embargos_outros"
"2011",2910727,2,"embargos_outros"
"2011",2910800,2,"embargos_outros"
"2011",2911006,3,"embargos_outros"
"2011",2911105,3,"embargos_outros"
"2011",2911204,1,"embargos_outros"
"2011",2911402,3,"embargos_outros"
"2011",2911808,1,"embargos_outros"
"2011",2912806,1,"embargos_outros"
"2011",2913507,1,"embargos_outros"
"2011",2913606,8,"embargos_outros"
"2011",2913903,4,"embargos_outros"
"2011",2914802,2,"embargos_outros"
"2011",2914901,1,"embargos_outros"
"2011",2915304,1,"embargos_outros"
"2011",2915601,13,"embargos_outros"
"2011",2915809,1,"embargos_outros"
"2011",2916807,7,"embargos_outros"
"2011",2917409,1,"embargos_outros"
"2011",2917508,2,"embargos_outros"
"2011",2918407,4,"embargos_outros"
"2011",2918803,2,"embargos_outros"
"2011",2919207,1,"embargos_outros"
"2011",2919702,5,"embargos_outros"
"2011",2920106,1,"embargos_outros"
"2011",2920700,4,"embargos_outros"
"2011",2920908,5,"embargos_outros"
"2011",2921203,1,"embargos_outros"
"2011",2921609,3,"embargos_outros"
"2011",2921708,7,"embargos_outros"
"2011",2922003,1,"embargos_outros"
"2011",2922102,6,"embargos_outros"
"2011",2923001,1,"embargos_outros"
"2011",2923902,5,"embargos_outros"
"2011",2924009,1,"embargos_outros"
"2011",2924058,1,"embargos_outros"
"2011",2924405,1,"embargos_outros"
"2011",2924702,1,"embargos_outros"
"2011",2924801,4,"embargos_outros"
"2011",2925303,13,"embargos_outros"
"2011",2925402,1,"embargos_outros"
"2011",2925501,1,"embargos_outros"
"2011",2926004,1,"embargos_outros"
"2011",2927200,1,"embargos_outros"
"2011",2927309,1,"embargos_outros"
"2011",2927408,14,"embargos_outros"
"2011",2927606,2,"embargos_outros"
"2011",2927705,6,"embargos_outros"
"2011",2927804,2,"embargos_outros"
"2011",2928059,4,"embargos_outros"
"2011",2928109,2,"embargos_outros"
"2011",2928901,2,"embargos_outros"
"2011",2929354,2,"embargos_outros"
"2011",2930006,3,"embargos_outros"
"2011",2930758,1,"embargos_outros"
"2011",2931301,8,"embargos_outros"
"2011",2931350,3,"embargos_outros"
"2011",2931806,2,"embargos_outros"
"2011",2932200,1,"embargos_outros"
"2011",2932507,4,"embargos_outros"
"2011",2932705,1,"embargos_outros"
"2011",2932903,1,"embargos_outros"
"2011",2933208,1,"embargos_outros"
"2011",2933307,5,"embargos_outros"
"2011",3101508,1,"embargos_outros"
"2011",3104502,2,"embargos_outros"
"2011",3105608,2,"embargos_outros"
"2011",3105905,1,"embargos_outros"
"2011",3106101,3,"embargos_outros"
"2011",3106200,2,"embargos_outros"
"2011",3106705,1,"embargos_outros"
"2011",3106903,2,"embargos_outros"
"2011",3108552,1,"embargos_outros"
"2011",3109303,1,"embargos_outros"
"2011",3113206,1,"embargos_outros"
"2011",3116001,1,"embargos_outros"
"2011",3116159,1,"embargos_outros"
"2011",3116605,1,"embargos_outros"
"2011",3118601,4,"embargos_outros"
"2011",3119609,1,"embargos_outros"
"2011",3126703,1,"embargos_outros"
"2011",3127305,1,"embargos_outros"
"2011",3127388,2,"embargos_outros"
"2011",3135100,1,"embargos_outros"
"2011",3136702,1,"embargos_outros"
"2011",3137205,3,"embargos_outros"
"2011",3137700,1,"embargos_outros"
"2011",3138203,1,"embargos_outros"
"2011",3138609,3,"embargos_outros"
"2011",3139805,1,"embargos_outros"
"2011",3140803,9,"embargos_outros"
"2011",3143302,10,"embargos_outros"
"2011",3144300,1,"embargos_outros"
"2011",3144656,1,"embargos_outros"
"2011",3144706,1,"embargos_outros"
"2011",3144805,2,"embargos_outros"
"2011",3145208,1,"embargos_outros"
"2011",3145406,1,"embargos_outros"
"2011",3145703,1,"embargos_outros"
"2011",3148004,1,"embargos_outros"
"2011",3149408,1,"embargos_outros"
"2011",3149903,1,"embargos_outros"
"2011",3154457,1,"embargos_outros"
"2011",3155405,8,"embargos_outros"
"2011",3159407,1,"embargos_outros"
"2011",3160702,2,"embargos_outros"
"2011",3162906,1,"embargos_outros"
"2011",3165552,1,"embargos_outros"
"2011",3167202,1,"embargos_outros"
"2011",3167905,2,"embargos_outros"
"2011",3169901,5,"embargos_outros"
"2011",3170107,1,"embargos_outros"
"2011",3200201,4,"embargos_outros"
"2011",3200300,3,"embargos_outros"
"2011",3200508,4,"embargos_outros"
"2011",3200607,2,"embargos_outros"
"2011",3200706,4,"embargos_outros"
"2011",3201100,1,"embargos_outros"
"2011",3201209,28,"embargos_outros"
"2011",3201308,11,"embargos_outros"
"2011",3201407,3,"embargos_outros"
"2011",3201506,2,"embargos_outros"
"2011",3201605,4,"embargos_outros"
"2011",3201704,1,"embargos_outros"
"2011",3202009,1,"embargos_outros"
"2011",3202207,2,"embargos_outros"
"2011",3202306,5,"embargos_outros"
"2011",3202405,8,"embargos_outros"
"2011",3202454,5,"embargos_outros"
"2011",3202553,1,"embargos_outros"
"2011",3202603,5,"embargos_outros"
"2011",3202801,3,"embargos_outros"
"2011",3202900,7,"embargos_outros"
"2011",3203007,8,"embargos_outros"
"2011",3203056,1,"embargos_outros"
"2011",3203106,1,"embargos_outros"
"2011",3203205,4,"embargos_outros"
"2011",3203320,5,"embargos_outros"
"2011",3203346,1,"embargos_outros"
"2011",3203403,10,"embargos_outros"
"2011",3203700,2,"embargos_outros"
"2011",3203809,1,"embargos_outros"
"2011",3204054,2,"embargos_outros"
"2011",3204104,2,"embargos_outros"
"2011",3204203,4,"embargos_outros"
"2011",3204401,4,"embargos_outros"
"2011",3204500,1,"embargos_outros"
"2011",3204559,5,"embargos_outros"
"2011",3204609,1,"embargos_outros"
"2011",3204708,1,"embargos_outros"
"2011",3204906,14,"embargos_outros"
"2011",3204955,2,"embargos_outros"
"2011",3205002,14,"embargos_outros"
"2011",3205010,7,"embargos_outros"
"2011",3205036,11,"embargos_outros"
"2011",3205069,1,"embargos_outros"
"2011",3205101,1,"embargos_outros"
"2011",3205200,2,"embargos_outros"
"2011",3205309,12,"embargos_outros"
"2011",3300100,3,"embargos_outros"
"2011",3300209,1,"embargos_outros"
"2011",3300258,2,"embargos_outros"
"2011",3300407,7,"embargos_outros"
"2011",3300456,1,"embargos_outros"
"2011",3300506,3,"embargos_outros"
"2011",3300704,3,"embargos_outros"
"2011",3301009,11,"embargos_outros"
"2011",3301306,2,"embargos_outros"
"2011",3301702,5,"embargos_outros"
"2011",3301850,5,"embargos_outros"
"2011",3301900,8,"embargos_outros"
"2011",3302056,2,"embargos_outros"
"2011",3302205,1,"embargos_outros"
"2011",3302403,2,"embargos_outros"
"2011",3302452,1,"embargos_outros"
"2011",3302700,2,"embargos_outros"
"2011",3302858,1,"embargos_outros"
"2011",3303302,4,"embargos_outros"
"2011",3303609,22,"embargos_outros"
"2011",3303708,2,"embargos_outros"
"2011",3303955,1,"embargos_outros"
"2011",3304110,1,"embargos_outros"
"2011",3304128,1,"embargos_outros"
"2011",3304201,1,"embargos_outros"
"2011",3304300,12,"embargos_outros"
"2011",3304524,2,"embargos_outros"
"2011",3304557,23,"embargos_outros"
"2011",3304706,3,"embargos_outros"
"2011",3304755,3,"embargos_outros"
"2011",3304805,1,"embargos_outros"
"2011",3305000,1,"embargos_outros"
"2011",3305158,3,"embargos_outros"
"2011",3305554,1,"embargos_outros"
"2011",3305604,2,"embargos_outros"
"2011",3306008,3,"embargos_outros"
"2011",3306305,3,"embargos_outros"
"2011",3501905,1,"embargos_outros"
"2011",3506359,1,"embargos_outros"
"2011",3506904,2,"embargos_outros"
"2011",3507803,1,"embargos_outros"
"2011",3508702,1,"embargos_outros"
"2011",3510708,2,"embargos_outros"
"2011",3511607,2,"embargos_outros"
"2011",3512803,1,"embargos_outros"
"2011",3518602,7,"embargos_outros"
"2011",3518800,1,"embargos_outros"
"2011",3521408,1,"embargos_outros"
"2011",3523909,1,"embargos_outros"
"2011",3525904,1,"embargos_outros"
"2011",3526209,1,"embargos_outros"
"2011",3530300,1,"embargos_outros"
"2011",3534005,1,"embargos_outros"
"2011",3535408,1,"embargos_outros"
"2011",3536406,1,"embargos_outros"
"2011",3536505,1,"embargos_outros"
"2011",3536604,2,"embargos_outros"
"2011",3537602,1,"embargos_outros"
"2011",3540200,1,"embargos_outros"
"2011",3543402,1,"embargos_outros"
"2011",3544251,1,"embargos_outros"
"2011",3544509,1,"embargos_outros"
"2011",3548708,1,"embargos_outros"
"2011",3549805,1,"embargos_outros"
"2011",3552502,1,"embargos_outros"
"2011",3552601,2,"embargos_outros"
"2011",3552809,2,"embargos_outros"
"2011",3554805,1,"embargos_outros"
"2011",3555406,1,"embargos_outros"
"2011",4100400,2,"embargos_outros"
"2011",4102901,13,"embargos_outros"
"2011",4104428,1,"embargos_outros"
"2011",4105508,1,"embargos_outros"
"2011",4105706,1,"embargos_outros"
"2011",4106456,6,"embargos_outros"
"2011",4106803,15,"embargos_outros"
"2011",4106902,7,"embargos_outros"
"2011",4107652,1,"embargos_outros"
"2011",4108304,2,"embargos_outros"
"2011",4108403,3,"embargos_outros"
"2011",4108502,2,"embargos_outros"
"2011",4108809,1,"embargos_outros"
"2011",4109401,2,"embargos_outros"
"2011",4109658,1,"embargos_outros"
"2011",4110201,4,"embargos_outros"
"2011",4113205,2,"embargos_outros"
"2011",4114609,2,"embargos_outros"
"2011",4115705,1,"embargos_outros"
"2011",4117602,6,"embargos_outros"
"2011",4118709,2,"embargos_outros"
"2011",4119301,7,"embargos_outros"
"2011",4119509,1,"embargos_outros"
"2011",4120002,2,"embargos_outros"
"2011",4120507,3,"embargos_outros"
"2011",4120606,1,"embargos_outros"
"2011",4121752,3,"embargos_outros"
"2011",4122008,1,"embargos_outros"
"2011",4128104,1,"embargos_outros"
"2011",4128203,5,"embargos_outros"
"2011",4201208,2,"embargos_outros"
"2011",4201307,4,"embargos_outros"
"2011",4201406,1,"embargos_outros"
"2011",4202008,3,"embargos_outros"
"2011",4202057,1,"embargos_outros"
"2011",4202099,1,"embargos_outros"
"2011",4202107,2,"embargos_outros"
"2011",4202305,2,"embargos_outros"
"2011",4202404,2,"embargos_outros"
"2011",4202453,2,"embargos_outros"
"2011",4202909,3,"embargos_outros"
"2011",4203204,1,"embargos_outros"
"2011",4204202,2,"embargos_outros"
"2011",4204608,1,"embargos_outros"
"2011",4205407,7,"embargos_outros"
"2011",4205704,1,"embargos_outros"
"2011",4205803,1,"embargos_outros"
"2011",4205902,3,"embargos_outros"
"2011",4206900,1,"embargos_outros"
"2011",4207809,1,"embargos_outros"
"2011",4208203,2,"embargos_outros"
"2011",4208302,2,"embargos_outros"
"2011",4208401,1,"embargos_outros"
"2011",4209102,3,"embargos_outros"
"2011",4211306,1,"embargos_outros"
"2011",4211900,6,"embargos_outros"
"2011",4213401,1,"embargos_outros"
"2011",4213500,2,"embargos_outros"
"2011",4213609,1,"embargos_outros"
"2011",4214805,1,"embargos_outros"
"2011",4215000,1,"embargos_outros"
"2011",4215307,1,"embargos_outros"
"2011",4215505,1,"embargos_outros"
"2011",4215679,1,"embargos_outros"
"2011",4216057,1,"embargos_outros"
"2011",4216602,4,"embargos_outros"
"2011",4217303,1,"embargos_outros"
"2011",4217501,2,"embargos_outros"
"2011",4219507,2,"embargos_outros"
"2011",4302501,1,"embargos_outros"
"2011",4304358,1,"embargos_outros"
"2011",4305439,1,"embargos_outros"
"2011",4310553,4,"embargos_outros"
"2011",4311007,1,"embargos_outros"
"2011",4312138,6,"embargos_outros"
"2011",4312500,1,"embargos_outros"
"2011",4313102,1,"embargos_outros"
"2011",4314472,1,"embargos_outros"
"2011",4314902,1,"embargos_outros"
"2011",4315602,2,"embargos_outros"
"2011",4316451,1,"embargos_outros"
"2011",4317400,2,"embargos_outros"
"2011",4318101,3,"embargos_outros"
"2011",4320677,1,"embargos_outros"
"2011",4321493,1,"embargos_outros"
"2011",4322400,1,"embargos_outros"
"2011",4322509,1,"embargos_outros"
"2011",5000609,1,"embargos_outros"
"2011",5000708,2,"embargos_outros"
"2011",5000906,1,"embargos_outros"
"2011",5002100,2,"embargos_outros"
"2011",5002209,3,"embargos_outros"
"2011",5002407,1,"embargos_outros"
"2011",5002704,10,"embargos_outros"
"2011",5003157,2,"embargos_outros"
"2011",5003207,3,"embargos_outros"
"2011",5003256,1,"embargos_outros"
"2011",5003702,1,"embargos_outros"
"2011",5005707,1,"embargos_outros"
"2011",5006903,5,"embargos_outros"
"2011",5007703,1,"embargos_outros"
"2011",5007901,1,"embargos_outros"
"2011",5007935,1,"embargos_outros"
"2011",5008305,9,"embargos_outros"
"2011",5100201,1,"embargos_outros"
"2011",5100250,3,"embargos_outros"
"2011",5100359,23,"embargos_outros"
"2011",5101001,1,"embargos_outros"
"2011",5101407,22,"embargos_outros"
"2011",5101902,3,"embargos_outros"
"2011",5102504,1,"embargos_outros"
"2011",5102694,4,"embargos_outros"
"2011",5102702,7,"embargos_outros"
"2011",5103056,7,"embargos_outros"
"2011",5103106,3,"embargos_outros"
"2011",5103254,57,"embargos_outros"
"2011",5103304,4,"embargos_outros"
"2011",5103353,48,"embargos_outros"
"2011",5103379,4,"embargos_outros"
"2011",5103700,2,"embargos_outros"
"2011",5103858,10,"embargos_outros"
"2011",5104104,4,"embargos_outros"
"2011",5104526,5,"embargos_outros"
"2011",5104542,15,"embargos_outros"
"2011",5104559,4,"embargos_outros"
"2011",5105101,4,"embargos_outros"
"2011",5105150,2,"embargos_outros"
"2011",5105176,4,"embargos_outros"
"2011",5105200,1,"embargos_outros"
"2011",5105259,1,"embargos_outros"
"2011",5105507,6,"embargos_outros"
"2011",5105580,5,"embargos_outros"
"2011",5105606,2,"embargos_outros"
"2011",5106158,26,"embargos_outros"
"2011",5106182,30,"embargos_outros"
"2011",5106190,1,"embargos_outros"
"2011",5106216,2,"embargos_outros"
"2011",5106240,6,"embargos_outros"
"2011",5106265,4,"embargos_outros"
"2011",5106299,6,"embargos_outros"
"2011",5106315,2,"embargos_outros"
"2011",5106372,2,"embargos_outros"
"2011",5106422,5,"embargos_outros"
"2011",5106752,5,"embargos_outros"
"2011",5106778,5,"embargos_outros"
"2011",5106802,3,"embargos_outros"
"2011",5107008,3,"embargos_outros"
"2011",5107065,21,"embargos_outros"
"2011",5107180,12,"embargos_outros"
"2011",5107248,3,"embargos_outros"
"2011",5107354,12,"embargos_outros"
