system:index,AREA_KM2,CD_MUN,NM_MUN,SIGLA_UF,sum,.geo
0000000000000000021f,1220.371,2201101,Avelino Lopes,PI,481.34167555123145,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000220,7808.915,2201150,Baixa Grande do Ribeiro,PI,15312.455682733846,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000221,263.943,2201176,Barra D'Alcântara,PI,299.3663316741821,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000222,1722.507,2201200,Barras,PI,2051.2540354325847,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000223,159.436,2201408,Barro Duro,PI,135.73589240112253,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000224,1589.01,2201507,Batalha,PI,1002.9880604511361,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000225,499.092,2201556,Bela Vista do Piauí,PI,178.30571142355538,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000226,243.234,2201572,Belém do Piauí,PI,114.83518577306411,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000227,937.098,2201606,Beneditinos,PI,503.9891229717898,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000228,1216.116,2201705,Bertolínia,PI,1587.9948762044266,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000229,579.576,2201739,Betânia do Piauí,PI,433.51998508729054,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000022a,336.954,2201770,Boa Hora,PI,156.00022246093744,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000022b,261.651,2201804,Bocaina,PI,29.470498065185545,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000022c,5471.024,2201903,Bom Jesus,PI,3946.64086371372,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000022d,523.142,2201919,Bom Princípio do Piauí,PI,275.29522860931024,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000022e,289.149,2201929,Bonfim do Piauí,PI,23.041941400146477,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000022f,269.786,2201945,Boqueirão do Piauí,PI,177.242972043505,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000230,880.836,2201960,Brasileira,PI,336.71799791697777,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000231,2267.327,2201988,Brejo do Piauí,PI,407.81766426686255,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000232,690.54,2202000,Buriti dos Lopes,PI,1106.5931605780795,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000233,2437.326,2202026,Buriti dos Montes,PI,423.26829016290367,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000234,608.747,2202059,Cabeceiras do Piauí,PI,323.8151125284111,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000235,514.106,2202075,Cajazeiras do Piauí,PI,261.4772689056269,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000236,271.165,2202083,Cajueiro da Praia,PI,257.0739337146478,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000237,467.083,2202091,Caldeirão Grande do Piauí,PI,626.2645343177405,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000238,783.842,2202109,Campinas do Piauí,PI,75.73383485471237,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000239,657.796,2202117,Campo Alegre do Fidalgo,PI,137.55737988336293,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000023a,311.682,2202133,Campo Grande do Piauí,PI,38.67181782286402,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000023b,478.078,2202174,Campo Largo do Piauí,PI,336.08258813464556,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000023c,1680.861,2202208,Campo Maior,PI,1753.6638663168624,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000023d,2165.277,2202251,Canavieira,PI,1151.0121917855377,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000023e,4325.643,2202307,Canto do Buriti,PI,502.28798111713235,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000023f,571.658,2202406,Capitão de Campos,PI,261.69845442521654,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000240,1132.995,2202455,Capitão Gervásio Oliveira,PI,131.7356735389621,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000241,1610.959,2202505,Caracol,PI,313.6047603647208,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000242,471.217,2202539,Caraúbas do Piauí,PI,324.4335917334464,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000243,498.793,2202554,Caridade do Piauí,PI,544.1619525832232,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000244,2378.847,2202604,Castelo do Piauí,PI,327.8667244673429,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000245,491.093,2202653,Caxingó,PI,553.4997720950158,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000246,1294.133,2202703,Cocal,PI,2762.742723416678,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000247,310.291,2202711,Cocal de Telha,PI,807.5589421410846,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000248,324.856,2202729,Cocal dos Alves,PI,171.08752123164152,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000249,484.46,2202737,Coivaras,PI,126.79267430733496,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000024a,429.591,2202752,Colônia do Gurguéia,PI,313.2705166497924,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000024b,950.193,2202778,Colônia do Piauí,PI,77.52059794921867,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000024c,824.729,2202802,Conceição do Canindé,PI,199.63000770452706,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000024d,1926.103,2202851,Coronel José Dias,PI,39.57246706542966,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000024e,3048.747,2202901,Corrente,PI,3672.797382449372,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000024f,1202.896,2203008,Cristalândia do Piauí,PI,3973.1325162706944,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000250,1845.698,2203107,Cristino Castro,PI,1401.1930752490075,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000251,2344.949,2203206,Curimatá,PI,1108.1647574433985,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000252,3156.657,2203230,Currais,PI,15090.694028145284,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000253,345.811,2203255,Curralinhos,PI,384.40126611964973,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000254,755.251,2203271,Curral Novo do Piauí,PI,891.1513168699768,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000255,216.807,2203305,Demerval Lobão,PI,133.88334424120123,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000256,1005.571,2203354,Dirceu Arcoverde,PI,77.8320386291503,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000257,218.808,2203404,Dom Expedito Lopes,PI,6.953031638016048,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000258,848.705,2203420,Domingos Mourão,PI,105.56480878295905,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000259,3871.824,2203453,Dom Inocêncio,PI,641.6869424315643,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000025a,1383.976,2203503,Elesbão Veloso,PI,1488.6108703513455,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000025b,1097.79,2203602,Eliseu Martins,PI,340.86835705231283,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000025c,908.748,2203701,Esperantina,PI,800.5563201383434,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000025d,713.046,2203750,Fartura do Piauí,PI,69.61651370227298,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000025e,946.719,2203800,Flores do Piauí,PI,201.4980725557216,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000025f,223.199,2203859,Floresta do Piauí,PI,29.704012414550782,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000260,3407.979,2203909,Floriano,PI,287.79849846770645,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000261,268.704,2204006,Francinópolis,PI,237.47084765478957,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000262,656.475,2204105,Francisco Ayres,PI,174.37504508982934,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000263,179.245,2204154,Francisco Macedo,PI,122.52458473235446,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000264,492.191,2204204,Francisco Santos,PI,147.50827788535946,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000265,777.179,2204303,Fronteiras,PI,665.2283882624635,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000266,440.606,2204352,Geminiano,PI,154.21432881771307,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000267,3495.692,2204402,Gilbués,PI,4807.911383113138,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000268,1026.538,2204501,Guadalupe,PI,294.5029290283211,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000269,3118.231,2204550,Guaribas,PI,169.69607573251687,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000026a,224.573,2204600,Hugo Napoleão,PI,334.50695526872147,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000026b,129.696,2204659,Ilha Grande,PI,41.615520414967264,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000026c,978.222,2204709,Inhuma,PI,357.62666188227735,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000026d,529.417,2204808,Ipiranga do Piauí,PI,57.88434718017579,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000026e,800.688,2204907,Isaías Coelho,PI,207.53182459587538,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000026f,827.62,2205003,Itainópolis,PI,163.1864030950809,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000270,2554.179,2205102,Itaueira,PI,298.4841319705262,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000271,1333.796,2205151,Jacobina do Piauí,PI,1640.9066195681723,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000272,866.788,2205201,Jaicós,PI,365.01992348422203,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000273,510.226,2205250,Jardim do Mulato,PI,511.1658070853922,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000274,650.393,2205276,Jatobá do Piauí,PI,228.18305913100266,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000275,1865.94,2205300,Jerumenha,PI,1609.6879601031571,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000276,1800.23,2205359,João Costa,PI,125.09193247481996,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000277,740.561,2205409,Joaquim Pires,PI,768.2001086143584,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000278,169.005,2205458,Joca Marques,PI,199.25963016082144,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000279,1538.172,2205508,José de Freitas,PI,1585.6263058880622,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000027a,935.404,2205516,Juazeiro do Piauí,PI,90.83367493551808,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000027b,1283.916,2205524,Júlio Borges,PI,723.3672837263267,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000027c,1271.881,2205532,Jurema,PI,267.58438442102846,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000027d,67.649,2205540,Lagoinha do Piauí,PI,62.222998089886815,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000027e,394.205,2205557,Lagoa Alegre,PI,789.8128294949661,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000027f,1331.025,2205565,Lagoa do Barro do Piauí,PI,394.0861809645956,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000280,155.86,2205573,Lagoa de São Francisco,PI,79.68775893387138,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000281,427.841,2205581,Lagoa do Piauí,PI,156.564192987779,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000282,805.018,2205599,Lagoa do Sítio,PI,150.09893065752811,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000283,1088.583,2205607,Landri Sales,PI,2080.5991244289344,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000284,1074.132,2205706,Luís Correia,PI,775.6912979702132,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000285,705.599,2205805,Luzilândia,PI,584.1278014666623,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000286,178.842,2205854,Madeiro,PI,159.38554331136072,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000287,1620.413,2205904,Manoel Emídio,PI,638.1757503779388,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000288,136.785,2205953,Marcolândia,PI,53.422359226529146,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000289,677.416,2206001,Marcos Parente,PI,325.6329358660303,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000028a,530.169,2206050,Massapê do Piauí,PI,234.33422388674228,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000028b,226.785,2206100,Matias Olímpio,PI,227.7354025088085,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000028c,1392.123,2206209,Miguel Alves,PI,1042.2696900747505,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000028d,93.412,2206308,Miguel Leão,PI,20.90626740112306,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000028e,1309.128,2206357,Milton Brandão,PI,152.8174625097178,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000028f,567.86,2206407,Monsenhor Gil,PI,610.9566318793776,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000290,401.568,2206506,Monsenhor Hipólito,PI,145.4910235458077,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000291,2417.382,2206605,Monte Alegre do Piauí,PI,2462.5031827905964,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000292,2207.658,2206654,Morro Cabeça no Tempo,PI,494.2540953349255,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000293,328.408,2206670,Morro do Chapéu do Piauí,PI,458.03717470071336,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000294,475.72,2206696,Murici dos Portelas,PI,459.0233613595748,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000295,1315.841,2206704,Nazaré do Piauí,PI,898.5976806823775,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000296,362.376,2206720,Nazária,PI,545.0881254972587,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000297,356.872,2206753,Nossa Senhora de Nazaré,PI,41.35332023538034,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000298,357.896,2206803,Nossa Senhora dos Remédios,PI,260.39912947126675,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000299,525.906,2206902,Novo Oriente do Piauí,PI,404.4995698846801,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000029a,443.872,2206951,Novo Santo Antônio,PI,159.12903804364345,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000029b,2703.138,2207009,Oeiras,PI,585.186711578202,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000029c,183.603,2207108,Olho D'Água do Piauí,PI,269.17205003760205,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000029d,278.696,2207207,Padre Marcos,PI,246.6253598038488,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000029e,401.378,2207306,Paes Landim,PI,52.17854888305649,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000029f,986.961,2207355,Pajeú do Piauí,PI,610.861963412299,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a0,2024.02,2207405,Palmeira do Piauí,PI,5134.039680819984,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a1,1493.764,2207504,Palmeirais,PI,935.257760999516,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a2,432.572,2207553,Paquetá,PI,36.110913049316416,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a3,3428.811,2207603,Parnaguá,PI,5932.494098264999,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a4,436.907,2207702,Parnaíba,PI,328.58652081825346,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a5,643.226,2207751,Passagem Franca do Piauí,PI,391.16237102455386,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a6,801.403,2207777,Patos do Piauí,PI,288.60759766603974,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a7,430.023,2207793,Pau D'Arco do Piauí,PI,234.01145649574377,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a8,1941.111,2207801,Paulistana,PI,1964.3707554388552,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a9,1090.697,2207850,Pavussu,PI,143.71232776790862,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002aa,1544.413,2207900,Pedro II,PI,217.00069830836878,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ab,870.614,2207934,Pedro Laurentino,PI,277.9247554260244,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ac,909.734,2207959,Nova Santa Rita,PI,168.5716075182626,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ad,577.284,2208007,Picos,PI,67.32700784763719,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ae,4562.58,2208106,Pimenteiras,PI,791.1636684925733,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002af,1948.142,2208205,Pio IX,PI,1532.115688438531,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002b0,2368.935,2208304,Piracuruca,PI,1936.9796938876505,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002b1,1407.192,2208403,Piripiri,PI,756.4160961360424,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002b2,253.113,2208502,Porto,PI,143.60205510253894,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002b3,1168.044,2208551,Porto Alegre do Piauí,PI,175.26565975875542,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002b4,196.787,2208601,Prata do Piauí,PI,65.36494412920781,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002b5,1283.369,2208650,Queimada Nova,PI,588.1563032358205,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002b6,2470.531,2208700,Redenção do Gurguéia,PI,2525.8457618422813,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002b7,1251.321,2208809,Regeneração,PI,505.1179359854166,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002b8,2220.598,2208858,Riacho Frio,PI,5913.090815017441,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002b9,1012.479,2208874,Ribeira do Piauí,PI,112.74244749904253,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ba,3987.147,2208908,Ribeiro Gonçalves,PI,7947.817143961789,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002bb,635.953,2209005,Rio Grande do Piauí,PI,168.51321099539948,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002bc,582.658,2209104,Santa Cruz do Piauí,PI,119.10855185546826,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002bd,978.547,2209153,Santa Cruz dos Milagres,PI,190.4188788436829,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002be,1185.398,2209302,Santa Luz,PI,1112.9451978567217,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002bf,112.189,2209351,Santana do Piauí,PI,30.338701391697363,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002c0,338.336,2209377,Santa Rosa do Piauí,PI,106.97466016235317,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002c1,385.286,2209401,Santo Antônio de Lisboa,PI,54.85416418813668,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002c2,33.64,2209450,Santo Antônio dos Milagres,PI,115.57387216938147,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002c3,852.106,2209500,Santo Inácio do Piauí,PI,49.68037699010512,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002c4,656.042,2209559,São Braz do Piauí,PI,83.91132155151365,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002c5,627.033,2209609,São Félix do Piauí,PI,169.16814807133719,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002c6,1072.311,2209658,São Francisco de Assis do Piauí,PI,558.7029489975146,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002c7,1341.451,2209708,São Francisco do Piauí,PI,166.735477270077,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002c8,150.495,2209807,São Gonçalo do Piauí,PI,205.94436278614654,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002c9,480.537,2209856,São João da Canabrava,PI,67.70610000100523,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ca,817.111,2209872,São João da Fronteira,PI,85.7234893914675,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002cb,994.224,2209906,São João da Serra,PI,211.70841341552736,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002cc,394.456,2209955,São João da Varjota,PI,11.821998854310282,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002cd,213.377,2209971,São João do Arraial,PI,215.829801017062,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ce,1527.497,2210003,São João do Piauí,PI,239.95393918287093,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002cf,319.367,2210052,São José do Divino,PI,375.0204439615885,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002d0,1287.174,2210102,São José do Peixe,PI,1305.003838759351,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002d1,373.347,2210201,São José do Piauí,PI,158.84859511735522,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002d2,291.089,2210300,São Julião,PI,86.95529340636021,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002d3,673.822,2210359,São Lourenço do Piauí,PI,49.793601043701045,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002d4,217.924,2210375,São Luis do Piauí,PI,25.131163861084005,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002d5,444.528,2210383,São Miguel da Baixa Grande,PI,91.90140431274412,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002d6,813.444,2210391,São Miguel do Fidalgo,PI,63.45979229125966,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002d7,4988.973,2210409,São Miguel do Tapuio,PI,598.561062293294,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002d8,518.288,2210508,São Pedro do Piauí,PI,363.51758251158384,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002d9,2415.287,2210607,São Raimundo Nonato,PI,278.3152310871446,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002da,893.488,2210623,Sebastião Barros,PI,1356.9976514916716,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002db,3148.857,2210631,Sebastião Leal,PI,6634.421669363885,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002dc,1031.101,2210656,Sigefredo Pacheco,PI,479.747286520901,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002dd,1076.055,2210706,Simões,PI,628.0944265039537,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002de,1360.028,2210805,Simplício Mendes,PI,378.12820329666664,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002df,761.854,2210904,Socorro do Piauí,PI,20.196172153248526,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002e0,205.194,2210938,Sussuapara,PI,88.96217126326044,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002e1,1587.296,2210953,Tamboril do Piauí,PI,142.65888024265703,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002e2,398.007,2210979,Tanque do Piauí,PI,124.16523873901352,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002e3,1391.293,2211001,Teresina,PI,1399.728620496236,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002e4,1170.742,2211100,União,PI,929.7485419706068,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002e5,8413.016,2211209,Uruçuí,PI,19041.699137788568,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002e6,1333.722,2211308,Valença do Piauí,PI,859.3360150085464,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002e7,450.429,2211357,Várzea Branca,PI,121.48822190068287,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002e8,236.453,2211407,Várzea Grande,PI,148.7320842724847,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002e9,341.974,2211506,Vera Mendes,PI,104.68295859398941,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ea,221.627,2211605,Vila Nova do Piauí,PI,53.13794281616207,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002eb,270.427,2211704,Wall Ferraz,PI,39.29269353027344,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ac4,813.42,3300100,Angra dos Reis,RJ,13.850511201889935,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ac5,94.542,3300159,Aperibé,RJ,0.029376973948759193,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ac6,638.276,3300209,Araruama,RJ,23.04052330932617,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ac7,110.724,3300225,Areal,RJ,6.877644093807444,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ac8,70.977,3300233,Armação dos Búzios,RJ,4.790552331542967,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ac9,152.106,3300258,Arraial do Cabo,RJ,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000aca,584.61,3300308,Barra do Piraí,RJ,15.318457562255857,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000acb,547.133,3300407,Barra Mansa,RJ,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000acc,78.985,3300456,Belford Roxo,RJ,4.048799810791018,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000acd,382.43,3300506,Bom Jardim,RJ,47.525132952880796,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ace,596.659,3300605,Bom Jesus do Itabapoana,RJ,8.959124670912791,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000acf,413.449,3300704,Cabo Frio,RJ,16.692620867919914,"{""type"":""MultiPoint"",""coordinates"":[]}"
