system:index,AREA_KM2,CD_MUN,NM_MUN,SIGLA_UF,mapbiomas_deforestation_2021,mapbiomas_deforestation_2022,.geo
00010000000000000351,383.066,5211404,Itauçu,GO,7.787373987606266,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000352,2447.014,5211503,Itumbiara,GO,40.61029973970301,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000353,1260.841,5211602,Ivolândia,GO,114.6899545588474,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000354,863.087,5211701,Jandaia,GO,5.933161699218747,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000355,1848.947,5211800,Jaraguá,GO,125.57313475262808,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000356,7178.792,5211909,Jataí,GO,198.65963333464978,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000357,528.783,5212006,Jaupaci,GO,25.238653493508735,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000358,115.211,5212055,Jesúpolis,GO,3.253705793816061,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000359,446.258,5212105,Joviânia,GO,1.816508884851792,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000035a,4092.34,5212204,Jussara,GO,479.90289896635267,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000035b,463.289,5212253,Lagoa Santa,GO,6.215607050158932,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000035c,476.137,5212303,Leopoldo de Bulhões,GO,42.41661655929265,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000035d,3962.107,5212501,Luziânia,GO,1172.0211329383312,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000035e,468.029,5212600,Mairipotaba,GO,8.874454959549244,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000035f,858.27,5212709,Mambaí,GO,670.3195185590611,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000360,1695.463,5212808,Mara Rosa,GO,555.976066897426,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000361,225.518,5212907,Marzagão,GO,43.37203823488722,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000362,1150.503,5212956,Matrinchã,GO,93.08011151673556,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000363,389.959,5213004,Maurilândia,GO,2.6387896118164065,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000364,1380.701,5213053,Mimoso de Goiás,GO,344.390942984427,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000365,2854.137,5213087,Minaçu,GO,1426.1351476452608,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000366,9042.844,5213103,Mineiros,GO,948.6730129107294,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000367,452.314,5213400,Moiporá,GO,20.204356887877225,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000368,3119.86,5213509,Monte Alegre de Goiás,GO,1668.7200198154342,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000369,2900.397,5213707,Montes Claros de Goiás,GO,128.5760222928393,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000036a,1869.581,5213756,Montividiu,GO,64.51115808411838,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000036b,1337.232,5213772,Montividiu do Norte,GO,756.5545627154172,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000036c,2846.299,5213806,Morrinhos,GO,162.42093173038253,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000036d,282.333,5213855,Morro Agudo de Goiás,GO,19.719948161262067,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000036e,684.882,5213905,Mossâmedes,GO,49.25856481119794,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000036f,1738.516,5214002,Mozarlândia,GO,105.72017500950275,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000370,2141.534,5214051,Mundo Novo,GO,116.79451500299193,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000371,955.069,5214101,Mutunópolis,GO,147.5956789572801,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000372,281.147,5214408,Nazário,GO,3.687762664794923,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000373,204.713,5214507,Nerópolis,GO,3.3625930427102473,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000374,9846.293,5214606,Niquelândia,GO,4324.467042292176,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000375,209.432,5214705,Nova América,GO,11.692051148825263,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000376,307.335,5214804,Nova Aurora,GO,8.43354748851103,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000377,7308.681,5214838,Nova Crixás,GO,1333.2860717946082,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000378,411.753,5214861,Nova Glória,GO,1.9010242797851564,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000379,625.625,5214879,Nova Iguaçu de Goiás,GO,109.0491302472521,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000037a,2136.725,5214903,Nova Roma,GO,939.5376479057793,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000037b,122.354,5215009,Nova Veneza,GO,1.373822381591797,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000037c,649.349,5215207,Novo Brasil,GO,15.543500488544538,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000037d,192.285,5215231,Novo Gama,GO,8.520576673799402,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000037e,1254.491,5215256,Novo Planalto,GO,93.50685619748573,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000037f,1971.265,5215306,Orizona,GO,142.79151578589347,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000380,208.804,5215405,Ouro Verde de Goiás,GO,27.40620958718694,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000381,411.318,5215504,Ouvidor,GO,33.75261002807618,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000382,3142.615,5215603,Padre Bernardo,GO,632.7551316866051,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000383,1318.047,5215652,Palestina de Goiás,GO,96.29210463563206,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000384,1537.196,5215702,Palmeiras de Goiás,GO,20.55793554778455,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000385,59.809,5215801,Palmelo,GO,0.5126982238769532,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000386,393.326,5215900,Palminópolis,GO,3.433095536367379,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000387,432.204,5216007,Panamá,GO,10.12023826904297,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000388,1153.415,5216304,Paranaiguara,GO,26.284630474733834,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000389,3786.578,5216403,Paraúna,GO,199.47002224145024,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000038a,1033.657,5216452,Perolândia,GO,35.25824918045344,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000038b,530.49,5216809,Petrolina de Goiás,GO,21.525971412138098,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000038c,906.048,5216908,Pilar de Goiás,GO,221.79263787899237,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000038d,2374.232,5217104,Piracanjuba,GO,79.6007914108695,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000038e,2045.088,5217203,Piranhas,GO,336.93434129849356,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000038f,2200.369,5217302,Pirenópolis,GO,1046.3089793635406,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000390,1077.641,5217401,Pires do Rio,GO,107.65113307538226,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000391,2558.924,5217609,Planaltina,GO,914.6884236952887,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000392,1434.289,5217708,Pontalina,GO,15.098451011699602,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000393,4825.287,5218003,Porangatu,GO,1201.6495731185137,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000394,606.262,5218052,Porteirão,GO,7.58242639770508,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000395,553.411,5218102,Portelândia,GO,86.23046000868858,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000396,2076.99,5218300,Posse,GO,1319.4729774319535,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000397,356.292,5218391,Professor Jamil,GO,8.313281543208106,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000398,3786.026,5218508,Quirinópolis,GO,85.73356400675455,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000399,268.291,5218607,Rialma,GO,1.3800968505859372,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000039a,157.379,5218706,Rianápolis,GO,14.055584356689453,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000039b,244.655,5218789,Rio Quente,GO,19.317360171520768,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000039c,8374.255,5218805,Rio Verde,GO,332.27214125059857,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000039d,750.659,5218904,Rubiataba,GO,20.575460770598767,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000039e,509.402,5219001,Sanclerlândia,GO,5.546691369078394,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000039f,140.957,5219100,Santa Bárbara de Goiás,GO,1.5351840927542892,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003a0,1109.007,5219209,Santa Cruz de Goiás,GO,66.65130446765376,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003a1,1164.186,5219258,Santa Fé de Goiás,GO,30.839399780273457,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003a2,1142.337,5219308,Santa Helena de Goiás,GO,5.200069421386719,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003a3,812.756,5219357,Santa Isabel,GO,49.65163981890514,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003a4,1357.197,5219407,Santa Rita do Araguaia,GO,231.54602929701906,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003a5,970.448,5219456,Santa Rita do Novo Destino,GO,184.9973847412112,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003a6,166.44,5219506,Santa Rosa de Goiás,GO,10.148496789550775,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003a7,789.544,5219605,Santa Tereza de Goiás,GO,250.85651262206943,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003a8,1206.6,5219704,Santa Terezinha de Goiás,GO,406.3547769494868,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003a9,450.336,5219712,Santo Antônio da Barra,GO,6.0337965373439415,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003aa,135.022,5219738,Santo Antônio de Goiás,GO,3.1965645343615963,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003ab,943.948,5219753,Santo Antônio do Descoberto,GO,73.20039077071847,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003ac,3335.999,5219803,São Domingos,GO,371.39451305297786,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003ad,416.535,5219902,São Francisco de Goiás,GO,18.911213185101673,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003ae,3334.455,5220009,São João d'Aliança,GO,1982.7090083333944,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003af,286.979,5220058,São João da Paraúna,GO,5.714381982661228,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003b0,829.62,5220108,São Luís de Montes Belos,GO,8.124188205973304,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003b1,583.832,5220157,São Luiz do Norte,GO,73.76245939941394,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003b2,6150.179,5220207,São Miguel do Araguaia,GO,816.2235993774909,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003b3,537.347,5220264,São Miguel do Passa Quatro,GO,27.63539636730719,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003b4,172.763,5220280,São Patrício,GO,0.6040055847167969,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003b5,415.015,5220405,São Simão,GO,3.979414593505859,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003b6,247.005,5220454,Senador Canedo,GO,9.678649122721351,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003b7,5521.774,5220504,Serranópolis,GO,462.04405209350443,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003b8,2349.924,5220603,Silvânia,GO,161.29157095686375,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003b9,346.811,5220686,Simolândia,GO,32.79799947320675,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003ba,1611.851,5220702,Sítio d'Abadia,GO,874.4012494378975,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003bb,205.665,5221007,Taquaral de Goiás,GO,2.2360476257324224,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003bc,784.793,5221080,Teresina de Goiás,GO,506.16930635081707,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003bd,107.407,5221197,Terezópolis de Goiás,GO,1.8023441772460933,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003be,284.034,5221304,Três Ranchos,GO,14.020594940185532,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003bf,712.69,5221403,Trindade,GO,7.896242931003946,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003c0,802.905,5221452,Trombas,GO,472.08639551836745,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003c1,482.317,5221502,Turvânia,GO,4.315246060862821,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003c2,935.659,5221551,Turvelândia,GO,11.422804962158205,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003c3,1154.305,5221577,Uirapuru,GO,396.3465092776042,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003c4,2142.484,5221601,Uruaçu,GO,399.5426597026508,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003c5,522.904,5221700,Uruana,GO,15.361218284600955,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003c6,623.821,5221809,Urutaí,GO,34.56210949821917,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003c7,61.488,5221858,Valparaíso de Goiás,GO,1.3757066650390624,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003c8,517.402,5221908,Varjão,GO,37.69204983125571,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003c9,954.115,5222005,Vianópolis,GO,28.440297565056294,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003ca,733.794,5222054,Vicentinópolis,GO,8.568896640170232,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003cb,1052.593,5222203,Vila Boa,GO,220.6430178596765,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003cc,2181.593,5222302,Vila Propício,GO,261.19190585650256,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000008a,11127.384,2100501,Alto Parnaíba,MA,4525.663653901876,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000008b,4369.159,2112001,Tasso Fragoso,MA,6279.652621419225,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000091,880.461,3100104,Abadia dos Dourados,MG,25.882673046970734,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000092,1817.067,3100203,Abaeté,MG,110.42616406860351,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000093,492.167,3100708,Água Comprida,MG,17.65094339025161,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000094,232.091,3100807,Aguanil,MG,30.855817980957102,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000095,58.01,3101409,Albertina,MG,3.5659922363281256,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000096,850.446,3101607,Alfenas,MG,51.84813119212425,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000097,460.685,3101904,Alpinópolis,MG,13.718141528320322,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000098,362.01,3102001,Alterosa,MG,15.440162081538196,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000099,469.396,3102605,Andradas,MG,26.06401110229493,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000009a,2729.777,3103504,Araguari,MG,70.8686479369399,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000009b,294.354,3103751,Araporã,MG,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000009c,173.894,3103801,Arapuá,MG,2.245696394832836,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000009d,245.522,3103900,Araújos,MG,5.219476953125,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000009e,1164.062,3104007,Araxá,MG,22.080439796860638,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000009f,162.875,3104106,Arceburgo,MG,8.424802636718741,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000a0,509.873,3104205,Arcos,MG,12.153010208453015,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000a1,283.124,3104304,Areado,MG,11.928469378662093,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000a2,5279.419,3104502,Arinos,MG,2483.2171694162366,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000a3,1455.819,3105103,Bambuí,MG,36.70529773171817,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000a4,47.266,3105301,Bandeira do Sul,MG,3.4948068847656257,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000a5,458.948,3107000,Biquinhas,MG,8.216030360801547,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000a6,860.669,3107109,Boa Esperança,MG,12.451476953125006,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000a7,1213.546,3107406,Bom Despacho,MG,44.145591733039396,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000a8,208.349,3107604,Bom Jesus da Penha,MG,9.02896883544922,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000a9,229.845,3107901,Bom Repouso,MG,13.989975561523433,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000aa,1850.487,3108206,Bonfinópolis de Minas,MG,314.050285800159,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000ab,301.108,3108305,Borda da Mata,MG,13.42930758056641,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000ac,334.089,3108404,Botelhos,MG,22.5587923400879,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000ad,2509.694,3108552,Brasilândia de Minas,MG,250.96723195123423,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000ae,367.688,3108909,Brazópolis,MG,4.361045948821424,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000af,356.15,3109105,Bueno Brandão,MG,16.334267095731846,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000b0,5225.186,3109303,Buritis,MG,1311.1879732204945,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
