system:index,AREA_KM2,CD_MUN,NM_MUN,SIGLA_UF,sum,.geo
000100000000000003b5,415.015,5220405,São Simão,GO,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003b6,247.005,5220454,Senador Canedo,GO,11.318394307191136,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003b7,5521.774,5220504,Serranópolis,GO,86.07301720672032,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003b8,2349.924,5220603,Silvânia,GO,3092.2081310366275,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003b9,346.811,5220686,Simolândia,GO,1731.959472427495,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003ba,1611.851,5220702,Sítio d'Abadia,GO,8220.43571244771,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003bb,205.665,5221007,Taquaral de Goiás,GO,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003bc,784.793,5221080,Teresina de Goiás,GO,46368.433296229916,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003bd,107.407,5221197,Terezópolis de Goiás,GO,9.242236091883035,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003be,284.034,5221304,Três Ranchos,GO,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003bf,712.69,5221403,Trindade,GO,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003c0,802.905,5221452,Trombas,GO,1785.144916397166,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003c1,482.317,5221502,Turvânia,GO,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003c2,935.659,5221551,Turvelândia,GO,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003c3,1154.305,5221577,Uirapuru,GO,2330.516622182784,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003c4,2142.484,5221601,Uruaçu,GO,6274.296431864261,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003c5,522.904,5221700,Uruana,GO,0.5347997359690946,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003c6,623.821,5221809,Urutaí,GO,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003c7,61.488,5221858,Valparaíso de Goiás,GO,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003c8,517.402,5221908,Varjão,GO,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003c9,954.115,5222005,Vianópolis,GO,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003ca,733.794,5222054,Vicentinópolis,GO,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003cb,1052.593,5222203,Vila Boa,GO,76.90220496189501,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003cc,2181.593,5222302,Vila Propício,GO,13503.083745903032,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000008a,11127.384,2100501,Alto Parnaíba,MA,361510.3642674945,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000008b,4369.159,2112001,Tasso Fragoso,MA,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000091,880.461,3100104,Abadia dos Dourados,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000092,1817.067,3100203,Abaeté,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000093,492.167,3100708,Água Comprida,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000094,232.091,3100807,Aguanil,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000095,58.01,3101409,Albertina,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000096,850.446,3101607,Alfenas,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000097,460.685,3101904,Alpinópolis,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000098,362.01,3102001,Alterosa,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000099,469.396,3102605,Andradas,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000009a,2729.777,3103504,Araguari,MG,4315.356569514021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000009b,294.354,3103751,Araporã,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000009c,173.894,3103801,Arapuá,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000009d,245.522,3103900,Araújos,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000009e,1164.062,3104007,Araxá,MG,45.56133695503984,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000009f,162.875,3104106,Arceburgo,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000a0,509.873,3104205,Arcos,MG,333.52097305410416,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000a1,283.124,3104304,Areado,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000a2,5279.419,3104502,Arinos,MG,26320.360375967328,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000a3,1455.819,3105103,Bambuí,MG,2238.685696223231,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000a4,47.266,3105301,Bandeira do Sul,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000a5,458.948,3107000,Biquinhas,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000a6,860.669,3107109,Boa Esperança,MG,6002.142027363526,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000a7,1213.546,3107406,Bom Despacho,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000a8,208.349,3107604,Bom Jesus da Penha,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000a9,229.845,3107901,Bom Repouso,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000aa,1850.487,3108206,Bonfinópolis de Minas,MG,3088.329478582247,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000ab,301.108,3108305,Borda da Mata,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000ac,334.089,3108404,Botelhos,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000ad,2509.694,3108552,Brasilândia de Minas,MG,8350.368221999543,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000ae,367.688,3108909,Brazópolis,MG,23.471623291949086,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000af,356.15,3109105,Bueno Brandão,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000b0,5225.186,3109303,Buritis,MG,27179.637362899408,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000b1,7218.401,3109402,Buritizeiro,MG,26500.631291385573,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000b2,1033.055,3109451,Cabeceira Grande,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000b3,368.206,3109501,Cabo Verde,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000b4,304.243,3109709,Cachoeira de Minas,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000b5,203.07,3109808,Cachoeira Dourada,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000b6,711.414,3110301,Caldas,MG,48.45884226864099,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000b7,223.001,3110400,Camacho,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000b8,528.688,3110509,Camanducaia,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000b9,244.567,3110608,Cambuí,MG,3.3088007202148453,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000ba,246.38,3110707,Cambuquira,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000bb,335.587,3110905,Campanha,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000bc,577.843,3111002,Campestre,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000bd,3650.749,3111101,Campina Verde,MG,17558.57924084555,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000be,528.225,3111200,Campo Belo,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000bf,275.426,3111309,Campo do Meio,MG,1239.707574786372,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000c0,1264.245,3111408,Campo Florido,MG,6534.695279546644,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000c1,710.645,3111507,Campos Altos,MG,1708.592713368081,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000c2,769.504,3111606,Campos Gerais,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000c3,843.599,3111804,Canápolis,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000c4,212.721,3111903,Cana Verde,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000c5,720.512,3112000,Candeias,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000c6,297.937,3112406,Capetinga,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000c7,620.716,3112604,Capinópolis,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000c8,521.802,3112802,Capitólio,MG,9852.70597590019,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000c9,181.009,3113602,Careaçu,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000ca,506.333,3113909,Carmo da Cachoeira,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000cb,357.178,3114006,Carmo da Mata,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000cc,322.285,3114105,Carmo de Minas,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000cd,1307.862,3114303,Carmo do Paranaíba,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000ce,1065.685,3114402,Carmo do Rio Claro,MG,19.60898022717051,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000cf,2063.462,3114550,Carneirinho,MG,4.172245964427276,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000d0,81.101,3114709,Carvalhópolis,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000d1,367.308,3115003,Cascalho Rico,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000d2,665.802,3115102,Cássia,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000d3,283.211,3115607,Cedro do Abaeté,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000d4,322.385,3115805,Centralina,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000d5,3255.189,3116159,Chapada Gaúcha,MG,98635.49034406783,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000d6,227.627,3116407,Claraval,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000d7,1041.047,3116902,Comendador Gomes,MG,1945.4788320007497,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000d8,352.521,3117108,Conceição da Aparecida,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000d9,102.206,3117207,Conceição das Pedras,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000da,1340.25,3117306,Conceição das Alagoas,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000db,180.236,3117801,Conceição dos Ouros,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000dc,205.125,3117900,Congonhal,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000dd,618.363,3118205,Conquista,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000de,89.122,3118502,Consolação,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000df,296.163,3118700,Coqueiral,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000e0,179.543,3119005,Cordislândia,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000e1,3313.313,3119302,Coromandel,MG,2855.7152525066176,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000e2,657.425,3119807,Córrego Danta,MG,32.86159351454794,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000e3,123.651,3119906,Córrego do Bom Jesus,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000e4,101.112,3119955,Córrego Fundo,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000e5,628.434,3120201,Cristais,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000e6,311.33,3120508,Cristina,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000e7,187.446,3120706,Cruzeiro da Fortaleza,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000e8,408.473,3121100,Delfim Moreira,MG,56.580259889538304,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000e9,1378.423,3121209,Delfinópolis,MG,56528.2711429216,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000ea,102.784,3121258,Delta,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000eb,708.115,3122306,Divinópolis,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000ec,216.955,3122405,Divisa Nova,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000ed,817.383,3122470,Dom Bosco,MG,2785.4247559568007,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000ee,113.921,3122801,Dom Viçoso,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000ef,1111.202,3123205,Dores do Indaiá,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000f0,152.912,3123403,Doresópolis,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000f1,312.878,3123502,Douradoquara,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000f2,499.537,3123601,Elói Mendes,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000f3,263.879,3124401,Espírito Santo do Dourado,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000f4,243.872,3124500,Estiva,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000f5,635.981,3124708,Estrela do Indaiá,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000f6,822.454,3124807,Estrela do Sul,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000f7,244.575,3125101,Extrema,MG,51.44027442626918,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000f8,86.024,3125200,Fama,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000f9,1554.627,3125705,Felixlândia,MG,915.1230020334394,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000fa,1501.915,3126109,Formiga,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000fb,3686.004,3126208,Formoso,MG,108852.01431952318,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000fc,218.792,3126307,Fortaleza de Minas,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000fd,199.987,3127008,Fronteira,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000fe,2426.965,3127107,Frutal,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000ff,187.353,3127404,Gonçalves,MG,4.095959161376952,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000100,193.141,3127909,Grupiara,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000101,934.345,3128105,Guapé,MG,1816.2711555912445,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000102,294.828,3128303,Guaranésia,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000103,2068.808,3128600,Guarda-Mor,MG,2001.767654614277,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000104,286.398,3128709,Guaxupé,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000105,366.833,3128907,Guimarânia,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000106,1849.137,3129103,Gurinhatã,MG,4156.502964507658,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000107,153.95,3129202,Heliodora,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000108,2704.132,3129509,Ibiá,MG,5093.593720705446,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000109,874.76,3129608,Ibiaí,MG,1861.443213281246,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000010a,562.095,3129707,Ibiraci,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000010b,68.316,3129905,Ibitiúra de Minas,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000010c,628.2,3130309,Iguatama,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000010d,376.341,3130507,Ilicínea,MG,13.239317783897251,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000010e,149.611,3130606,Inconfidentes,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000010f,830.03,3130705,Indianópolis,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000110,466.02,3131406,Ipiaçu,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000111,298.195,3131505,Ipuiúna,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000112,356.264,3131604,Iraí de Minas,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000113,294.835,3132404,Itajubá,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000114,243.714,3132909,Itamogi,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000115,1802.438,3133402,Itapagipe,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000116,1040.519,3133501,Itapecerica,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000117,177.347,3133600,Itapeva,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000118,153.421,3133758,Itaú de Minas,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000119,2598.046,3134202,Ituiutaba,MG,5759.185087299412,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000011a,1404.663,3134400,Iturama,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000011b,409.229,3134806,Jacuí,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000011c,347.667,3134905,Jacutinga,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000011d,172.141,3135308,Japaraíba,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000011e,153.852,3135902,Jesuânia,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000011f,10727.097,3136306,João Pinheiro,MG,49533.4654749083,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000120,220.353,3136900,Juruaia,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000121,1474.562,3137106,Lagamar,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000122,439.984,3137205,Lagoa da Prata,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000123,840.92,3137502,Lagoa Formosa,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000124,1236.301,3137536,Lagoa Grande,MG,14213.773586781763,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000125,213.11,3137809,Lambari,MG,224.31737056884947,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000126,3204.217,3138104,Lassance,MG,45.41770869992726,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000127,564.744,3138203,Lavras,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000128,352.005,3138302,Leandro Ferreira,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000129,1317.153,3138625,Limeira do Oeste,MG,6187.525583993627,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000012a,1171.659,3138807,Luz,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000012b,585.958,3139003,Machado,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000012c,202.898,3139904,Maria da Fé,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000012d,107.902,3140407,Marmelópolis,MG,16.89637063706342,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000012e,1058.418,3140506,Martinho Campos,MG,4241.915317651841,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000012f,260.957,3141207,Matutina,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000130,946.437,3141306,Medeiros,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000131,202.705,3142403,Moema,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000132,216.54,3142601,Monsenhor Paulo,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000133,2595.957,3142809,Monte Alegre de Minas,MG,417.8624163509143,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000134,421.283,3143005,Monte Belo,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000135,1343.035,3143104,Monte Carmelo,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000136,594.632,3143203,Monte Santo de Minas,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000137,291.594,3143401,Monte Sião,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000138,2084.275,3143500,Morada Nova de Minas,MG,1428.8158866150397,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000139,191.564,3143807,Munhoz,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000013a,409.948,3144102,Muzambinho,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000013b,468.66,3144375,Natalândia,MG,5682.142575907796,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000013c,188.719,3144409,Natércia,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000013d,582.553,3144607,Nepomuceno,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000013e,1111.011,3145000,Nova Ponte,MG,453.03478367920303,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000013f,390.152,3145109,Nova Resende,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000140,282.472,3145208,Nova Serrana,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000141,54.633,3145505,Olímpio Noronha,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000142,533.714,3146008,Ouro Fino,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000143,637.309,3146404,Paineiras,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000144,421.862,3146503,Pains,MG,26.538677312011846,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000145,8231.029,3147006,Paracatu,MG,47333.35777895423,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000146,424.296,3147204,Paraguaçu,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000147,331.238,3147303,Paraisópolis,MG,235.47123498535,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000148,1338.07,3147907,Passos,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000149,3190.456,3148004,Patos de Minas,MG,2303.402784566931,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000014a,2874.344,3148103,Patrocínio,MG,2389.966245379782,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000014b,347.92,3148905,Pedra do Indaiá,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000014c,217.989,3149101,Pedralva,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000014d,357.891,3149200,Pedrinópolis,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000014e,249.322,3149705,Perdigão,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000014f,2451.112,3149804,Perdizes,MG,6316.835456235813,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000150,270.657,3149903,Perdões,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000151,414.969,3150505,Pimenta,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000152,1228.736,3150570,Pintópolis,MG,5408.162588060901,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000153,337.98,3150703,Pirajuba,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000154,203.619,3150901,Piranguçu,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000155,124.803,3151008,Piranguinho,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000156,569.636,3151404,Pitangui,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000157,902.468,3151503,Piumhi,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000158,317.52,3151602,Planura,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000159,474.244,3151701,Poço Fundo,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000015a,546.958,3151800,Poços de Caldas,MG,271.63954301757764,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000015b,2551.074,3152006,Pompéu,MG,9924.612187144714,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000015c,602.799,3152131,Ponto Chique,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000015d,542.797,3152501,Pouso Alegre,MG,46.76437609863254,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000015e,4847.544,3152808,Prata,MG,10911.787558072729,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000015f,215.516,3152907,Pratápolis,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000160,622.478,3153004,Pratinha,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
