Ano,Regiao,Uf Sigla,Municipio Primario,Nome Conflito,Data,Numero De Pessoas,Tipo De Violencia,Categoria Causou Acao,Categoria Sofreu Acao,Categoria Vitima Violencia,Eixos De Violencia,Genero,Idade,Identidade De Genero,Orientacao Sexual,Raca Cor,Municipios Vitima,Lugar
2018,Sul,PR,Santa Helena (PR),T. I. Ava Guarani/Tekoha Mokoi Joegua - Dois Irmãos/Itaipu Binacional ,03/14/2018,1,"Prisão, Agressão, Ameaça de Morte",Hidrelétrica,Indígenas,Indígenas,Terra,M - Masculino,A,,,Indígena,Santa Helena (PR),"Refúgio Biológico de Santa Helena, Refúgio Biológico de Santa Helena, Antiga área indígena-atual área da Itaipu"
2018,Sul,PR,Santa Helena (PR),T. I. Ava Guarani/Tekoha Mokoi Joegua - Dois Irmãos/Itaipu Binacional ,03/14/2018,1,"Prisão, Agressão, Ameaça de Morte",Hidrelétrica,Indígenas,Indígenas,Terra,M - Masculino,A,,,Indígena,Santa Helena (PR),"Refúgio Biológico de Santa Helena, Refúgio Biológico de Santa Helena, Refúgio Biológico de Santa Helena"
2018,Sul,RS,Marau (RS),Área do DNIT/Retomada Kaingang/Fazenda da Brigada Militar,02/15/2018,1,Tentativa de Assassinato,Policial militar,Indígenas,Indígenas,Terra,M - Masculino,A,,,Indígena,Marau (RS),Área do DINT 
2018,Sul,RS,Marau (RS),Área do DNIT/Retomada Kaingang/Fazenda da Brigada Militar,02/15/2018,1,Tentativa de Assassinato,Policial militar,Indígenas,Indígenas,Terra,M - Masculino,81,,,Indígena,Marau (RS),Área do DINT 
2018,Sul,RS,Marau (RS),Área do DNIT/Retomada Kaingang/Fazenda da Brigada Militar,02/15/2018,1,Ferimento,Policial militar,Indígenas,Indígenas,Terra,M - Masculino,A,,,Indígena,Marau (RS),Área do DNIT
2019,Centro-Oeste,GO,Campinaçu (GO),Faz. Boa Sorte/Palmeiras do Maranhão/ Córrego da Vaca,06/11/2019,1,Agressão,Fazendeiro,Posseiro,Sem Terra,Terra,M - Masculino,,,,,Campinaçu (GO),Fazenda Boa Sorte
2019,Centro-Oeste,GO,Campinaçu (GO),Faz. Boa Sorte/Palmeiras do Maranhão/ Córrego da Vaca,06/11/2019,1,Agressão,Fazendeiro,Posseiro,Sem Terra,Terra,F -  Feminino,,,,,Campinaçu (GO),Fazenda Boa Sorte
2019,Centro-Oeste,GO,Campinaçu (GO),Faz. Boa Sorte/Palmeiras do Maranhão/ Córrego da Vaca,06/11/2019,1,Agressão,Fazendeiro,Posseiro,Sem Terra,Terra,M - Masculino,,,,,Campinaçu (GO),Fazenda Boa Sorte
2019,Centro-Oeste,GO,Campinaçu (GO),Faz. Boa Sorte/Palmeiras do Maranhão/ Córrego da Vaca,06/11/2019,1,Agressão,Fazendeiro,Posseiro,Sem Terra,Terra,M - Masculino,,,,,Campinaçu (GO),Fazenda Boa Sorte
2019,Centro-Oeste,GO,Campinaçu (GO),Faz. Boa Sorte/Palmeiras do Maranhão/ Córrego da Vaca,06/11/2019,1,Agressão,Fazendeiro,Posseiro,Sem Terra,Terra,F -  Feminino,,,,,Campinaçu (GO),Fazenda Boa Sorte
2019,Centro-Oeste,GO,Campinaçu (GO),Faz. Boa Sorte/Palmeiras do Maranhão/ Córrego da Vaca,06/11/2019,1,Agressão,Fazendeiro,Posseiro,Sem Terra,Terra,M - Masculino,,,,,Campinaçu (GO),Fazenda Boa Sorte
2019,Centro-Oeste,GO,Campinaçu (GO),Faz. Boa Sorte/Palmeiras do Maranhão/ Córrego da Vaca,06/11/2019,1,Agressão,Fazendeiro,Posseiro,Sem Terra,Terra,M - Masculino,,,,,Campinaçu (GO),Fazenda Boa Sorte
2019,Centro-Oeste,GO,Campinaçu (GO),Faz. Boa Sorte/Palmeiras do Maranhão/ Córrego da Vaca,06/11/2019,1,Agressão,Fazendeiro,Posseiro,Sem Terra,Terra,M - Masculino,,,,,Campinaçu (GO),Fazenda Boa Sorte
2019,Centro-Oeste,GO,Campinaçu (GO),Faz. Boa Sorte/Palmeiras do Maranhão/ Córrego da Vaca,06/11/2019,1,Agressão,Fazendeiro,Posseiro,Sem Terra,Terra,F -  Feminino,,,,,Campinaçu (GO),Fazenda Boa Sorte
2019,Centro-Oeste,GO,Campinaçu (GO),Faz. Boa Sorte/Palmeiras do Maranhão/ Córrego da Vaca,06/11/2019,1,Agressão,Fazendeiro,Posseiro,Sem Terra,Terra,M - Masculino,,,,,Campinaçu (GO),Fazenda Boa Sorte
2019,Centro-Oeste,MS,Caarapó (MS),T. I. Guyraroká,03/06/2019,1,Ameaça de Morte,Fazendeiro,Indígenas,Indígenas,Terra,M - Masculino,A,,,Indígena,Caarapó (MS),TI Guyraroká
2019,Centro-Oeste,MS,Caarapó (MS),T. I. Guyraroká,05/09/2019,2,Contaminação por agrotóxico,Fazendeiro,Indígenas,Indígenas,Terra,M - Masculino,17,,,Indígena,Caarapó (MS),T. I. Guyraroká
2019,Centro-Oeste,MS,Caarapó (MS),T. I. Guyraroká,05/09/2019,4,Contaminação por agrotóxico,Fazendeiro,Indígenas,Indígenas,Terra,M - Masculino,2,,,Indígena,Caarapó (MS),T. I. Guyraroká 
2019,Centro-Oeste,MS,Dois Irmãos do Buriti (MS),Acamp. às Margens da BR-262,04/30/2019,1,Ameaça de Morte,Fazendeiro,Sem Terra,Sem Terra,Terra,M - Masculino,A,,,,Dois Irmãos do Buriti (MS),Acamp. às margens da BR-262
2019,Centro-Oeste,MS,Dois Irmãos do Buriti (MS),Acamp. às Margens da BR-262,04/30/2019,1,Ameaça de Morte,Fazendeiro,Sem Terra,Sem Terra,Terra,F -  Feminino,A,,,,Dois Irmãos do Buriti (MS),Acamp. às Margens da BR-262
2019,Centro-Oeste,MT,Chapada dos Guimarães (MT),Gleba/Assent. Jangada Roncador,04/19/2019,1,Assassinato,Fazendeiro,Assentado,Assentado,Terra,M - Masculino,59,,,,Chapada dos Guimarães (MT),Gleba/Assent. Jangada Roncador
2019,Centro-Oeste,MT,Colniza (MT),Faz. Bauru/Magali/Acamp. Gleba União,01/05/2019,1,"Tentativa de Assassinato, Ferimento",Grileiro,Posseiro,Posseiro,Terra,M - Masculino,A,,,,Colniza (MT),"Faz. Bauru/Magali, Faz. Bauru/Magali"
2019,Centro-Oeste,MT,Colniza (MT),Faz. Bauru/Magali/Acamp. Gleba União,01/05/2019,1,"Tentativa de Assassinato, Ferimento",Grileiro,Posseiro,Posseiro,Terra,M - Masculino,A,,,,Colniza (MT),"Faz. Bauru/Magali, Faz. Bauru/Magali"
2019,Centro-Oeste,MT,Colniza (MT),Faz. Bauru/Magali/Acamp. Gleba União,01/05/2019,1,"Tentativa de Assassinato, Ferimento",Grileiro,Posseiro,Posseiro,Terra,M - Masculino,A,,,,Colniza (MT),"Faz. Bauru/Magali, Faz. Bauru/Magali"
2019,Centro-Oeste,MT,Colniza (MT),Faz. Bauru/Magali/Acamp. Gleba União,01/05/2019,1,"Tentativa de Assassinato, Ferimento",Grileiro,Posseiro,Posseiro,Terra,M - Masculino,A,,,,Colniza (MT),"Faz. Bauru/Magali, Faz. Bauru/Magali"
2019,Centro-Oeste,MT,Colniza (MT),Faz. Bauru/Magali/Acamp. Gleba União,01/05/2019,1,"Tentativa de Assassinato, Ferimento",Grileiro,Posseiro,Posseiro,Terra,M - Masculino,A,,,,Colniza (MT),"Faz. Bauru/Magali, Faz. Bauru/Magali"
2019,Centro-Oeste,MT,Colniza (MT),Faz. Bauru/Magali/Acamp. Gleba União,01/05/2019,1,Assassinato,Grileiro,Posseiro,Posseiro,Terra,M - Masculino,38,,,,Colniza (MT),Faz. Bauru/Magali
2019,Centro-Oeste,MT,Colniza (MT),Faz. Bauru/Magali/Acamp. Gleba União,01/05/2019,1,"Tentativa de Assassinato, Ferimento",Grileiro,Posseiro,Posseiro,Terra,M - Masculino,A,,,,Colniza (MT),"Faz. Bauru/Magali, Faz. Bauru/Magali"
2019,Centro-Oeste,MT,Colniza (MT),Faz. Bauru/Magali/Acamp. Gleba União,01/05/2019,1,"Tentativa de Assassinato, Ferimento",Grileiro,Posseiro,Posseiro,Terra,M - Masculino,A,,,,Colniza (MT),"Faz. Bauru/Magali, Faz. Bauru/Magali"
2019,Centro-Oeste,MT,Colniza (MT),Faz. Bauru/Magali/Acamp. Gleba União,01/05/2019,1,"Tentativa de Assassinato, Ferimento",Grileiro,Posseiro,Posseiro,Terra,M - Masculino,A,,,,Colniza (MT),"Faz. Bauru/Magali, Faz. Bauru/Magali"
2019,Centro-Oeste,MT,Colniza (MT),Faz. Bauru/Magali/Acamp. Gleba União,01/05/2019,1,"Tentativa de Assassinato, Ferimento",Grileiro,Posseiro,Posseiro,Terra,M - Masculino,A,,,,Colniza (MT),"Faz. Bauru/Magali, Faz. Bauru/Magali"
2019,Centro-Oeste,MT,Colniza (MT),Faz. Bauru/Magali/Acamp. Gleba União,01/12/2019,1,Ameaça de Morte,Grileiro,Posseiro,Posseiro,Terra,M - Masculino,42,,,,Colniza (MT),Fazenda Bauru/Magali
2019,Centro-Oeste,MT,Colniza (MT),Faz. Bauru/Magali/Acamp. Gleba União,02/19/2019,1,"Tentativa de Assassinato, Ameaça de Morte",Grileiro,Posseiro,Posseiro,Terra,M - Masculino,,,,,Colniza (MT),"Colniza, Colniza"
2019,Centro-Oeste,MT,Colniza (MT),Resex Guariba-Roosevelt,03/31/2019,1,Ameaça de Morte,Madeireiro,Extrativista,Extrativista,Terra,M - Masculino,,,,,Aripuanã (MT),Resex Guariba-Roosevelt
2019,Centro-Oeste,MT,Colniza (MT),Resex Guariba-Roosevelt,03/31/2019,1,Ameaça de Morte,Madeireiro,Extrativista,Extrativista,Terra,M - Masculino,,,,,Aripuanã (MT),Resex Guariba-Roosevelt
2019,Centro-Oeste,MT,Cotriguaçu (MT),P. A. Juruena,06/30/2019,1,Ameaça de Morte,Grileiro,Assentado,Assentado,Terra,M - Masculino,,,,,Cotriguaçu (MT),P.A. Juruena
2019,Centro-Oeste,MT,Nova Ubiratã (MT),Parque Indígena do Xingu,04/30/2019,1,Morte em conseqüência,Governo federal,Indígenas,Criança,Terra,F -  Feminino,M,,,,Querência (MT),UPA de Sinop
2019,Centro-Oeste,MT,Nova Ubiratã (MT),Parque Indígena do Xingu,04/30/2019,1,Morte em conseqüência,Governo federal,Indígenas,Criança,Terra,F -  Feminino,M,,,,Querência (MT),Hospital Geral de Cuiabá
2019,Centro-Oeste,MT,Nova Ubiratã (MT),Parque Indígena do Xingu,04/30/2019,1,Morte em conseqüência,Governo federal,Indígenas,Criança,Terra,M - Masculino,M,,,,Querência (MT),Colíder
2019,Nordeste,BA,Boa Vista do Tupim (BA),Faz. Santa Fé/Itapiroca/Acamp. Mãe Terra ,02/23/2019,1,"Prisão, Ameaça de Morte",Fazendeiro,Sem Terra,Sem Terra,Terra,M - Masculino,A,,,,Boa Vista do Tupim (BA),"Acamp. Mãe Terra/Faz. Santa Fé , Acamp. Mãe Terra/Faz. Santa Fé "
2019,Nordeste,BA,Boa Vista do Tupim (BA),Faz. Santa Fé/Itapiroca/Acamp. Mãe Terra ,02/24/2019,1,Prisão,Fazendeiro,Sem Terra,Sem Terra,Terra,M - Masculino,A,,,,Boa Vista do Tupim (BA),Acamp. Mãe Terra/Faz. Santa Fé 
2019,Nordeste,BA,Brotas de Macaúbas (BA),Comunidade Mangabeira,01/30/2019,1,Ameaça de Morte,Empresário,Camponês de fundo e fecho de pasto,Dirigente sindical,Terra,F -  Feminino,A,,,,Brotas de Macaúbas (BA),Sintraf (ameaças via telefone e redes sociais in box)
2019,Nordeste,BA,Brotas de Macaúbas (BA),Comunidade Mangabeira,01/30/2019,1,Ameaça de Morte,Empresário,Camponês de fundo e fecho de pasto,Presidente de STR,Terra,F -  Feminino,A,,,,Brotas de Macaúbas (BA),Sintraf
2019,Nordeste,BA,Brotas de Macaúbas (BA),Comunidade Mangabeira,01/30/2019,1,Ameaça de Morte,Empresário,Camponês de fundo e fecho de pasto,Camponês de fundo e fecho de pasto,Terra,F -  Feminino,A,,,,Brotas de Macaúbas (BA),Ameaças via telefone
2019,Nordeste,BA,Cachoeira (BA),Terreiro Icimimó/Terra Vermelha,02/28/2019,1,Ameaça de Morte,Empresário,Outros,Outros,Terra,M - Masculino,A,,,,Cachoeira (BA),Terreiro Icimimó
2019,Nordeste,BA,Caravelas (BA),Resex Cassurubá,01/29/2019,1,Assassinato,Empresário,Pescador,Ambientalista,Água,F -  Feminino,59,,,,Nova Viçosa (BA),Ilha da Barra Velha (Nova Viçosa)
2019,Nordeste,BA,Formosa do Rio Preto (BA),Com. Cachoeira/Condomínio Estrondo,01/31/2019,1,Tentativa de Assassinato,Empresário,Camponês de fundo e fecho de pasto,Camponês de fundo e fecho de pasto,Terra,M - Masculino,A,,,,Formosa do Rio Preto (BA),Comunidade Cachoeira
2019,Nordeste,BA,Formosa do Rio Preto (BA),Com. Cachoeira/Condomínio Estrondo,01/31/2019,1,Tentativa de Assassinato,Empresário,Camponês de fundo e fecho de pasto,Camponês de fundo e fecho de pasto,Terra,M - Masculino,A,,,,Formosa do Rio Preto (BA),Comunidade Cachoeira 
2019,Nordeste,BA,Formosa do Rio Preto (BA),Com. Cachoeira/Condomínio Estrondo,04/07/2019,1,Prisão,Empresário,Camponês de fundo e fecho de pasto,Camponês de fundo e fecho de pasto,Terra,M - Masculino,A,,,,Formosa do Rio Preto (BA),Comunidade Cachoeira
2019,Nordeste,BA,Itaberaba (BA),Faz. Santa Maria/Acamp. Olga Benário ,04/27/2019,1,Intimidação,Fazendeiro,Sem Terra,Agente pastoral,Terra,M - Masculino,A,,,,Ruy Barbosa (BA),"Escritório da CPT, em Ruy Barbosa "
2019,Nordeste,BA,Itaberaba (BA),Faz. Santa Maria/Acamp. Olga Benário ,05/14/2019,3,Prisão,Fazendeiro,Sem Terra,Sem Terra,Terra,M - Masculino,A,,,,Itaberaba (BA),Fazenda Santa Maria 
2019,Nordeste,BA,Muquém de São Francisco (BA),Com. Quilombola Fazenda Grande,03/21/2019,1,"Ameaça de Morte, Cárcere privado",Fazendeiro,Quilombola,Quilombola,Terra,F -  Feminino,A,,,Preta,Muquém de São Francisco (BA),"Com. Quilombola Fazenda Grande, Com. Quilombola Fazenda Grande"
2019,Nordeste,BA,Muquém de São Francisco (BA),Com. Quilombola Fazenda Grande,03/21/2019,1,"Ameaça de Morte, Cárcere privado",Fazendeiro,Quilombola,Quilombola,Terra,M - Masculino,A,,,Preta,Muquém de São Francisco (BA),"Com. Quilombola Fazenda Grande, Com. Quilombola Fazenda Grande"
2019,Nordeste,BA,Una (BA),Serra do Padeiro/Serra de Trempes/Povo Tupinambá,02/08/2019,1,Ameaça de Morte,Fazendeiro,Indígenas,Indígenas,Terra,M - Masculino,44,,,Indígena,Buerarema (BA),Aldeia Serra do Padeiro
2019,Nordeste,BA,Una (BA),Serra do Padeiro/Serra de Trempes/Povo Tupinambá,02/08/2019,1,Ameaça de Morte,Fazendeiro,Indígenas,Indígenas,Terra,F -  Feminino,A,,,Indígena,Buerarema (BA),Aldeia Serra do Padeiro 
2019,Nordeste,BA,Una (BA),Serra do Padeiro/Serra de Trempes/Povo Tupinambá,02/08/2019,1,Ameaça de Morte,Fazendeiro,Indígenas,Indígenas,Terra,M - Masculino,A,,,Indígena,Buerarema (BA),Aldeia Serra do Padeiro
2019,Nordeste,BA,Una (BA),Serra do Padeiro/Serra de Trempes/Povo Tupinambá,02/08/2019,1,Ameaça de Morte,Fazendeiro,Indígenas,Indígenas,Terra,M - Masculino,A,,,Indígena,Buerarema (BA),Aldeia Serra do Padeiro
2019,Nordeste,BA,Una (BA),Serra do Padeiro/Serra de Trempes/Povo Tupinambá,02/08/2019,1,Ameaça de Morte,Fazendeiro,Indígenas,Indígenas,Terra,M - Masculino,A,,,Indígena,Buerarema (BA),Aldeia Serra do Padeiro
2019,Nordeste,BA,Una (BA),Serra do Padeiro/Serra de Trempes/Povo Tupinambá,02/08/2019,1,Ameaça de Morte,Fazendeiro,Indígenas,Indígenas,Terra,F -  Feminino,18,,,Indígena,Buerarema (BA),Aldeia Serra do Padeiro 
2019,Nordeste,MA,Amarante do Maranhão (MA),Comunidade Belo Monte 3,05/15/2019,1,Ameaça de Morte,Fazendeiro,Assentado,Assentado,Terra,M - Masculino,A,,,,Amarante do Maranhão (MA),Comunidade Belo Monte III
2019,Nordeste,MA,Arari (MA),Povoado Cedro,02/28/2019,1,Prisão,Fazendeiro,Posseiro,Posseiro,Terra,M - Masculino,A,,,,Arari (MA),Comunidade Cedro
2019,Nordeste,MA,Arari (MA),Povoado Cedro,02/28/2019,1,Prisão,Fazendeiro,Posseiro,Posseiro,Terra,M - Masculino,A,,,,Arari (MA),Comunidade Cedro
2019,Nordeste,MA,Arari (MA),Povoado Cedro,02/28/2019,1,Prisão,Fazendeiro,Posseiro,Posseiro,Terra,M - Masculino,A,,,,Arari (MA),Comunidade Cedro
2019,Nordeste,MA,Arari (MA),Povoado Cedro,02/28/2019,1,Prisão,Fazendeiro,Posseiro,Posseiro,Terra,F -  Feminino,A,,,,Arari (MA),Comunidade Cedro
2019,Nordeste,MA,Arari (MA),Povoado Cedro,02/28/2019,1,Prisão,Fazendeiro,Posseiro,Posseiro,Terra,M - Masculino,A,,,,Arari (MA),Comunidade Cedro
2019,Nordeste,MA,Formosa da Serra Negra (MA),Pov. Bem Feito/Faz. Chapada do Bacuri/Gl. São José/Data Alegre,03/29/2019,1,Agressão,Grileiro,Posseiro,Posseiro,Terra,F -  Feminino,20,,,,Formosa da Serra Negra (MA),Centro de Formosa da Serra Negra
2019,Nordeste,MA,Formosa da Serra Negra (MA),Pov. Bem Feito/Faz. Chapada do Bacuri/Gl. São José/Data Alegre,05/03/2019,1,Ameaça de Morte,Grileiro,Posseiro,Posseiro,Terra,M - Masculino,52,,,,Formosa da Serra Negra (MA),Povoado Bem Feito
2019,Nordeste,MA,Formosa da Serra Negra (MA),Pov. Bem Feito/Faz. Chapada do Bacuri/Gl. São José/Data Alegre,05/03/2019,1,Ameaça de Morte,Grileiro,Posseiro,Posseiro,Terra,F -  Feminino,45,,,,Formosa da Serra Negra (MA),Povoado Bem Feito
2019,Nordeste,MA,Formosa da Serra Negra (MA),Pov. Bem Feito/Faz. Chapada do Bacuri/Gl. São José/Data Alegre,06/29/2019,1,Intimidação,Grileiro,Posseiro,Posseiro,Terra,M - Masculino,A,,,,Formosa da Serra Negra (MA),"Rodovia MA-006, perto da Com. Bem Feito"
2019,Nordeste,MA,Formosa da Serra Negra (MA),Pov. Bem Feito/Faz. Chapada do Bacuri/Gl. São José/Data Alegre,06/29/2019,1,Intimidação,Grileiro,Posseiro,Posseiro,Terra,M - Masculino,23,,,,Formosa da Serra Negra (MA),Diante da casa do Túlio 
2019,Nordeste,MA,Formosa da Serra Negra (MA),Pov. Bem Feito/Faz. Chapada do Bacuri/Gl. São José/Data Alegre,06/29/2019,1,Ameaça de Morte,Grileiro,Posseiro,Posseiro,Terra,F -  Feminino,48,,,,Formosa da Serra Negra (MA),Perto da Com. Bem Feito 
2019,Nordeste,MA,Formosa da Serra Negra (MA),Pov. Bem Feito/Faz. Chapada do Bacuri/Gl. São José/Data Alegre,06/29/2019,1,Ameaça de Morte,Grileiro,Posseiro,Posseiro,Terra,M - Masculino,41,,,,Formosa da Serra Negra (MA),Perto da Comunidade Bem Feito
2019,Nordeste,MA,Itaipava do Grajaú (MA),T. I. Lagoa Comprida/Aldeias Leite/Decente,02/12/2019,1,Tentativa de Assassinato,Madeireiro,Indígenas,Indígenas,Terra,M - Masculino,A,,,Indígena,Jenipapo dos Vieiras (MA),Aldeia Leite
2019,Nordeste,MA,São José de Ribamar (MA),Com. Tremembé do Engenho,04/10/2019,1,Agressão,Grileiro,Indígenas,Indígenas,Terra,F -  Feminino,A,,,Indígena,São José de Ribamar (MA),Comunidade Tremembé do Engenho 
2019,Nordeste,PE,Cabo de Santo Agostinho (PE),Eng. Serraria/Complexo Suape,01/16/2019,1,"Danos, Ameaça de Expropriação",Empresário,Posseiro,Posseiro,Terra,M - Masculino,76,,,,Cabo de Santo Agostinho (PE),"Engenho Serraria, Engenho Serraria "
2019,Nordeste,PE,Cabo de Santo Agostinho (PE),Eng. Serraria/Complexo Suape,02/22/2019,1,"Danos, Ameaça de Expropriação",Empresário,Posseiro,Posseiro,Terra,M - Masculino,76,,,,Cabo de Santo Agostinho (PE),"Engenho Serraria , Engenho Serraria "
2019,Nordeste,PE,Jaqueira (PE),Com. Fervedouro/Eng. Fervedouro,05/22/2019,1,Danos,Empresário,Posseiro,Posseiro,Terra,M - Masculino,31,,,,Jaqueira (PE),Engenho Fervedouro
2019,Nordeste,PE,Jaqueira (PE),Com. Fervedouro/Eng. Fervedouro,05/23/2019,1,"Danos, Intimidação",Empresário,Posseiro,Posseiro,Terra,M - Masculino,42,,,,Jaqueira (PE),"Engenho Fervedouro , Engenho Fervedouro "
2019,Nordeste,PE,Jaqueira (PE),Com. Fervedouro/Eng. Fervedouro,05/23/2019,1,"Danos, Intimidação",Empresário,Posseiro,Posseiro,Terra,M - Masculino,41,,,,Jaqueira (PE),"Engenho Fervedouro , Engenho Fervedouro "
2019,Nordeste,PE,Jaqueira (PE),Com. Fervedouro/Eng. Fervedouro,05/23/2019,1,"Danos, Intimidação",Empresário,Posseiro,Posseiro,Terra,M - Masculino,36,,,,Jaqueira (PE),"Engenho Fervedouro , Engenho Fervedouro "
2019,Nordeste,PE,São Joaquim do Monte (PE),Faz. Jabuticaba/4 Irmãos,06/05/2019,1,Assassinato,Fazendeiro,Sem Terra,Sem Terra,Terra,M - Masculino,41,,,,Brejo da Madre de Deus (PE),Caminho para rádio comunitária
2019,Nordeste,PI,Esperantina (PI),Assentamento Data Coité/Vila Esperança,04/12/2019,1,Ameaça de Morte,Fazendeiro,Quebradeiras de coco babaçu,Quebradeiras de coco babaçu,Terra,F -  Feminino,,,,,Esperantina (PI),Assentamento Data Coité
2019,Nordeste,PI,Gilbués (PI),Povo Gamela Barra do Correntim,01/10/2019,1,Ameaça de Morte,Fazendeiro,Indígenas,Indígenas,Terra,M - Masculino,,,,Indígena,Baixa Grande do Ribeiro (PI),Área Indígena Gamela
2019,Nordeste,PI,Gilbués (PI),Povo Gamela Barra do Correntim,01/10/2019,1,Ameaça de Morte,Fazendeiro,Indígenas,Indígenas,Terra,F -  Feminino,,,,Indígena,Baixa Grande do Ribeiro (PI),Área Indigena Gamela
2019,Nordeste,PI,Gilbués (PI),Povo Gamela Barra do Correntim,01/10/2019,1,Ameaça de Morte,Fazendeiro,Indígenas,Indígenas,Terra,F -  Feminino,,,,Indígena,Baixa Grande do Ribeiro (PI),Área Indígena Gamela
2019,Nordeste,PI,Gilbués (PI),Povo Gamela Barra do Correntim,02/07/2019,1,Ameaça de Morte,Fazendeiro,Indígenas,Indígenas,Terra,M - Masculino,30,,,Indígena,Santa Filomena (PI),Na comunidade Gamela
2019,Nordeste,PI,Gilbués (PI),Povo Gamela Barra do Correntim,02/07/2019,1,Ameaça de Morte,Fazendeiro,Indígenas,Indígenas,Terra,M - Masculino,28,,,Indígena,Santa Filomena (PI),Comunidade Gamela
2019,Norte,AC,Feijó (AC),T. I. Katukina/Kaxinawa/Aldeias Paredão/Paroá/Pupunha/Belo Monte,02/20/2019,1,Ameaça de Morte,Empresário,Indígenas,Indígenas,Terra,M - Masculino,40,,,Indígena,Feijó (AC),T. I. Katukina
2019,Norte,AC,Rio Branco (AC),Seringal São Bernardo,01/29/2019,1,Ameaça de Morte,Fazendeiro,Seringueiro,Seringueiro,Terra,M - Masculino,A,,,,Rio Branco (AC),Seringal São Bernardo 
2019,Norte,AC,Rio Branco (AC),Seringal São Bernardo,01/29/2019,5,"Ameaça de Morte, Humilhação, Prisão",Fazendeiro,Seringueiro,Seringueiro,Terra,M - Masculino,A,,,,Rio Branco (AC),"Seringal São Bernardo , Seringal São Bernardo , Seringal São Bernardo "
2019,Norte,AC,Rio Branco (AC),Seringal São Bernardo,02/15/2019,1,Prisão,Fazendeiro,Seringueiro,Seringueiro,Terra,M - Masculino,A,,,,Rio Branco (AC),Seringal São Bernardo 
2019,Norte,AM,Autazes (AM),Aldeia Taquara,03/08/2019,1,Ameaça de Morte,Fazendeiro,Indígenas,Indígenas,Terra,M - Masculino,A,,,Indígena,Autazes (AM),Aldeia Taquara
2019,Norte,AM,Autazes (AM),T. I. Patauá,06/30/2019,1,Ameaça de Morte,Fazendeiro,Indígenas,Indígenas,Terra,M - Masculino,31,,,Indígena,Autazes (AM),Terra Indígena Patauá
2019,Norte,AM,Boca do Acre (AM),T. I. Jaminawa do Caiapucá/Aldeia Samaúma,02/17/2019,1,Ameaça de Morte,Fazendeiro,Indígenas,Indígenas,Terra,M - Masculino,A,,,Indígena,Boca do Acre (AM),Aldeia Samaúma
2019,Norte,AM,Boca do Acre (AM),T. I. Jaminawa do Caiapucá/Aldeia Samaúma,02/17/2019,1,Ameaça de Morte,Fazendeiro,Indígenas,Indígenas,Terra,M - Masculino,A,,,Indígena,Boca do Acre (AM),Aldeia Samaúma 
2019,Norte,AM,Boca do Acre (AM),T. I. Jaminawa do Caiapucá/Aldeia Samaúma,02/17/2019,1,Tentativa de Assassinato,Fazendeiro,Indígenas,Indígenas,Terra,F -  Feminino,A,,,Indígena,Boca do Acre (AM),Aldeia Samaúma 
2019,Norte,AM,Boca do Acre (AM),T. I. Jaminawa do Caiapucá/Aldeia Samaúma,02/17/2019,1,Tentativa de Assassinato,Fazendeiro,Indígenas,Indígenas,Terra,F -  Feminino,0,,,Indígena,Boca do Acre (AM),Aldeia Samaúma 
2019,Norte,AM,Boca do Acre (AM),T. I. Jaminawa do Caiapucá/Aldeia Samaúma,02/17/2019,1,Tentativa de Assassinato,Fazendeiro,Indígenas,Indígenas,Terra,F -  Feminino,14,,,Indígena,Boca do Acre (AM),Aldeia Samaúma 
2019,Norte,AM,Lábrea (AM),Seringal São Domingos ,03/30/2019,1,Ameaça de Morte,Grileiro,Posseiro,Posseiro,Terra,M - Masculino,A,,,,Lábrea (AM),Seringal São Domingos 
2019,Norte,AM,Lábrea (AM),Seringal São Domingos ,03/30/2019,1,Assassinato,Grileiro,Posseiro,Posseiro,Terra,M - Masculino,50,,,,Lábrea (AM),Ramal da Torre/Seringal São Domingos
2019,Norte,AM,Lábrea (AM),Seringal São Domingos ,03/30/2019,1,Ameaça de Morte,Grileiro,Posseiro,Posseiro,Terra,M - Masculino,A,,,,Lábrea (AM),Seringal São Domingos 
2019,Norte,AM,Lábrea (AM),Seringal São Domingos ,03/30/2019,1,Ameaça de Morte,Grileiro,Posseiro,Posseiro,Terra,M - Masculino,A,,,,Lábrea (AM),Seringal São Domingos 
2019,Norte,AM,Lábrea (AM),Seringal São Domingos ,03/30/2019,1,Ameaça de Morte,Grileiro,Posseiro,Posseiro,Terra,M - Masculino,A,,,,Lábrea (AM),Seringal São Domingos 
2019,Norte,AM,Lábrea (AM),Seringal São Domingos ,03/30/2019,1,Ameaça de Morte,Grileiro,Posseiro,Posseiro,Terra,M - Masculino,A,,,,Lábrea (AM),Seringal São Domingos 
2019,Norte,AM,Lábrea (AM),Seringal São Domingos ,03/30/2019,1,Ameaça de Morte,Grileiro,Posseiro,Posseiro,Terra,M - Masculino,A,,,,Lábrea (AM),Seringal São Domingos 
2019,Norte,AM,Lábrea (AM),Seringal São Domingos ,03/30/2019,1,Ameaça de Morte,Grileiro,Posseiro,Posseiro,Terra,M - Masculino,A,,,,Lábrea (AM),Seringal São Domingos 
2019,Norte,AM,Lábrea (AM),Seringal São Domingos ,03/30/2019,1,Ameaça de Morte,Grileiro,Posseiro,Posseiro,Terra,M - Masculino,A,,,,Lábrea (AM),Seringal São Domingos 
