Ano,Regiao,Uf Sigla,Municipio Primario,Nome Conflito,Area,Tipo Violencia Contra Familias,Numero De Familias,Tipo De Violencia,Numero De Conflitos
2019,Norte,PA,Salvaterra (PA),Com. Quilombola Siricari/Barreira Sanitária,,Violência Terra,0,Impedimento de ir e vir,1
2019,Norte,PA,Santa Cruz do Arari (PA),Com. Ribeirinha das Terras do Taisou,5447,Violência Terra,100,Ameaça de Expropriação,1
2019,Norte,PA,Santa Maria das Barreiras (PA),Faz. Pontal/Acamp. Lago Azul,,Violência Terra,70,,1
2019,Norte,PA,Santana do Araguaia (PA),Fazenda Ouro Verde,4500,Violência Terra,153,"Prisão, Ameaça de Morte",3
2019,Norte,PA,Santana do Araguaia (PA),Faz. Estrela de Maceió/Acamp. Cangaia-Brilhante,,Violência Terra,400,,1
2019,Norte,PA,Santana do Araguaia (PA),Parte da Faz. Vale do Rio Cristalino/Agrop. Sta. Bárbara,,Violência Terra,100,,1
2019,Norte,PA,Santarém (PA),Com. Quilombola Tiningu,3857,Violência Terra,90,Danos,1
2019,Norte,PA,Santarém (PA),Flona Tapajós,549066.87,Violência Terra,1000,Danos,1
2019,Norte,PA,Santarém (PA),Gl. Pacoval/Corta-Corda/Raisan/PDS Sta. Clara/PAE Curuá II,45560,Violência Terra,460,Omissão/Conivência,1
2019,Norte,PA,Santarém (PA),T. I. Munduruku/Planalto Santareno,,Violência Terra,150,Contaminação por agrotóxico,1
2019,Norte,PA,São Félix do Xingu (PA),Complexo Divino Pai Eterno/Acamp. Novo Oeste,8400,Violência Terra,147,Intimidação,2
2019,Norte,PA,São Félix do Xingu (PA),T. I. Apyterena/Apyterewa/Parakanã,773000,Violência Terra,176,Danos,2
2019,Norte,PA,São João do Araguaia (PA),Fazenda Landi,1800,Violência Terra,80,Intimidação,2
2019,Norte,PA,São João do Araguaia (PA),P. A. Pimenteira,3468,Violência Terra,135,Prisão,1
2019,Norte,PA,São João do Araguaia (PA),T. I. Mãe Maria/Índios Gaviões,62488,Violência Terra,300,Danos,1
2019,Norte,PA,Senador José Porfírio (PA),Com. Ilha da Bela Vista/T.I. Paquiçamba/UHE Belo Monte/PAC,,Violência Terra,0,Ameaça de Expropriação,1
2019,Norte,PA,Senador José Porfírio (PA),T. I. Arara da Volta Grande do Xingu,25500,Violência Terra,37,Danos,1
2019,Norte,PA,Senador José Porfírio (PA),T. I. Ituna/Itatá,142402,Violência Terra,0,"Danos, Tentativa de Assassinato",2
2019,Norte,PA,Terra Santa (PA),Floresta Nacional de Saracá-Taquera,429600,Violência Terra,0,Danos,1
2019,Norte,PA,Tomé-Açu (PA),T. I. Tembé/Turé-Mariquita I e II,1816,Violência Terra,47,Danos,1
2019,Norte,PA,Trairão (PA),P. A. Areia II/Com. São Mateus,,Violência Terra,300,Ameaça de Morte,1
2019,Norte,PA,Tucuruí (PA),P. A Salvador Allende Piratininga,1500,Violência Terra,137,Assassinato,1
2019,Norte,PA,Uruará (PA),PDS Santa Clara/Com. Bênção de Deus,23909,Violência Terra,230,Omissão/Conivência,1
2019,Norte,RO,Alta Floresta D'Oeste (RO),Fazenda Surubim,,Violência Terra,0,Prisão,1
2019,Norte,RO,Alto Alegre dos Parecis (RO),Acamp. Che Guevara/Faz. Sol Nascente ,,Violência Terra,130,,1
2019,Norte,RO,Ariquemes (RO),Acampamento Renato Nathan 2,,Violência Terra,40,,1
2019,Norte,RO,Ariquemes (RO),Acamp. Canaã/Faz. Arroba/Cruzeiro do Sul/Só Cacau,3800,Violência Terra,200,,1
2019,Norte,RO,Ariquemes (RO),Acamp. São Francisco/RO-257,,Violência Terra,67,Omissão/Conivência,1
2019,Norte,RO,Ariquemes (RO),Faz. Cauan/Galhardi/Acamp. Raio do Sol/Linha C-19/Trav. 1 da Linha C-45,1000,Violência Terra,40,,1
2019,Norte,RO,Ariquemes (RO),Gl. Burareiro/Lote 160/Km-52/Faz. Normann,,Violência Terra,12,,2
2019,Norte,RO,Buritis (RO),Faz. Lourinho/P. A. Santa Helena/Linha 02,,Violência Terra,20,,1
2019,Norte,RO,Cabixi (RO),Acamp. Igarapé Preto/Faz. do Gauxinho,,Violência Terra,80,,1
2019,Norte,RO,Cacoal (RO),T. I. Sete de Setembro,248000,Violência Terra,345,"Danos, Ameaça de Morte",2
2019,Norte,RO,Campo Novo de Rondônia (RO),Faz. Cinco Estrelas e Rio Azul/Acamp. Jacinópolis II,1500,Violência Terra,40,,1
2019,Norte,RO,Campo Novo de Rondônia (RO),Resex Jaci-Paraná ,191234,Violência Terra,0,Danos,1
2019,Norte,RO,Candeias do Jamari (RO),Agrop. Rio Candeias/Faz. Urupá/Assent. Flor do Amazonas/Acamp. Boa Sorte,33000,Violência Terra,80,"Intimidação, Danos, Ameaça de Morte",5
2019,Norte,RO,Candeias do Jamari (RO),Com. Ramal São Sebastião,2000,Violência Terra,47,Danos,1
2019,Norte,RO,Candeias do Jamari (RO),Lote 105/P. A. Flor do Amazonas 2,,Violência Terra,700,Omissão/Conivência,1
2019,Norte,RO,Candeias do Jamari (RO),PAF Jequitibá,133000,Violência Terra,514,Danos,1
2019,Norte,RO,Candeias do Jamari (RO),P. A. Rio Preto do Candeias,,Violência Terra,0,Omissão/Conivência,1
2019,Norte,RO,Cerejeiras (RO),Área do Lixão/Fundo do Parque Ind. Aurélio Miliiorança/Assoc. dos Peq. Prod. Rurais Nossa Sra. Aparecida,,Violência Terra,25,,1
2019,Norte,RO,Cerejeiras (RO),Gleba Guaporé/Lote 167,,Violência Terra,0,Prisão,1
2019,Norte,RO,Chupinguaia (RO),Faz. Estrela/Pai Herói/Vilhena/Lotes 52 e 53/Linhas 80 e 85/Gl. Corumbiara/Assoc. Nossa Sra. Aparecida,,Violência Terra,50,,1
2019,Norte,RO,Chupinguaia (RO),Gleba Corumbiara/Lote 52/Setor 07/Assoc. Nossa Sra. Aparecida ,,Violência Terra,107,,1
2019,Norte,RO,Corumbiara (RO),Acamp. Manoel Ribeiro/Faz. ZC/Gl. Corumbiara/Lote 100/Linha 155/Setor 110,2023,Violência Terra,50,Assassinato,3
2019,Norte,RO,Costa Marques (RO),Com. Quilombola de Santa Fé,1452,Violência Terra,12,,1
2019,Norte,RO,Cujubim (RO),Linha 106/Região Soldado da Borracha,,Violência Terra,0,Intimidação,1
2019,Norte,RO,Espigão D'Oeste (RO),Reserva Indígena Roosevelt,,Violência Terra,240,Danos,2
2019,Norte,RO,Governador Jorge Teixeira (RO),P. A. Nova Floresta/Gl. Rio Alto/Ocupação Nova Esperança,4380,Violência Terra,34,Intimidação,1
2019,Norte,RO,Guajará-Mirim (RO),Ramal do Bom Sossego/Km 22,,Violência Terra,60,Ameaça de Morte,1
2019,Norte,RO,Ji-Paraná (RO),T. I. Igarapé Lourdes,186000,Violência Terra,246,Danos,1
2019,Norte,RO,Machadinho D'Oeste (RO),Assentamento no entorno da Resex Rio Preto Jacundá,,Violência Terra,0,,1
2019,Norte,RO,Machadinho D'Oeste (RO),Fazenda Jatobá/Acamp. Valdiro Chagas,3872,Violência Terra,30,,1
2019,Norte,RO,Machadinho D'Oeste (RO),Resex Aquariquara,18100,Violência Terra,91,Danos,2
2019,Norte,RO,Machadinho D'Oeste (RO),Resex Rio Preto Jacundá,95300,Violência Terra,24,,1
2019,Norte,RO,Mirante da Serra (RO),Assentamento Padre Ezequiel,6031,Violência Terra,193,Danos,1
2019,Norte,RO,Mirante da Serra (RO),Faz. na Linha 70/Área Revolucionária Paulo Bento ,,Violência Terra,60,,1
2019,Norte,RO,Monte Negro (RO),Acamp. Élcio Machado/Linha A2,,Violência Terra,300,,1
2019,Norte,RO,Monte Negro (RO),Faz. Padre Cícero/Acamp. Monte Verde,,Violência Terra,90,Ameaça de prisão,1
2019,Norte,RO,Nova Brasilândia D'Oeste (RO),Acampamento Paulo Freire 2,6400,Violência Terra,45,,1
2019,Norte,RO,Nova Mamoré (RO),Acamp. Conquista/Faz. Primavera/Gleba Buriti/Distrito de Jacinópolis,,Violência Terra,38,,2
2019,Norte,RO,Nova Mamoré (RO),Acamp. Dois Irmãos/Dois Amigos/Faz. do Bispo/Linha 29 C,,Violência Terra,105,"Danos, Ameaça de Morte",2
2019,Norte,RO,Nova Mamoré (RO),T. I. Karipuna,152930,Violência Terra,58,Ameaça de Morte,1
2019,Norte,RO,Nova União (RO),Assent. Margarida Alves,11000,Violência Terra,200,"Danos, Prisão",2
2019,Norte,RO,Ouro Preto do Oeste (RO),Lote 30-A/Gleba 7/Projeto Integrado de Colonização Ouro Preto,,Violência Terra,15,,1
2019,Norte,RO,Pimenta Bueno (RO),Fazenda Santo Expedito ,,Violência Terra,4,,1
2019,Norte,RO,Pimenta Bueno (RO),Faz.Triângulo/El Karana,,Violência Terra,6,,1
2019,Norte,RO,Pimenta Bueno (RO),Lote 58/Setor 07/Linha 85/Barão de Melgaço/Gl. Corumbiara,2700,Violência Terra,38,,1
2019,Norte,RO,Pimenteiras do Oeste (RO),Faz. Nova Zelândia/Gl. Santa Rosa/Linha 11,,Violência Terra,43,,1
2019,Norte,RO,Porto Velho (RO),Acamp. Linha 5/Distrito Bandeirantes,,Violência Terra,58,,1
2019,Norte,RO,Porto Velho (RO),Acamp. Nova Esperança/Boa Esperança/Título Definitivo São Sebastião/Flona Bom Futuro,,Violência Terra,419,"Prisão, Ameaça de Morte",3
2019,Norte,RO,Porto Velho (RO),Área do Militão/Setor Chacareiro,900,Violência Terra,600,"Prisão, Ameaça de Morte, Danos",4
2019,Norte,RO,Porto Velho (RO),Faz. Camim/Camia/Kamias/Linha G da F/Acamp. Fruto da Terra,2000,Violência Terra,35,,1
2019,Norte,RO,Porto Velho (RO),Gl. Rio Garças/Colônia Areia Branca/Lote 4,,Violência Terra,60,,1
2019,Norte,RO,Porto Velho (RO),Linha C-10/Km 32,,Violência Terra,0,Danos,1
2019,Norte,RO,Porto Velho (RO),Rio das Garças/Faz. Alexandria/Acamp. São Cristovão ,,Violência Terra,418,,1
2019,Norte,RO,Porto Velho (RO),T.I.  do Povo Mura/Zona Beira Rio,,Violência Terra,0,Omissão/Conivência,1
2019,Norte,RO,Rio Crespo (RO),"Acamp. Bacuri/Linha 105/C-95/Km 30/Gl. Burareiro/Lotes 14, 15, 16/Gl. 01",,Violência Terra,66,,1
2019,Norte,RO,São Francisco do Guaporé (RO),Com. Quilombola de Pedras Negras/Resex,125000,Violência Terra,20,Danos,1
2019,Norte,RO,São Miguel do Guaporé (RO),Com. Quilombola do Senhor Jesus,5627,Violência Terra,8,Intimidação,1
2019,Norte,RO,Seringueiras (RO),Faz. Bom Futuro/Acamp. Enilson Ribeiro ,11000,Violência Terra,400,Intimidação,2
2019,Norte,RO,Seringueiras (RO),Faz. Riacho Doce/Acamp. Paulo Freire 4,2480,Violência Terra,75,,2
2019,Norte,RO,Seringueiras (RO),P. A. Riacho Doce,,Violência Terra,75,Omissão/Conivência,1
2019,Norte,RO,Seringueiras (RO),T. I. Uru-Eu-Wau-Wau,1867117,Violência Terra,115,Ameaça de Morte,4
2019,Norte,RO,Vilhena (RO),Acamp. Flor da Serra/Gleba Corumbiara/Setor 12/Lote 84,,Violência Terra,64,,1
2019,Norte,RO,Vilhena (RO),Gl. Corumbiara/Setor 12/Lote 52/Faz. Duarte/Assoc. Canarinho ,,Violência Terra,50,Ameaça de Morte,1
2019,Norte,RO,Vilhena (RO),Glebas Iquê e Pesqueira/Cooperativa Cooperfrutas,1052,Violência Terra,150,Contaminação por agrotóxico,1
2019,Norte,RO,Vilhena (RO),Linha 115/Lote 25/Gl. Corumbiara,,Violência Terra,0,Prisão,1
2019,Norte,RO,Vilhena (RO),Lote 52 /Linha 85/Setor 07,,Violência Terra,40,,1
2019,Norte,RO,Vilhena (RO),"Lotes 62, 63, 64/Sítio 90-A/Linha 85/Setor 08/Faz. Vilhena/Gl. Corumbiara",,Violência Terra,70,,1
2019,Norte,RO,Vilhena (RO),P. A. Águas Claras,,Violência Terra,64,Contaminação por agrotóxico,1
2019,Norte,RR,Alto Alegre (RR),Assentamento Novo Planalto,5000,Violência Terra,120,Intimidação,1
2019,Norte,RR,Alto Alegre (RR),T.I. Boqueirão/Barreira Sanitária,16354,Violência Terra,116,Danos,1
2019,Norte,RR,Amajari (RR),Maloca Ananás,,Violência Terra,3,Danos,1
2019,Norte,RR,Amajari (RR),Maloca Três Corações ,,Violência Terra,0,Danos,1
2019,Norte,RR,Amajari (RR),T. I. Anaro/Maloca do Anaro,,Violência Terra,11,Danos,1
2019,Norte,RR,Boa Vista (RR),Assent. Nova Amazônia/Faz. Bamerindus/Gl. Truaru/ Aldeia Lago da Praia,16000,Violência Terra,547,Danos,1
2019,Norte,RR,Boa Vista (RR),Gleba Murupu/Com. Baixadão do Bem-Te-Vi/Reg. Bom Intento,420,Violência Terra,36,Intimidação,1
2019,Norte,RR,Bonfim (RR),T.I. Muriru/Barreira Sanitária,,Violência Terra,46,Danos,1
2019,Norte,RR,Cantá (RR),Gleba Tacutú/Com. de Chácaras,127261,Violência Terra,52,Impedimento de ir e vir,2
2019,Norte,RR,Cantá (RR),T.I. Wapixana/ Maloca Recanto da Saudade (NS),,Violência Terra,0,Danos,1
2019,Norte,RR,Caracaraí (RR),Área Cojubim Beira Rio,800,Violência Terra,67,Ameaça de Expropriação,2
2019,Norte,RR,Caracaraí (RR),P. A. Cupiuba,13738,Violência Terra,36,Omissão/Conivência,1
2019,Norte,RR,Caroebe (RR),P. A. Jatapu,,Violência Terra,1878,Impedimento de ir e vir,1
2019,Norte,RR,Mucajaí (RR),Assentamento Vila Nova/Samaúma,,Violência Terra,1,Danos,1
2019,Norte,RR,Mucajaí (RR),Fazenda Tocantins/Acamp. Lula Livre,650,Violência Terra,100,Intimidação,4
2019,Norte,RR,Mucajaí (RR),T. I. Yanomami/Apiauí/Papiu/Yawaripé,9644975,Violência Terra,6695,"Seqüestro, Danos, Ameaça de Morte",3
2019,Norte,RR,Pacaraima (RR),T. I. São Marcos/Macuxi/Wapixana/Taurepang,654000,Violência Terra,1460,"Omissão/Conivência, Ameaça de Expropriação",2
2019,Norte,RR,Rorainópolis (RR),T. I. Pirititi,40095,Violência Terra,13,Danos,1
2019,Norte,RR,São Luiz (RR),T. I. Waimiri Atroari,,Violência Terra,502,"Omissão/Conivência, Ameaça de Expropriação",2
2019,Norte,RR,Uiramutã (RR),T. I. Raposa Serra do Sol/Jawari/Brilho do Sol/S. Miguel/S. Mateus,1678800,Violência Terra,6400,"Danos, Omissão/Conivência",2
2019,Norte,TO,Almas (TO),Comunidade Quilombola Baião,,Violência Terra,25,Omissão/Conivência,1
2019,Norte,TO,Araguaína (TO),Chaparral Agropecuária Ltda./Fazenda Chaparral I,1356.4,Violência Terra,40,,2
2019,Norte,TO,Araguaína (TO),Faz. Volta Grande/Assent. Manoel Alves Bié,965,Violência Terra,94,"Ameaça de Morte, Impedimento de ir e vir",2
2019,Norte,TO,Araguaína (TO),Loteamento Caju Manso/Lt. 2/Faz. Pinheiro/Com. Gurgueia,1001,Violência Terra,23,,1
2019,Norte,TO,Araguaína (TO),P. A. Paraíso,5889,Violência Terra,127,Impedimento de ir e vir,1
2019,Norte,TO,Babaçulândia (TO),"Faz. Aruanã I, II, III e IV/Taboca",,Violência Terra,70,,2
2019,Norte,TO,Babaçulândia (TO),UHE Estreito/Acamp. Ilha Verde,,Violência Terra,35,,2
2019,Norte,TO,Barra do Ouro (TO),Gleba Garimpo/Faz. Serrinha/Comunidade Serrinha,1221,Violência Terra,32,Ameaça de Expropriação,1
2019,Norte,TO,Barra do Ouro (TO),Gleba São José/Com. São José,,Violência Terra,64,,2
2019,Norte,TO,Barra do Ouro (TO),Gleba Tauá,17735,Violência Terra,80,"Contaminação por agrotóxico, Intimidação, Danos, Ameaça de Morte, Impedimento de ir e vir",7
2019,Norte,TO,Conceição do Tocantins (TO),Comunidade Quilombola Água Branca,,Violência Terra,35,Omissão/Conivência,1
2019,Norte,TO,Conceição do Tocantins (TO),Comunidade Quilombola Matões,,Violência Terra,38,Omissão/Conivência,1
2019,Norte,TO,Crixás do Tocantins (TO),Fazenda Consolação,3761,Violência Terra,200,Danos,2
2019,Norte,TO,Darcinópolis (TO),Assentamento Destilaria,,Violência Terra,47,Omissão/Conivência,1
2019,Norte,TO,Filadélfia (TO),UHE Estreito/Acamp. Dom Bosco,,Violência Terra,35,,2
2019,Norte,TO,Formoso do Araguaia (TO),"Ilha do Bananal/Mata do Mamão/Indígenas isolados ""Cara Preta""",,Violência Terra,2,Omissão/Conivência,2
2019,Norte,TO,Formoso do Araguaia (TO),P.A. Caracol,17094,Violência Terra,127,Omissão/Conivência,1
2019,Norte,TO,Formoso do Araguaia (TO),T.I. Karajá/Faz. Dois Rios/R. Formoso e Javaé,,Violência Terra,875,Danos,1
2019,Norte,TO,Formoso do Araguaia (TO),T. I. Taego Ãwa/Avá-Canoeiros/Barreira Sanitária,28510,Violência Terra,5,Danos,1
2019,Norte,TO,Goiatins (TO),Gleba Sítio Taquari/Faz. Pau D'Óleo,,Violência Terra,6,Intimidação,1
2019,Norte,TO,Ipueiras (TO),Faz. Pântano do Papagaio/Acamp. Clodomir Santos de Morais,2070,Violência Terra,40,,1
2019,Norte,TO,Lagoa da Confusão (TO),T. I. Iñawébohona,377113,Violência Terra,57,Danos,1
2019,Norte,TO,Lagoa da Confusão (TO),T. I. Mata Alagada/Loroty/Faz. Planeta/Krahô Kanela,,Violência Terra,31,Omissão/Conivência,1
2019,Norte,TO,Luzinópolis (TO),Faz. São Joaquim I e II/Ass. Água Boa,3275,Violência Terra,40,"Intimidação, Ameaça de Morte",7
2019,Norte,TO,Nova Olinda (TO),Faz. Santa Maria/Gleba Anajá/Pombas,1121.66,Violência Terra,30,Ameaça de Morte,1
2019,Norte,TO,Palmeirante (TO),Faz. Recreio/Freitas/Acamp. Bom Jesus/Gabriel Filho,975.29,Violência Terra,19,Intimidação,1
2019,Norte,TO,Pium (TO),Parque Indígena do Araguaia,1359000,Violência Terra,875,Danos,1
2019,Norte,TO,Pium (TO),T.I. Utaria Wyhyna/Irodu Irana/Karajá e Javaé/Barreira Sanitária,177466,Violência Terra,29,Danos,1
2019,Norte,TO,Porto Alegre do Tocantins (TO),Comunidade Quilombola Laginha,,Violência Terra,40,Omissão/Conivência,1
2019,Norte,TO,Porto Alegre do Tocantins (TO),Comunidade Quilombola São Joaquim,,Violência Terra,68,Omissão/Conivência,1
2019,Norte,TO,Santa Tereza do Tocantins (TO),Comunidade Quilombola Barra do Aroeira,62000,Violência Terra,97,,1
2019,Norte,TO,São Bento do Tocantins (TO),Fazenda Estrela de Davi,,Violência Terra,80,,1
2019,Norte,TO,Tocantinópolis (TO),T. I. Apinajé/Apinayés/UHE Serra Quebrada,141904,Violência Terra,227,Omissão/Conivência,1
2019,Norte,TO,Wanderlândia (TO),Fazenda Santa Maria ,,Violência Terra,50,,1
2019,Sudeste,ES,Aracruz (ES),Aldeia Tupinikim Pau-Brasil/Aracruz/Vila do Riacho/Caieiras Velhas,138000,Violência Terra,1200,Agressão,1
2019,Sudeste,ES,Conceição da Barra (ES),Com. Quilombola do Linharinho,9542,Violência Terra,48,Danos,1
2019,Sudeste,ES,Conceição da Barra (ES),Faz. Itaúnas,500,Violência Terra,130,,1
2019,Sudeste,ES,Fundão (ES),Assentamento Piranema ,,Violência Terra,50,,1
2019,Sudeste,ES,Linhares (ES),Área em Palhal,415,Violência Terra,100,,1
2019,Sudeste,ES,Nova Venécia (ES),Faz. Neblina/Acamp. Ondina,6000,Violência Terra,70,,2
2019,Sudeste,ES,Pinheiros (ES),Área S 105/Margens da BR-101,414,Violência Terra,50,,1
2019,Sudeste,ES,Vila Velha (ES),Fazenda na Barra do Jucu,1.5,Violência Terra,150,,2
2019,Sudeste,MG,Abadia dos Dourados (MG),Fazenda Rio Preto,,Violência Terra,12,Prisão,2
2019,Sudeste,MG,Almenara (MG),Faz. São Francisco/Acamp. Princesa do Vale,,Violência Terra,300,Intimidação,2
2019,Sudeste,MG,Belo Horizonte (MG),Com. Quilombola dos Luízes,,Violência Terra,30,Omissão/Conivência,1
2019,Sudeste,MG,Belo Horizonte (MG),Com. Quilombola Vila Teixeira Soares/Bairro Santa Tereza,,Violência Terra,16,,1
2019,Sudeste,MG,Berilo (MG),Várias Comunidades Quilombolas do Jequitinhonha,,Violência Terra,60,,2
2019,Sudeste,MG,Brumadinho (MG),Com. Parque da Cachoeira/Romp. da Barragem Mina do Feijão/Vale,,Violência Terra,15,Morte em conseqüência,1
2019,Sudeste,MG,Campo do Meio (MG),Faz. Ariadnópolis/Assent. Quilombo Campo Grande,6000,Violência Terra,450,Omissão/Conivência,1
2019,Sudeste,MG,Canápolis (MG),Faz. Germina/Us. Triaálcool/Grupo João Lyra,,Violência Terra,55,,1
2019,Sudeste,MG,Canápolis (MG),Faz. Piripa Campo Limpo/Us. Triaálcool/Grupo João Lyra,,Violência Terra,55,,1
2019,Sudeste,MG,Capitão Enéas (MG),Faz. Norte América/Acamp. Recanto das Águias,500,Violência Terra,140,"Intimidação, Prisão, Agressão",3
2019,Sudeste,MG,Córrego Danta (MG),Fazenda Planalto,200,Violência Terra,50,,1
2019,Sudeste,MG,Felisburgo (MG),Acamp.Terra Prometida/Nova Alegria/Aliança,2400,Violência Terra,56,Intimidação,1
2019,Sudeste,MG,Fronteira (MG),Acamp. Beira Rio/Us. Destilaria Rio Grande S/A,,Violência Terra,138,Contaminação por agrotóxico,2
2019,Sudeste,MG,Grão Mogol (MG),Faz. Rio Rancho/Buriti Pequeno/Com. Geraizeiros do Vale das Cancelas,6434,Violência Terra,230,"Intimidação, Danos",2
2019,Sudeste,MG,Januária (MG),Com. Quil. Croatá/Rio São Francisco/Romp. da Barragem Mina do Feijão/Vale,541,Violência Terra,65,,1
2019,Sudeste,MG,Matias Cardoso (MG),Com. Quil. da Lapinha/Faz. Lagoa da Lapinha,5713.79,Violência Terra,170,,1
2019,Sudeste,MG,Montalvânia (MG),Faz. 3J Mata do Japoré/Com. Olaria Barra do Mirador,1960,Violência Terra,52,Intimidação,2
2019,Sudeste,MG,Muriaé (MG),Com. dos Mendes 10/ Mineradora CBA,21,Violência Terra,6,Danos,1
2019,Sudeste,MG,Paracatu (MG),Fazenda Paiol,,Violência Terra,96,,1
2019,Sudeste,MG,Pedras de Maria da Cruz (MG),Fazenda Arapuim/Com. Tradicional da Venda/ Acampamento Terra Prometida,12000,Violência Terra,300,Intimidação,1
2019,Sudeste,MG,Rio Pardo de Minas (MG),Faz. Sta. Bárbara/Acamp. Bela Vista/Replasa,,Violência Terra,30,"Danos, Ameaça de Morte",3
2019,Sudeste,MG,Romaria (MG),Área de Valderce e Francisco/GAR Mineração Com. Exp. Imp. S.A.,,Violência Terra,1,Ameaça de Morte,1
2019,Sudeste,MG,Sabinópolis (MG),Com. Quilombola Córrego Mestre,,Violência Terra,52,Ameaça de Morte,1
2019,Sudeste,MG,Salto da Divisa (MG),Com. Cabeceira do Piabanha,,Violência Terra,8,Intimidação,3
2019,Sudeste,MG,São Joaquim de Bicas (MG),Aldeia Naô Xohã/Povo Pataxó Hã Hã Hãe/Romp. Barragem Mina do Feijão/Vale,,Violência Terra,61,Intimidação,1
2019,Sudeste,MG,Teixeiras (MG),Com. São Pedro/Mineradora ZMM,,Violência Terra,0,Danos,1
2019,Sudeste,MG,Uberlândia (MG),Fazenda Sobradinho,,Violência Terra,34,,1
2019,Sudeste,RJ,Campos dos Goytacazes (RJ),Acamp. Oziel Alves 2 e 3/Mergulhão/Cambahyba,3502,Violência Terra,20,,1
2019,Sudeste,RJ,Macaé (RJ),Acamp. Edson Nogueira/ Unidade Pedagógica,,Violência Terra,150,,1
2019,Sudeste,RJ,Macaé (RJ),PDS Osvaldo de Oliveira,1600,Violência Terra,63,,1
2019,Sudeste,RJ,Mangaratiba (RJ),Com. Quilombola Santa Justina/Santa Isabel,,Violência Terra,57,Impedimento de ir e vir,1
2019,Sudeste,RJ,Mangaratiba (RJ),Faz. Santa Justina/Acamp. Olga Benário,850,Violência Terra,57,,1
2019,Sudeste,RJ,Niterói (RJ),Colônia de  Pescadores Z-7,,Violência Terra,9,,1
2019,Sudeste,RJ,Niterói (RJ),Comun. Pesqueira  da Praia Bom Sossego,,Violência Terra,5,,1
2019,Sudeste,RJ,Nova Iguaçu (RJ),Assent. Terra Prometida/Tinguá,,Violência Terra,60,Intimidação,2
2019,Sudeste,RJ,Rio de Janeiro (RJ),Aldeia do Imbuhy,3150,Violência Terra,28,,1
2019,Sudeste,RJ,São João da Barra (RJ),Com. Água Preta/Complexo Portuário Açu/Minas-Rio,,Violência Terra,15,,1
2019,Sudeste,SP,Agudos (SP),Faz. Tangará/Marruá,750,Violência Terra,25,,1
2019,Sudeste,SP,Araras (SP),Acamp. Paulo Kageyama/Assent. Araras IV,,Violência Terra,400,,2
2019,Sudeste,SP,Barra do Turvo (SP),Com. Quilombola Cedro/Vale do Ribeira,,Violência Terra,23,Danos,1
2019,Sudeste,SP,Boa Esperança do Sul (SP),Fazenda Cachoeirnha ,,Violência Terra,29,Omissão/Conivência,1
2019,Sudeste,SP,Castilho (SP),Área do CESP/CTG,160,Violência Terra,80,,1
2019,Sudeste,SP,Castilho (SP),Área em Castilho,,Violência Terra,130,,1
2019,Sudeste,SP,Castilho (SP),Fazenda Rancho do Abrigo,,Violência Terra,500,,1
2019,Sudeste,SP,Gália (SP),Faz. Paraíso/Vitória/Santa Fé/Assent. Luiz Beltrame,,Violência Terra,77,,1
2019,Sudeste,SP,Iacanga (SP),Acampamento Guaricanga,,Violência Terra,500,Danos,1
2019,Sudeste,SP,Iguape (SP),14 Com. Caiçara na Est. Eco. Juréia Itatins,,Violência Terra,300,Intimidação,2
2019,Sudeste,SP,Iguape (SP),T. I. Ka' Aguy Hovy/Guarani Mbya/Vale da Ribeira,1900,Violência Terra,0,Intimidação,1
2019,Sudeste,SP,Itapetininga (SP),Parque Ecológico Municipal Manoel Silvério,35,Violência Terra,10,,1
2019,Sudeste,SP,Itirapina (SP),Acamp. Três de Setembro,,Violência Terra,0,,1
2019,Sudeste,SP,Limeira (SP),Área do Horto Florestal de Limeira,2000,Violência Terra,110,,3
2019,Sudeste,SP,Miracatu (SP),Aldeia Ko'e Ju/T.I. Amba Porã/Guarani Mbya/Vale do Ribeira,7200,Violência Terra,16,Danos,1
2019,Sudeste,SP,Miracatu (SP),T.I. Djaiko - Aty/Guarani Mbya e Ñandeva/Vale do Ribeira,1000,Violência Terra,10,Danos,1
2019,Sudeste,SP,Miracatu (SP),T.I. Ka' Aguy Mirim/Guarani Mbya/Vale da Ribeira,1000,Violência Terra,28,Danos,1
2019,Sudeste,SP,Mogi Guaçu (SP),Fazenda Campininha,4500,Violência Terra,400,,1
2019,Sudeste,SP,Mongaguá (SP),T. I. Itaóca/Guarani Mbya e Ñandeva,553,Violência Terra,22,Danos,1
2019,Sudeste,SP,Mongaguá (SP),T. I. Tenondé Porã/Kaliptory/Guyrapaju/Krukutu/Tape Miri/Grexakã/Kuaray Rexakã,15969,Violência Terra,250,Danos,1
2019,Sudeste,SP,Panorama (SP),Acamp. Sesp-Bandeirantes,,Violência Terra,0,,1
2019,Sudeste,SP,Ribeirão Preto (SP),Acamp. Plantio Verde,,Violência Terra,0,,1
2019,Sudeste,SP,Ribeirão Preto (SP),Faz. da Barra/Assent. Mário Lago/PDS da Barra,1790.8,Violência Terra,350,Danos,1
2019,Sudeste,SP,Riversul (SP),Faz. Can-Can/Acamp. 08 de Março,600,Violência Terra,23,"Danos, Tentativa de Assassinato",4
2019,Sudeste,SP,São Carlos (SP),Fazenda Capão das Antas,,Violência Terra,216,Omissão/Conivência,1
